match_id,round,page_url,match_date,finished,home_team,home_id,away_team,away_id
3610048,12,/matches/wolverhampton-wanderers-vs-west-ham-united/2gnhk2#3610048,2021-11-20T15:00:00Z,True,Wolverhampton Wanderers,8602,West Ham United,8654
3610042,12,/matches/liverpool-vs-arsenal/2tmaz7#3610042,2021-11-20T17:30:00Z,True,Liverpool,8650,Arsenal,9825
3610043,12,/matches/manchester-city-vs-everton/2fauom#3610043,2021-11-21T14:00:00Z,True,Manchester City,8456,Everton,8668
3610046,12,/matches/leeds-united-vs-tottenham-hotspur/2ejdsf#3610046,2021-11-21T16:30:00Z,True,Tottenham Hotspur,8586,Leeds United,8463
3610049,13,/matches/arsenal-vs-newcastle-united/3c42by#3610049,2021-11-27T12:30:00Z,True,Arsenal,9825,Newcastle United,10261
3610054,13,/matches/crystal-palace-vs-aston-villa/3c0md7#3610054,2021-11-27T15:00:00Z,True,Crystal Palace,9826,Aston Villa,10252
3610056,13,/matches/southampton-vs-liverpool/2f7wzk#3610056,2021-11-27T15:00:00Z,True,Liverpool,8650,Southampton,8466
3610058,13,/matches/wolverhampton-wanderers-vs-norwich-city/2td7bg#3610058,2021-11-27T15:00:00Z,True,Norwich City,9850,Wolverhampton Wanderers,8602
3610051,13,/matches/leeds-united-vs-brighton-hove-albion/2vqp9d#3610051,2021-11-27T17:30:00Z,True,Brighton & Hove Albion,10204,Leeds United,8463
3610050,13,/matches/everton-vs-brentford/2v1yu4#3610050,2021-11-28T14:00:00Z,True,Brentford,9937,Everton,8668
3610055,13,/matches/leicester-city-vs-watford/2om11m#3610055,2021-11-28T14:00:00Z,True,Leicester City,8197,Watford,9817
3610057,13,/matches/manchester-city-vs-west-ham-united/2f5prf#3610057,2021-11-28T14:00:00Z,True,Manchester City,8456,West Ham United,8654
3610053,13,/matches/chelsea-vs-manchester-united/2w9xj5#3610053,2021-11-28T16:30:00Z,True,Chelsea,8455,Manchester United,10260
3610052,13,/matches/burnley-vs-tottenham-hotspur/2bss1j#3610052,2022-02-23T19:30:00Z,True,Burnley,8191,Tottenham Hotspur,8586
3610066,14,/matches/norwich-city-vs-newcastle-united/3ceu2a#3610066,2021-11-30T19:30:00Z,True,Newcastle United,10261,Norwich City,9850
3610061,14,/matches/leeds-united-vs-crystal-palace/2rl0qz#3610061,2021-11-30T20:15:00Z,True,Leeds United,8463,Crystal Palace,9826
3610067,14,/matches/leicester-city-vs-southampton/2anx5y#3610067,2021-12-01T19:30:00Z,True,Southampton,8466,Leicester City,8197
3610062,14,/matches/chelsea-vs-watford/2recy1#3610062,2021-12-01T19:30:00Z,True,Watford,9817,Chelsea,8455
3610063,14,/matches/west-ham-united-vs-brighton-hove-albion/2xvimt#3610063,2021-12-01T19:30:00Z,True,West Ham United,8654,Brighton & Hove Albion,10204
3610064,14,/matches/burnley-vs-wolverhampton-wanderers/2byja7#3610064,2021-12-01T19:30:00Z,True,Wolverhampton Wanderers,8602,Burnley,8191
3610059,14,/matches/manchester-city-vs-aston-villa/2w74gq#3610059,2021-12-01T20:15:00Z,True,Aston Villa,10252,Manchester City,8456
3610060,14,/matches/liverpool-vs-everton/2hagld#3610060,2021-12-01T20:15:00Z,True,Everton,8668,Liverpool,8650
3610068,14,/matches/tottenham-hotspur-vs-brentford/2u5c8b#3610068,2021-12-02T19:30:00Z,True,Tottenham Hotspur,8586,Brentford,9937
3610065,14,/matches/arsenal-vs-manchester-united/3c3mu0#3610065,2021-12-02T20:15:00Z,True,Manchester United,10260,Arsenal,9825
3610077,15,/matches/chelsea-vs-west-ham-united/2f5ck5#3610077,2021-12-04T12:30:00Z,True,West Ham United,8654,Chelsea,8455
3610073,15,/matches/burnley-vs-newcastle-united/2td61d#3610073,2021-12-04T15:00:00Z,True,Newcastle United,10261,Burnley,8191
3610074,15,/matches/southampton-vs-brighton-hove-albion/2vrwh7#3610074,2021-12-04T15:00:00Z,True,Southampton,8466,Brighton & Hove Albion,10204
3610078,15,/matches/wolverhampton-wanderers-vs-liverpool/2gm0as#3610078,2021-12-04T15:00:00Z,True,Wolverhampton Wanderers,8602,Liverpool,8650
3610076,15,/matches/manchester-city-vs-watford/2rer1m#3610076,2021-12-04T17:30:00Z,True,Watford,9817,Manchester City,8456
3610071,15,/matches/leeds-united-vs-brentford/2sso1t#3610071,2021-12-05T14:00:00Z,True,Leeds United,8463,Brentford,9937
3610072,15,/matches/crystal-palace-vs-manchester-united/3c42bz#3610072,2021-12-05T14:00:00Z,True,Manchester United,10260,Crystal Palace,9826
3610075,15,/matches/tottenham-hotspur-vs-norwich-city/2t6vlw#3610075,2021-12-05T14:00:00Z,True,Tottenham Hotspur,8586,Norwich City,9850
3610069,15,/matches/leicester-city-vs-aston-villa/2tbzby#3610069,2021-12-05T16:30:00Z,True,Aston Villa,10252,Leicester City,8197
3610070,15,/matches/everton-vs-arsenal/2ttfpg#3610070,2021-12-06T20:00:00Z,True,Everton,8668,Arsenal,9825
3610081,16,/matches/watford-vs-brentford/386bbs#3610081,2021-12-10T20:00:00Z,True,Brentford,9937,Watford,9817
3610088,16,/matches/manchester-city-vs-wolverhampton-wanderers/2emo8d#3610088,2021-12-11T12:30:00Z,True,Manchester City,8456,Wolverhampton Wanderers,8602
3610080,16,/matches/southampton-vs-arsenal/2rlsz3#3610080,2021-12-11T15:00:00Z,True,Arsenal,9825,Southampton,8466
3610084,16,/matches/chelsea-vs-leeds-united/2d7oy4#3610084,2021-12-11T15:00:00Z,True,Chelsea,8455,Leeds United,8463
3610087,16,/matches/liverpool-vs-aston-villa/2ydbmv#3610087,2021-12-11T15:00:00Z,True,Liverpool,8650,Aston Villa,10252
3610089,16,/matches/norwich-city-vs-manchester-united/3ceejn#3610089,2021-12-11T17:30:00Z,True,Norwich City,9850,Manchester United,10260
3610083,16,/matches/burnley-vs-west-ham-united/2cha6h#3610083,2021-12-12T14:00:00Z,True,Burnley,8191,West Ham United,8654
3610086,16,/matches/leicester-city-vs-newcastle-united/2tfjhg#3610086,2021-12-12T14:00:00Z,True,Leicester City,8197,Newcastle United,10261
3610085,16,/matches/everton-vs-crystal-palace/2tttz7#3610085,2021-12-12T16:30:00Z,True,Crystal Palace,9826,Everton,8668
3610082,16,/matches/tottenham-hotspur-vs-brighton-hove-albion/2x42vj#3610082,2022-03-16T19:30:00Z,True,Brighton & Hove Albion,10204,Tottenham Hotspur,8586
3610095,17,/matches/norwich-city-vs-aston-villa/3cayfj#3610095,2021-12-14T19:45:00Z,True,Norwich City,9850,Aston Villa,10252
3610099,17,/matches/manchester-city-vs-leeds-united/2d8203#3610099,2021-12-14T20:00:00Z,True,Manchester City,8456,Leeds United,8463
3610092,17,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#3610092,2021-12-15T19:30:00Z,True,Brighton & Hove Albion,10204,Wolverhampton Wanderers,8602
3610096,17,/matches/southampton-vs-crystal-palace/2rm738#3610096,2021-12-15T19:30:00Z,True,Crystal Palace,9826,Southampton,8466
3610090,17,/matches/west-ham-united-vs-arsenal/2tnw09#3610090,2021-12-15T20:00:00Z,True,Arsenal,9825,West Ham United,8654
3610097,17,/matches/chelsea-vs-everton/2fahgy#3610097,2021-12-16T19:45:00Z,True,Chelsea,8455,Everton,8668
3610098,17,/matches/liverpool-vs-newcastle-united/2ygyxm#3610098,2021-12-16T20:00:00Z,True,Liverpool,8650,Newcastle United,10261
3610094,17,/matches/leicester-city-vs-tottenham-hotspur/2buxqa#3610094,2022-01-19T19:30:00Z,True,Leicester City,8197,Tottenham Hotspur,8586
3610091,17,/matches/brentford-vs-manchester-united/3dfzjk#3610091,2022-01-19T20:00:00Z,True,Brentford,9937,Manchester United,10260
3610093,17,/matches/burnley-vs-watford/2ojpnp#3610093,2022-02-05T18:00:00Z,True,Burnley,8191,Watford,9817
3610102,18,/matches/leeds-united-vs-arsenal/2rkmmx#3610102,2021-12-18T17:30:00Z,True,Leeds United,8463,Arsenal,9825
3610104,18,/matches/manchester-city-vs-newcastle-united/2waqez#3610104,2021-12-19T14:00:00Z,True,Newcastle United,10261,Manchester City,8456
3610109,18,/matches/chelsea-vs-wolverhampton-wanderers/2emb2j#3610109,2021-12-19T14:00:00Z,True,Wolverhampton Wanderers,8602,Chelsea,8455
3610106,18,/matches/tottenham-hotspur-vs-liverpool/2gg3ek#3610106,2021-12-19T16:30:00Z,True,Tottenham Hotspur,8586,Liverpool,8650
3610105,18,/matches/southampton-vs-brentford/2stunb#3610105,2022-01-11T19:45:00Z,True,Southampton,8466,Brentford,9937
3610108,18,/matches/west-ham-united-vs-norwich-city/2txsqm#3610108,2022-01-12T19:45:00Z,True,West Ham United,8654,Norwich City,9850
3610103,18,/matches/brighton-hove-albion-vs-manchester-united/3goccs#3610103,2022-02-15T20:15:00Z,True,Manchester United,10260,Brighton & Hove Albion,10204
3610107,18,/matches/watford-vs-crystal-palace/36vg24#3610107,2022-02-23T19:30:00Z,True,Watford,9817,Crystal Palace,9826
3610101,18,/matches/leicester-city-vs-everton/2coib1#3610101,2022-04-20T18:45:00Z,True,Everton,8668,Leicester City,8197
3610100,18,/matches/burnley-vs-aston-villa/2t9lxd#3610100,2022-05-19T19:00:00Z,True,Aston Villa,10252,Burnley,8191
3610114,19,/matches/leicester-city-vs-manchester-city/2akcmb#3610114,2021-12-26T15:00:00Z,True,Manchester City,8456,Leicester City,8197
3610116,19,/matches/arsenal-vs-norwich-city/378xhw#3610116,2021-12-26T15:00:00Z,True,Norwich City,9850,Arsenal,9825
3610117,19,/matches/tottenham-hotspur-vs-crystal-palace/2sxee8#3610117,2021-12-26T15:00:00Z,True,Tottenham Hotspur,8586,Crystal Palace,9826
3610118,19,/matches/southampton-vs-west-ham-united/2f9dtq#3610118,2021-12-26T15:00:00Z,True,West Ham United,8654,Southampton,8466
3610110,19,/matches/chelsea-vs-aston-villa/2w6q11#3610110,2021-12-26T17:30:00Z,True,Aston Villa,10252,Chelsea,8455
3610111,19,/matches/brentford-vs-brighton-hove-albion/3crs0s#3610111,2021-12-26T20:00:00Z,True,Brighton & Hove Albion,10204,Brentford,9937
3610115,19,/matches/manchester-united-vs-newcastle-united/3hddo2#3610115,2021-12-27T20:00:00Z,True,Newcastle United,10261,Manchester United,10260
3610113,19,/matches/leeds-united-vs-liverpool/2f6tdb#3610113,2022-02-23T19:45:00Z,True,Liverpool,8650,Leeds United,8463
3610119,19,/matches/wolverhampton-wanderers-vs-watford/2t05uv#3610119,2022-03-10T19:30:00Z,True,Wolverhampton Wanderers,8602,Watford,9817
3610112,19,/matches/burnley-vs-everton/2cmc8m#3610112,2022-04-06T18:30:00Z,True,Burnley,8191,Everton,8668
3609944,2,/matches/burnley-vs-liverpool/2cfu6v#3609944,2021-08-21T11:30:00Z,True,Liverpool,8650,Burnley,8191
3609940,2,/matches/aston-villa-vs-newcastle-united/3h9v0m#3609940,2021-08-21T14:00:00Z,True,Aston Villa,10252,Newcastle United,10261
3609942,2,/matches/crystal-palace-vs-brentford/38a4jj#3609942,2021-08-21T14:00:00Z,True,Crystal Palace,9826,Brentford,9937
3609943,2,/matches/leeds-united-vs-everton/2fdf72#3609943,2021-08-21T14:00:00Z,True,Leeds United,8463,Everton,8668
3609945,2,/matches/manchester-city-vs-norwich-city/2rrosd#3609945,2021-08-21T14:00:00Z,True,Manchester City,8456,Norwich City,9850
3609941,2,/matches/watford-vs-brighton-hove-albion/3bc4j4#3609941,2021-08-21T16:30:00Z,True,Brighton & Hove Albion,10204,Watford,9817
3609946,2,/matches/southampton-vs-manchester-united/2wecfr#3609946,2021-08-22T13:00:00Z,True,Southampton,8466,Manchester United,10260
3609948,2,/matches/tottenham-hotspur-vs-wolverhampton-wanderers/2fydv8#3609948,2021-08-22T13:00:00Z,True,Wolverhampton Wanderers,8602,Tottenham Hotspur,8586
3609939,2,/matches/chelsea-vs-arsenal/2rhhrp#3609939,2021-08-22T15:30:00Z,True,Arsenal,9825,Chelsea,8455
3609947,2,/matches/leicester-city-vs-west-ham-united/2cjg6k#3609947,2021-08-23T19:00:00Z,True,West Ham United,8654,Leicester City,8197
3610124,20,/matches/crystal-palace-vs-norwich-city/379cog#3610124,2021-12-28T15:00:00Z,True,Crystal Palace,9826,Norwich City,9850
3610129,20,/matches/southampton-vs-tottenham-hotspur/2ekh9c#3610129,2021-12-28T15:00:00Z,True,Southampton,8466,Tottenham Hotspur,8586
3610123,20,/matches/west-ham-united-vs-watford/2tkpyd#3610123,2021-12-28T15:00:00Z,True,Watford,9817,West Ham United,8654
3610127,20,/matches/leicester-city-vs-liverpool/2ci06a#3610127,2021-12-28T20:00:00Z,True,Leicester City,8197,Liverpool,8650
3610122,20,/matches/chelsea-vs-brighton-hove-albion/2vni1p#3610122,2021-12-29T19:30:00Z,True,Chelsea,8455,Brighton & Hove Albion,10204
3610121,20,/matches/manchester-city-vs-brentford/2spwom#3610121,2021-12-29T20:15:00Z,True,Brentford,9937,Manchester City,8456
3610128,20,/matches/burnley-vs-manchester-united/2tcrst#3610128,2021-12-30T20:15:00Z,True,Manchester United,10260,Burnley,8191
3610120,20,/matches/wolverhampton-wanderers-vs-arsenal/2t3bl7#3610120,2022-02-24T19:45:00Z,True,Arsenal,9825,Wolverhampton Wanderers,8602
3610126,20,/matches/leeds-united-vs-aston-villa/2w9xjd#3610126,2022-03-10T19:45:00Z,True,Leeds United,8463,Aston Villa,10252
3610125,20,/matches/everton-vs-newcastle-united/2yo9qd#3610125,2022-03-17T19:45:00Z,True,Everton,8668,Newcastle United,10261
3610130,21,/matches/manchester-city-vs-arsenal/2rhvvi#3610130,2022-01-01T12:30:00Z,True,Arsenal,9825,Manchester City,8456
3610139,21,/matches/tottenham-hotspur-vs-watford/2stujz#3610139,2022-01-01T15:00:00Z,True,Watford,9817,Tottenham Hotspur,8586
3610133,21,/matches/west-ham-united-vs-crystal-palace/2toa9m#3610133,2022-01-01T17:30:00Z,True,Crystal Palace,9826,West Ham United,8654
3610131,21,/matches/brentford-vs-aston-villa/3dciw4#3610131,2022-01-02T14:00:00Z,True,Brentford,9937,Aston Villa,10252
3610134,21,/matches/everton-vs-brighton-hove-albion/2y16fs#3610134,2022-01-02T14:00:00Z,True,Everton,8668,Brighton & Hove Albion,10204
3610135,21,/matches/burnley-vs-leeds-united/2akph4#3610135,2022-01-02T14:00:00Z,True,Leeds United,8463,Burnley,8191
3610132,21,/matches/chelsea-vs-liverpool/2f3vr7#3610132,2022-01-02T16:30:00Z,True,Chelsea,8455,Liverpool,8650
3610137,21,/matches/wolverhampton-wanderers-vs-manchester-united/2xx4sz#3610137,2022-01-03T17:30:00Z,True,Manchester United,10260,Wolverhampton Wanderers,8602
3610138,21,/matches/southampton-vs-newcastle-united/2weqvy#3610138,2022-03-10T19:30:00Z,True,Southampton,8466,Newcastle United,10261
3610136,21,/matches/leicester-city-vs-norwich-city/2oys6y#3610136,2022-05-11T18:45:00Z,True,Leicester City,8197,Norwich City,9850
3610141,22,/matches/crystal-palace-vs-brighton-hove-albion/3bfzlv#3610141,2022-01-14T20:00:00Z,True,Brighton & Hove Albion,10204,Crystal Palace,9826
3610144,22,/matches/chelsea-vs-manchester-city/2d55kw#3610144,2022-01-15T12:30:00Z,True,Manchester City,8456,Chelsea,8455
3610145,22,/matches/watford-vs-newcastle-united/3c0mcy#3610145,2022-01-15T15:00:00Z,True,Newcastle United,10261,Watford,9817
3610146,22,/matches/everton-vs-norwich-city/2u3cpj#3610146,2022-01-15T15:00:00Z,True,Norwich City,9850,Everton,8668
3610149,22,/matches/southampton-vs-wolverhampton-wanderers/2eqbw8#3610149,2022-01-15T15:00:00Z,True,Wolverhampton Wanderers,8602,Southampton,8466
3610140,22,/matches/aston-villa-vs-manchester-united/3h9f6s#3610140,2022-01-15T17:30:00Z,True,Aston Villa,10252,Manchester United,10260
3610143,22,/matches/liverpool-vs-brentford/2uusjv#3610143,2022-01-16T14:00:00Z,True,Liverpool,8650,Brentford,9937
3610148,22,/matches/leeds-united-vs-west-ham-united/2f8a75#3610148,2022-01-16T14:00:00Z,True,West Ham United,8654,Leeds United,8463
3610142,22,/matches/burnley-vs-leicester-city/27yia7#3610142,2022-03-01T19:45:00Z,True,Burnley,8191,Leicester City,8197
3610147,22,/matches/tottenham-hotspur-vs-arsenal/2sx06r#3610147,2022-05-12T18:45:00Z,True,Tottenham Hotspur,8586,Arsenal,9825
3610159,23,/matches/watford-vs-norwich-city/375k2g#3610159,2022-01-21T20:00:00Z,True,Watford,9817,Norwich City,9850
3610154,23,/matches/everton-vs-aston-villa/2ykmb4#3610154,2022-01-22T12:30:00Z,True,Everton,8668,Aston Villa,10252
3610151,23,/matches/wolverhampton-wanderers-vs-brentford/2ubp0j#3610151,2022-01-22T15:00:00Z,True,Brentford,9937,Wolverhampton Wanderers,8602
3610155,23,/matches/leeds-united-vs-newcastle-united/2wdjjd#3610155,2022-01-22T15:00:00Z,True,Leeds United,8463,Newcastle United,10261
3610157,23,/matches/west-ham-united-vs-manchester-united/2yi6pt#3610157,2022-01-22T15:00:00Z,True,Manchester United,10260,West Ham United,8654
3610158,23,/matches/manchester-city-vs-southampton/2d9569#3610158,2022-01-22T17:30:00Z,True,Southampton,8466,Manchester City,8456
3610150,23,/matches/burnley-vs-arsenal/2omsup#3610150,2022-01-23T14:00:00Z,True,Arsenal,9825,Burnley,8191
3610153,23,/matches/liverpool-vs-crystal-palace/2tmp8g#3610153,2022-01-23T14:00:00Z,True,Crystal Palace,9826,Liverpool,8650
3610156,23,/matches/leicester-city-vs-brighton-hove-albion/2st0wm#3610156,2022-01-23T14:00:00Z,True,Leicester City,8197,Brighton & Hove Albion,10204
3610152,23,/matches/chelsea-vs-tottenham-hotspur/2eggkj#3610152,2022-01-23T16:30:00Z,True,Chelsea,8455,Tottenham Hotspur,8586
3610161,24,/matches/chelsea-vs-brighton-hove-albion/2vni1p#3610161,2022-01-18T20:00:00Z,True,Brighton & Hove Albion,10204,Chelsea,8455
3610166,24,/matches/everton-vs-newcastle-united/2yo9qd#3610166,2022-02-08T19:45:00Z,True,Newcastle United,10261,Everton,8668
3610164,24,/matches/west-ham-united-vs-watford/2tkpyd#3610164,2022-02-08T19:45:00Z,True,West Ham United,8654,Watford,9817
3610162,24,/matches/burnley-vs-manchester-united/2tcrst#3610162,2022-02-08T20:00:00Z,True,Burnley,8191,Manchester United,10260
3610169,24,/matches/manchester-city-vs-brentford/2spwom#3610169,2022-02-09T19:45:00Z,True,Manchester City,8456,Brentford,9937
3610163,24,/matches/crystal-palace-vs-norwich-city/379cog#3610163,2022-02-09T19:45:00Z,True,Norwich City,9850,Crystal Palace,9826
3610167,24,/matches/southampton-vs-tottenham-hotspur/2ekh9c#3610167,2022-02-09T19:45:00Z,True,Tottenham Hotspur,8586,Southampton,8466
3610160,24,/matches/leeds-united-vs-aston-villa/2w9xjd#3610160,2022-02-09T20:00:00Z,True,Aston Villa,10252,Leeds United,8463
3610168,24,/matches/leicester-city-vs-liverpool/2ci06a#3610168,2022-02-10T19:45:00Z,True,Liverpool,8650,Leicester City,8197
3610165,24,/matches/wolverhampton-wanderers-vs-arsenal/2t3bl7#3610165,2022-02-10T19:45:00Z,True,Wolverhampton Wanderers,8602,Arsenal,9825
3610175,25,/matches/southampton-vs-manchester-united/2wecfr#3610175,2022-02-12T12:30:00Z,True,Manchester United,10260,Southampton,8466
3610170,25,/matches/crystal-palace-vs-brentford/38a4jj#3610170,2022-02-12T15:00:00Z,True,Brentford,9937,Crystal Palace,9826
3610173,25,/matches/leeds-united-vs-everton/2fdf72#3610173,2022-02-12T15:00:00Z,True,Everton,8668,Leeds United,8463
3610179,25,/matches/watford-vs-brighton-hove-albion/3bc4j4#3610179,2022-02-12T15:00:00Z,True,Watford,9817,Brighton & Hove Albion,10204
3610177,25,/matches/manchester-city-vs-norwich-city/2rrosd#3610177,2022-02-12T17:30:00Z,True,Norwich City,9850,Manchester City,8456
3610171,25,/matches/burnley-vs-liverpool/2cfu6v#3610171,2022-02-13T14:00:00Z,True,Burnley,8191,Liverpool,8650
3610176,25,/matches/aston-villa-vs-newcastle-united/3h9v0m#3610176,2022-02-13T14:00:00Z,True,Newcastle United,10261,Aston Villa,10252
3610178,25,/matches/tottenham-hotspur-vs-wolverhampton-wanderers/2fydv8#3610178,2022-02-13T14:00:00Z,True,Tottenham Hotspur,8586,Wolverhampton Wanderers,8602
3610174,25,/matches/leicester-city-vs-west-ham-united/2cjg6k#3610174,2022-02-13T16:30:00Z,True,Leicester City,8197,West Ham United,8654
3610172,25,/matches/chelsea-vs-arsenal/2rhhrp#3610172,2022-04-20T18:45:00Z,True,Chelsea,8455,Arsenal,9825
3610188,26,/matches/west-ham-united-vs-newcastle-united/2yilb8#3610188,2022-02-19T12:30:00Z,True,West Ham United,8654,Newcastle United,10261
3610180,26,/matches/arsenal-vs-brentford/389pak#3610180,2022-02-19T15:00:00Z,True,Arsenal,9825,Brentford,9937
3610181,26,/matches/watford-vs-aston-villa/3bwqyg#3610181,2022-02-19T15:00:00Z,True,Aston Villa,10252,Watford,9817
3610182,26,/matches/burnley-vs-brighton-hove-albion/2sqnq1#3610182,2022-02-19T15:00:00Z,True,Brighton & Hove Albion,10204,Burnley,8191
3610183,26,/matches/chelsea-vs-crystal-palace/2rhvvj#3610183,2022-02-19T15:00:00Z,True,Crystal Palace,9826,Chelsea,8455
3610185,26,/matches/liverpool-vs-norwich-city/2tw7ms#3610185,2022-02-19T15:00:00Z,True,Liverpool,8650,Norwich City,9850
3610187,26,/matches/southampton-vs-everton/2feiut#3610187,2022-02-19T15:00:00Z,True,Southampton,8466,Everton,8668
3610186,26,/matches/manchester-city-vs-tottenham-hotspur/2egtpx#3610186,2022-02-19T17:30:00Z,True,Manchester City,8456,Tottenham Hotspur,8586
3610184,26,/matches/leeds-united-vs-manchester-united/2wd539#3610184,2022-02-20T14:00:00Z,True,Leeds United,8463,Manchester United,10260
3610189,26,/matches/leicester-city-vs-wolverhampton-wanderers/2c0p1m#3610189,2022-02-20T16:30:00Z,True,Wolverhampton Wanderers,8602,Leicester City,8197
3610198,27,/matches/southampton-vs-norwich-city/2rvm2w#3610198,2022-02-25T20:00:00Z,True,Southampton,8466,Norwich City,9850
3610196,27,/matches/leeds-united-vs-tottenham-hotspur/2ejdsf#3610196,2022-02-26T12:30:00Z,True,Leeds United,8463,Tottenham Hotspur,8586
3610191,27,/matches/brentford-vs-newcastle-united/3dgf4m#3610191,2022-02-26T15:00:00Z,True,Brentford,9937,Newcastle United,10261
