Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
182,Javi Galán,es ESP,"DF,MF",Atlético Madrid,28,1994,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
183,Javi Galán,es ESP,DF,Real Sociedad,28,1994,11.9,0,3,1,33.3,0.25,0.08,0.0,0.0,0,0,la_liga,2023-2024
184,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29,1993,23.2,1,11,2,18.2,0.47,0.09,0.09,0.5,0,0,la_liga,2023-2024
185,Aleix García,es ESP,MF,Girona,26,1997,35.5,3,39,12,30.8,1.1,0.34,0.08,0.25,0,0,la_liga,2023-2024
186,Álvaro García,es ESP,MF,Rayo Vallecano,30,1992,27.5,6,45,17,37.8,1.64,0.62,0.13,0.35,0,0,la_liga,2023-2024
187,Dani García,es ESP,MF,Athletic Club,33,1990,8.3,1,6,3,50.0,0.72,0.36,0.17,0.33,0,0,la_liga,2023-2024
188,David García,es ESP,DF,Osasuna,29,1994,25.9,0,15,2,13.3,0.58,0.08,0.0,0.0,0,0,la_liga,2023-2024
189,Eric García,es ESP,"DF,MF",Barcelona,22,2001,0.6,0,1,0,0.0,1.58,0.0,0.0,,0,0,la_liga,2023-2024
190,Eric García,es ESP,DF,Girona,22,2001,29.3,5,16,6,37.5,0.55,0.2,0.31,0.83,0,0,la_liga,2023-2024
191,Fran Garcia,es ESP,DF,Real Madrid,23,1999,15.5,1,9,1,11.1,0.58,0.06,0.11,1.0,0,0,la_liga,2023-2024
192,Gonzalo García,es ESP,MF,Real Madrid,19,2004,0.2,0,1,1,100.0,4.74,4.74,0.0,0.0,0,0,la_liga,2023-2024
193,Jastin García,es ESP,FW,Girona,19,2004,0.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
194,Raúl García,es ESP,FW,Athletic Club,37,1986,4.7,1,10,1,10.0,2.14,0.21,0.1,1.0,0,0,la_liga,2023-2024
195,Rubén García,es ESP,"FW,MF",Osasuna,30,1993,17.2,3,28,10,35.7,1.63,0.58,0.11,0.3,0,0,la_liga,2023-2024
196,Santiago García,es ESP,MF,Getafe,21,2001,0.3,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
197,Unai García,es ESP,DF,Osasuna,31,1992,6.2,1,2,1,50.0,0.32,0.16,0.5,1.0,0,0,la_liga,2023-2024
198,Yarek Gasiorowski,es ESP,DF,Valencia,18,2005,8.2,0,1,0,0.0,0.12,0.0,0.0,,0,0,la_liga,2023-2024
199,Federico Gattoni,ar ARG,DF,Sevilla,24,1999,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
200,Gavi,es ESP,"MF,FW",Barcelona,18,2004,10.5,1,10,5,50.0,0.95,0.48,0.1,0.2,0,0,la_liga,2023-2024
201,Paulo Gazzaniga,ar ARG,GK,Girona,31,1992,38.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
202,David Gil,es ESP,GK,Cádiz,29,1994,4.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
203,Maxi Gómez,uy URU,FW,Cádiz,26,1996,12.9,0,16,6,37.5,1.24,0.46,0.0,0.0,0,0,la_liga,2023-2024
204,Moi Gómez,es ESP,"MF,FW",Osasuna,29,1994,22.3,3,19,8,42.1,0.85,0.36,0.16,0.38,0,0,la_liga,2023-2024
205,Unai Gómez,es ESP,MF,Athletic Club,20,2003,9.7,2,16,8,50.0,1.65,0.82,0.13,0.25,0,0,la_liga,2023-2024
206,Édgar González,es ESP,"DF,MF",Almería,26,1997,28.0,2,13,3,23.1,0.46,0.11,0.15,0.67,0,0,la_liga,2023-2024
207,Fabio González,es ESP,MF,Las Palmas,26,1997,1.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
208,Giovanni González,uy URU,DF,Mallorca,28,1994,27.4,1,14,4,28.6,0.51,0.15,0.07,0.25,0,0,la_liga,2023-2024
209,Hugo González,es ESP,FW,Valencia,20,2003,1.0,0,1,0,0.0,1.03,0.0,0.0,,0,0,la_liga,2023-2024
210,Iñaki González,es ESP,MF,Las Palmas,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
211,Peter González,do DOM,MF,Valencia,21,2002,7.2,0,17,6,35.3,2.36,0.83,0.0,0.0,0,0,la_liga,2023-2024
212,Urko González,es ESP,MF,Real Sociedad,22,2001,1.7,0,2,0,0.0,1.15,0.0,0.0,,0,0,la_liga,2023-2024
213,Andoni Gorosabel,es ESP,DF,Alavés,26,1996,31.7,1,15,6,40.0,0.47,0.19,0.07,0.17,0,0,la_liga,2023-2024
214,Pablo Gozalbez,es ESP,MF,Valencia,22,2001,1.1,0,1,0,0.0,0.87,0.0,0.0,,0,0,la_liga,2023-2024
215,Mason Greenwood,eng ENG,"MF,FW",Getafe,21,2001,29.6,8,102,35,34.3,3.45,1.18,0.06,0.17,2,3,la_liga,2023-2024
216,Dominik Greif,sk SVK,GK,Mallorca,26,1997,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
217,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,32,1991,29.4,16,79,34,43.0,2.69,1.16,0.15,0.35,4,4,la_liga,2023-2024
218,Vicente Guaita,es ESP,GK,Celta Vigo,36,1987,26.7,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
219,Andrés Guardado,mx MEX,MF,Real Betis,36,1986,5.0,0,5,0,0.0,1.01,0.0,0.0,,0,0,la_liga,2023-2024
220,Sergi Guardiola,es ESP,FW,Cádiz,32,1991,5.5,1,14,5,35.7,2.55,0.91,0.07,0.2,0,0,la_liga,2023-2024
221,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,31,1991,19.4,1,19,3,15.8,0.98,0.15,0.05,0.33,0,0,la_liga,2023-2024
222,Gonçalo Guedes,pt POR,"FW,MF",Villarreal,26,1996,10.6,3,25,8,32.0,2.37,0.76,0.12,0.38,0,0,la_liga,2023-2024
223,Javier Guerra,es ESP,MF,Valencia,20,2003,27.8,4,42,14,33.3,1.51,0.5,0.1,0.29,0,0,la_liga,2023-2024
224,Ander Guevara,es ESP,MF,Alavés,26,1997,32.6,1,16,3,18.8,0.49,0.09,0.06,0.33,0,0,la_liga,2023-2024
225,Hugo Guillamón,es ESP,MF,Valencia,23,2000,14.6,1,3,2,66.7,0.21,0.14,0.33,0.5,0,0,la_liga,2023-2024
226,Marc Guiu,es ESP,FW,Barcelona,17,2006,0.8,1,4,1,25.0,4.86,1.22,0.25,1.0,0,0,la_liga,2023-2024
227,Arda Güler,tr TUR,"MF,FW",Real Madrid,18,2005,4.2,6,15,6,40.0,3.58,1.43,0.4,1.0,0,0,la_liga,2023-2024
228,Gerard Gumbau,es ESP,MF,Granada,28,1994,29.7,0,45,9,20.0,1.51,0.3,0.0,0.0,0,0,la_liga,2023-2024
229,İlkay Gündoğan,de GER,MF,Barcelona,32,1990,33.3,5,43,17,39.5,1.29,0.51,0.09,0.24,1,2,la_liga,2023-2024
230,Jon Guridi,es ESP,MF,Alavés,28,1995,29.8,3,36,8,22.2,1.21,0.27,0.08,0.38,0,0,la_liga,2023-2024
231,Gorka Guruzeta,es ESP,FW,Athletic Club,26,1996,24.6,14,65,31,47.7,2.64,1.26,0.22,0.45,0,1,la_liga,2023-2024
232,Miguel Gutiérrez,es ESP,"DF,MF",Girona,22,2001,33.7,2,34,5,14.7,1.01,0.15,0.06,0.4,0,0,la_liga,2023-2024
233,Munir El Haddadi,ma MAR,"MF,FW",Las Palmas,27,1995,27.2,3,43,12,27.9,1.58,0.44,0.07,0.25,0,1,la_liga,2023-2024
234,Ianis Hagi,ro ROU,MF,Alavés,24,1998,8.9,0,27,9,33.3,3.02,1.01,0.0,0.0,0,1,la_liga,2023-2024
235,Luiz Henrique,br BRA,MF,Real Betis,22,2001,6.8,0,18,4,22.2,2.63,0.58,0.0,0.0,0,0,la_liga,2023-2024
236,Mario Hermoso,es ESP,DF,Atlético Madrid,28,1995,28.4,0,17,4,23.5,0.6,0.14,0.0,0.0,0,0,la_liga,2023-2024
237,Javi Hernández,es ESP,DF,Cádiz,25,1998,27.9,1,30,8,26.7,1.07,0.29,0.03,0.13,0,0,la_liga,2023-2024
238,Aridane Hernández,es ESP,DF,Rayo Vallecano,34,1989,18.8,0,5,0,0.0,0.27,0.0,0.0,,0,0,la_liga,2023-2024
239,Luis Hernández,es ESP,DF,Cádiz,34,1989,8.0,1,1,1,100.0,0.12,0.12,1.0,1.0,0,0,la_liga,2023-2024
240,Jorge Herrando,es ESP,DF,Osasuna,22,2001,18.3,0,4,0,0.0,0.22,0.0,0.0,,0,0,la_liga,2023-2024
241,Ander Herrera,es ESP,MF,Athletic Club,33,1989,11.4,0,14,2,14.3,1.22,0.17,0.0,0.0,0,0,la_liga,2023-2024
242,Cristian Herrera,es ESP,MF,Las Palmas,32,1991,1.8,1,1,1,100.0,0.54,0.54,1.0,1.0,0,0,la_liga,2023-2024
243,Sergio Herrera,es ESP,GK,Osasuna,30,1993,31.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
244,Yangel Herrera,ve VEN,MF,Girona,25,1998,23.4,5,52,18,34.6,2.22,0.77,0.1,0.28,0,0,la_liga,2023-2024
245,Juan Herzog,es ESP,DF,Las Palmas,20,2003,3.2,2,3,3,100.0,0.92,0.92,0.67,0.67,0,0,la_liga,2023-2024
246,Martin Hongla,cm CMR,"MF,DF",Granada,25,1998,6.2,0,3,1,33.3,0.48,0.16,0.0,0.0,0,0,la_liga,2023-2024
247,Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22,2001,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
248,Pablo Ibáñez,es ESP,MF,Osasuna,24,1998,12.8,1,27,7,25.9,2.11,0.55,0.04,0.14,0,0,la_liga,2023-2024
249,Iglesias,es ESP,"DF,MF",Getafe,25,1998,15.7,0,15,6,40.0,0.96,0.38,0.0,0.0,0,0,la_liga,2023-2024
250,Borja Iglesias,es ESP,FW,Real Betis,30,1993,4.5,0,10,0,0.0,2.21,0.0,0.0,,0,0,la_liga,2023-2024
251,Imanol,es ESP,DF,Athletic Club,23,2000,5.8,0,1,0,0.0,0.17,0.0,0.0,,0,0,la_liga,2023-2024
252,Isco,es ESP,MF,Real Betis,31,1992,25.8,8,64,26,40.6,2.48,1.01,0.09,0.23,2,2,la_liga,2023-2024
253,Diego Iturralde,es ESP,DF,Sevilla,20,2003,0.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
254,Adnan Januzaj,be BEL,"FW,MF",Sevilla,28,1995,2.1,0,6,1,16.7,2.8,0.47,0.0,0.0,0,0,la_liga,2023-2024
255,Mikel Jauregizar,es ESP,MF,Athletic Club,19,2003,1.7,0,2,0,0.0,1.19,0.0,0.0,,0,0,la_liga,2023-2024
256,Luis Javier Suárez,co COL,"FW,MF",Almería,25,1997,10.2,6,40,14,35.0,3.93,1.37,0.13,0.36,1,1,la_liga,2023-2024
257,Salim El Jebari,ma MAR,MF,Atlético Madrid,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
258,Frenkie de Jong,nl NED,MF,Barcelona,26,1997,18.2,2,7,4,57.1,0.39,0.22,0.29,0.5,0,0,la_liga,2023-2024
259,Joan Jordán,es ESP,MF,Sevilla,29,1994,4.2,0,6,1,16.7,1.42,0.24,0.0,0.0,0,0,la_liga,2023-2024
260,Jordi,es ESP,MF,Getafe,22,2001,6.4,0,7,3,42.9,1.1,0.47,0.0,0.0,0,0,la_liga,2023-2024
261,Jeremy Jorge,es ESP,FW,Getafe,20,2003,0.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
262,Willian José,br BRA,FW,Real Betis,31,1991,21.9,10,48,24,50.0,2.19,1.1,0.21,0.42,0,0,la_liga,2023-2024
263,Joselu,es ESP,FW,Real Madrid,33,1990,18.7,10,63,29,46.0,3.36,1.55,0.16,0.34,0,2,la_liga,2023-2024
264,Kamil Jóźwiak,pl POL,MF,Granada,25,1998,6.3,0,4,1,25.0,0.63,0.16,0.0,0.0,0,0,la_liga,2023-2024
265,Juanmi,es ESP,FW,Cádiz,30,1993,9.7,3,14,7,50.0,1.44,0.72,0.21,0.43,0,0,la_liga,2023-2024
266,Juanpe,es ESP,DF,Girona,32,1991,8.3,0,4,0,0.0,0.48,0.0,0.0,,0,0,la_liga,2023-2024
267,Vinicius Júnior,br BRA,FW,Real Madrid,23,2000,20.7,15,78,39,50.0,3.77,1.88,0.18,0.36,1,1,la_liga,2023-2024
268,Filip Jørgensen,dk DEN,GK,Villarreal,21,2002,36.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
269,Sory Kaba,gn GUI,FW,Las Palmas,28,1995,8.0,1,13,1,7.7,1.62,0.12,0.08,1.0,0,0,la_liga,2023-2024
270,Kaiky,br BRA,DF,Almería,19,2004,5.8,1,3,1,33.3,0.52,0.17,0.33,1.0,0,0,la_liga,2023-2024
271,Jon Karrikaburu,es ESP,FW,Alavés,20,2002,0.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
272,Ibrahima Kebe,ml MLI,MF,Girona,22,2000,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
273,Kiké,es ESP,FW,Alavés,33,1989,15.8,3,57,26,45.6,3.61,1.64,0.05,0.12,0,1,la_liga,2023-2024
274,Koke,es ESP,MF,Atlético Madrid,31,1992,27.7,0,10,2,20.0,0.36,0.07,0.0,0.0,0,0,la_liga,2023-2024
275,Ibrahima Koné,ml MLI,FW,Almería,24,1999,3.1,0,4,2,50.0,1.3,0.65,0.0,0.0,0,0,la_liga,2023-2024
276,Rominigue Kouamé,ml MLI,MF,Cádiz,26,1996,9.1,0,5,0,0.0,0.55,0.0,0.0,,0,0,la_liga,2023-2024
277,Jules Koundé,fr FRA,DF,Barcelona,24,1998,32.2,1,24,7,29.2,0.75,0.22,0.04,0.14,0,0,la_liga,2023-2024
278,Toni Kroos,de GER,MF,Real Madrid,33,1990,23.6,1,35,13,37.1,1.48,0.55,0.03,0.08,0,0,la_liga,2023-2024
279,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,22,2001,23.9,7,46,21,45.7,1.93,0.88,0.15,0.33,0,0,la_liga,2023-2024
280,Luca de la Torre,us USA,MF,Celta Vigo,25,1998,21.7,1,24,8,33.3,1.1,0.37,0.04,0.13,0,0,la_liga,2023-2024
281,Yoel Lago,es ESP,DF,Celta Vigo,19,2004,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
282,Érik Lamela,ar ARG,MF,Sevilla,31,1992,5.1,2,9,4,44.4,1.75,0.78,0.22,0.5,0,0,la_liga,2023-2024
283,Bruno Langa,mz MOZ,DF,Almería,25,1997,9.1,1,8,2,25.0,0.88,0.22,0.13,0.5,0,0,la_liga,2023-2024
284,Cyle Larin,ca CAN,FW,Mallorca,28,1995,20.3,3,69,25,36.2,3.41,1.23,0.04,0.12,0,0,la_liga,2023-2024
285,Juanmi Latasa,es ESP,FW,Getafe,22,2001,17.3,2,44,15,34.1,2.55,0.87,0.05,0.13,0,0,la_liga,2023-2024
286,Toni Lato,es ESP,DF,Mallorca,25,1997,17.2,0,5,2,40.0,0.29,0.12,0.0,0.0,0,0,la_liga,2023-2024
287,Lázaro,br BRA,MF,Almería,21,2002,3.2,0,8,4,50.0,2.53,1.26,0.0,0.0,0,0,la_liga,2023-2024
288,Robin Le Normand,es ESP,DF,Real Sociedad,26,1996,27.4,2,9,5,55.6,0.33,0.18,0.22,0.4,0,0,la_liga,2023-2024
289,Jeremías Ledesma,ar ARG,GK,Cádiz,30,1993,33.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
290,Florian Lejeune,fr FRA,DF,Rayo Vallecano,32,1991,37.0,3,64,21,32.8,1.73,0.57,0.05,0.14,0,0,la_liga,2023-2024
291,Stefan Lekovic,rs SRB,DF,Villarreal,19,2004,0.3,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
292,Iñigo Lekue,es ESP,DF,Athletic Club,30,1993,22.2,0,5,0,0.0,0.22,0.0,0.0,,0,0,la_liga,2023-2024
293,Thomas Lemar,fr FRA,MF,Atlético Madrid,27,1995,1.8,0,2,0,0.0,1.1,0.0,0.0,,0,0,la_liga,2023-2024
294,Álvaro Lemos,es ESP,DF,Las Palmas,30,1993,2.8,0,1,0,0.0,0.36,0.0,0.0,,0,0,la_liga,2023-2024
295,Ruben Lendinez,es ESP,DF,Valencia,20,2003,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
296,Robert Lewandowski,pl POL,FW,Barcelona,34,1988,30.6,19,93,43,46.2,3.04,1.41,0.16,0.35,4,4,la_liga,2023-2024
297,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,23,1999,23.1,4,54,21,38.9,2.34,0.91,0.07,0.19,0,0,la_liga,2023-2024
298,Javier Llabrés,es ESP,MF,Mallorca,20,2002,2.7,1,9,4,44.4,3.28,1.46,0.11,0.25,0,0,la_liga,2023-2024
299,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,28,1995,28.5,6,30,19,63.3,1.05,0.67,0.2,0.32,0,0,la_liga,2023-2024
300,Enzo Loiodice,fr FRA,MF,Las Palmas,22,2000,19.9,0,16,6,37.5,0.8,0.3,0.0,0.0,0,0,la_liga,2023-2024
301,David López,es ESP,DF,Girona,33,1989,21.8,3,16,6,37.5,0.73,0.27,0.19,0.5,0,0,la_liga,2023-2024
302,Diego López,es ESP,"MF,FW",Valencia,21,2002,29.5,3,41,15,36.6,1.39,0.51,0.07,0.2,0,0,la_liga,2023-2024
303,Fermin López,es ESP,"MF,FW",Barcelona,20,2003,16.1,8,51,25,49.0,3.17,1.56,0.16,0.32,0,0,la_liga,2023-2024
304,Javi López,es ESP,DF,Alavés,21,2002,26.5,1,18,3,16.7,0.68,0.11,0.06,0.33,0,0,la_liga,2023-2024
305,Unai López,es ESP,MF,Rayo Vallecano,27,1995,23.4,1,32,5,15.6,1.37,0.21,0.03,0.2,0,0,la_liga,2023-2024
306,Dion Lopy,sn SEN,MF,Almería,21,2002,21.3,0,23,8,34.8,1.08,0.38,0.0,0.0,0,0,la_liga,2023-2024
307,Anthony Lozano,hn HON,FW,Getafe,30,1993,1.0,0,4,0,0.0,3.91,0.0,0.0,,0,0,la_liga,2023-2024
308,Anthony Lozano,hn HON,FW,Almería,30,1993,8.6,3,23,9,39.1,2.68,1.05,0.13,0.33,0,0,la_liga,2023-2024
309,Lucas,br BRA,DF,Cádiz,22,2001,17.1,1,11,4,36.4,0.64,0.23,0.09,0.25,0,0,la_liga,2023-2024
310,José Luis Gayà,es ESP,DF,Valencia,28,1995,19.9,1,10,1,10.0,0.5,0.05,0.1,1.0,0,0,la_liga,2023-2024
311,José Luis Morales,es ESP,"FW,MF",Villarreal,36,1987,11.6,7,26,12,46.2,2.23,1.03,0.27,0.58,0,0,la_liga,2023-2024
312,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,25,1997,12.5,5,42,17,40.5,3.36,1.36,0.12,0.29,0,0,la_liga,2023-2024
313,Andriy Lunin,ua UKR,GK,Real Madrid,24,1999,21.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
314,Darwin Machís,ve VEN,MF,Cádiz,30,1993,8.7,4,21,10,47.6,2.41,1.15,0.14,0.3,1,1,la_liga,2023-2024
315,Pablo Maffeo,es ESP,"DF,MF",Mallorca,26,1997,16.2,1,11,4,36.4,0.68,0.25,0.09,0.25,0,0,la_liga,2023-2024
316,Jon Magunazelaia,es ESP,FW,Real Sociedad,22,2001,1.3,0,4,0,0.0,2.98,0.0,0.0,,0,0,la_liga,2023-2024
317,Nemanja Maksimović,rs SRB,MF,Getafe,28,1995,36.3,4,34,15,44.1,0.94,0.41,0.12,0.27,0,0,la_liga,2023-2024
318,Giorgi Mamardashvili,ge GEO,GK,Valencia,22,2000,36.5,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
319,Wilson Manafá,pt POR,"DF,MF",Granada,29,1994,2.7,0,1,0,0.0,0.37,0.0,0.0,,0,0,la_liga,2023-2024
320,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29,1994,8.1,2,5,3,60.0,0.62,0.37,0.4,0.67,0,0,la_liga,2023-2024
321,Aïssa Mandi,dz ALG,DF,Villarreal,31,1991,12.4,1,4,2,50.0,0.32,0.16,0.25,0.5,0,0,la_liga,2023-2024
322,Javier Manquillo,es ESP,"DF,MF",Celta Vigo,29,1994,8.3,0,1,0,0.0,0.12,0.0,0.0,,0,0,la_liga,2023-2024
323,Faitout Maouassa,fr FRA,DF,Granada,25,1998,2.5,0,5,0,0.0,1.97,0.0,0.0,,0,0,la_liga,2023-2024
324,Marcão,br BRA,DF,Sevilla,27,1996,3.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
325,Óscar de Marcos,es ESP,DF,Athletic Club,34,1989,25.1,1,5,2,40.0,0.2,0.08,0.2,0.5,0,0,la_liga,2023-2024
326,Alberto Marí,es ESP,FW,Valencia,22,2001,3.1,1,7,3,42.9,2.28,0.98,0.0,0.0,1,1,la_liga,2023-2024
327,José Mari,es ESP,MF,Cádiz,35,1987,0.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
328,José María Giménez,uy URU,DF,Atlético Madrid,28,1995,14.7,0,7,1,14.3,0.48,0.07,0.0,0.0,0,0,la_liga,2023-2024
329,Mariano,do DOM,FW,Sevilla,29,1993,2.7,0,14,2,14.3,5.16,0.74,0.0,0.0,0,0,la_liga,2023-2024
330,Rafa Marín,es ESP,DF,Alavés,21,2002,27.1,0,13,3,23.1,0.48,0.11,0.0,0.0,0,0,la_liga,2023-2024
331,Diego Mariño,es ESP,GK,Almería,33,1990,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
332,Mika Mármol,es ESP,DF,Las Palmas,22,2001,35.3,0,3,0,0.0,0.08,0.0,0.0,,0,0,la_liga,2023-2024
333,Unai Marrero,es ESP,GK,Real Sociedad,21,2001,1.6,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
334,Roger Martí,es ESP,FW,Cádiz,32,1991,15.1,2,33,12,36.4,2.19,0.79,0.06,0.17,0,0,la_liga,2023-2024
335,Iván Martín,es ESP,MF,Girona,24,1999,30.3,5,19,11,57.9,0.63,0.36,0.26,0.45,0,0,la_liga,2023-2024
336,Jon Martin,es ESP,DF,Real Sociedad,17,2006,0.3,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
337,Mario Martín,es ESP,MF,Real Madrid,19,2004,0.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
338,Arnau Martinez,es ESP,DF,Girona,20,2003,13.8,0,1,0,0.0,0.07,0.0,0.0,,0,0,la_liga,2023-2024
339,Iñigo Martínez,es ESP,DF,Barcelona,32,1991,14.4,0,8,1,12.5,0.56,0.07,0.0,0.0,0,0,la_liga,2023-2024
340,Marc Martínez,es ESP,GK,Granada,33,1990,3.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
341,Marvin,es ESP,"MF,DF",Las Palmas,23,2000,20.6,0,14,3,21.4,0.68,0.15,0.0,0.0,0,0,la_liga,2023-2024
342,Omar Mascarell,gq EQG,MF,Mallorca,30,1993,17.5,0,6,0,0.0,0.34,0.0,0.0,,0,0,la_liga,2023-2024
343,Jaime Mata,es ESP,"FW,MF",Getafe,34,1988,19.9,5,33,13,39.4,1.66,0.65,0.15,0.38,0,0,la_liga,2023-2024
344,Luís Maximiano,pt POR,GK,Almería,24,1999,33.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
345,Borja Mayoral,es ESP,FW,Getafe,26,1997,23.9,15,47,27,57.4,1.96,1.13,0.23,0.41,4,4,la_liga,2023-2024
346,Mamadou Mbaye,sn SEN,DF,Cádiz,25,1998,3.2,0,2,1,50.0,0.62,0.31,0.0,0.0,0,0,la_liga,2023-2024
347,Hannibal Mejbri,tn TUN,MF,Sevilla,20,2003,1.2,0,1,0,0.0,0.87,0.0,0.0,,0,0,la_liga,2023-2024
348,Óscar Melendo,es ESP,"MF,FW",Granada,25,1997,12.5,0,6,2,33.3,0.48,0.16,0.0,0.0,0,0,la_liga,2023-2024
349,Gonzalo Melero,es ESP,"MF,FW",Almería,29,1994,12.3,1,14,4,28.6,1.14,0.33,0.07,0.25,0,0,la_liga,2023-2024
350,Memphis,nl NED,FW,Atlético Madrid,29,1994,9.9,5,38,15,39.5,3.83,1.51,0.13,0.33,0,0,la_liga,2023-2024
351,Houboulang Mendes,gw GNB,DF,Almería,25,1998,4.4,0,1,0,0.0,0.23,0.0,0.0,,0,0,la_liga,2023-2024
352,Tomás Mendes,es ESP,MF,Alavés,18,2004,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
353,Brais Méndez,es ESP,"MF,FW",Real Sociedad,26,1997,26.8,5,66,17,25.8,2.46,0.63,0.08,0.29,0,0,la_liga,2023-2024
354,Bruno Méndez,uy URU,DF,Granada,23,1999,14.8,2,8,5,62.5,0.54,0.34,0.25,0.4,0,0,la_liga,2023-2024
355,Diego Méndez,es ESP,MF,Rayo Vallecano,19,2003,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
356,Ferland Mendy,fr FRA,DF,Real Madrid,28,1995,19.1,0,5,2,40.0,0.26,0.1,0.0,0.0,0,0,la_liga,2023-2024
357,Jorge Meré,es ESP,DF,Cádiz,26,1997,7.5,0,4,1,25.0,0.53,0.13,0.0,0.0,0,0,la_liga,2023-2024
358,Mikel Merino,es ESP,MF,Real Sociedad,27,1996,27.6,5,30,11,36.7,1.09,0.4,0.17,0.45,0,0,la_liga,2023-2024
359,Omenuke Mfulu,cd COD,MF,Las Palmas,29,1994,0.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2023-2024
360,Miguel,es ESP,FW,Alavés,23,1999,0.7,0,2,1,50.0,2.77,1.38,0.0,0.0,0,0,la_liga,2023-2024
361,Éder Militão,br BRA,DF,Real Madrid,25,1998,5.5,0,2,2,100.0,0.36,0.36,0.0,0.0,0,0,la_liga,2023-2024
362,Luis Milla,es ESP,MF,Getafe,28,1994,23.5,0,16,5,31.3,0.68,0.21,0.0,0.0,0,0,la_liga,2023-2024
363,Marko Milovanović,rs SRB,FW,Almería,19,2003,3.4,1,5,1,20.0,1.46,0.29,0.2,1.0,0,0,la_liga,2023-2024
364,Óscar Mingueza,es ESP,"DF,MF",Celta Vigo,24,1999,33.3,2,28,13,46.4,0.84,0.39,0.07,0.15,0,0,la_liga,2023-2024
365,Ignasi Miquel,es ESP,DF,Granada,30,1992,33.2,1,22,8,36.4,0.66,0.24,0.05,0.13,0,0,la_liga,2023-2024
366,Rafa Mir,es ESP,FW,Sevilla,26,1997,4.3,2,15,7,46.7,3.45,1.61,0.13,0.29,0,0,la_liga,2023-2024
367,Juan Miranda,es ESP,DF,Real Betis,23,2000,20.6,1,16,6,37.5,0.78,0.29,0.06,0.17,0,0,la_liga,2023-2024
368,Stefan Mitrović,rs SRB,DF,Getafe,33,1990,7.8,1,1,1,100.0,0.13,0.13,1.0,1.0,0,0,la_liga,2023-2024
369,Luka Modrić,hr CRO,MF,Real Madrid,37,1985,18.8,2,25,10,40.0,1.33,0.53,0.08,0.2,0,0,la_liga,2023-2024
370,Johan Mojica,co COL,"DF,MF",Osasuna,30,1992,22.7,0,17,1,5.9,0.75,0.04,0.0,0.0,0,0,la_liga,2023-2024
