Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
67,Iker Benito,es ESP,MF,Osasuna,18,2002,4,1,118,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
68,Pedro Benito,es ESP,FW,Cádiz,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
69,Karim Benzema,fr FRA,FW,Real Madrid,33,1987,32,31,2593,28.8,27,12,39,20,7,11,0,0,0.94,0.42,1.35,0.69,1.11,la_liga,2021-2022
70,Yuri Berchiche,es ESP,DF,Athletic Club,31,1990,14,11,1015,11.3,1,2,3,1,0,0,3,0,0.09,0.18,0.27,0.09,0.27,la_liga,2021-2022
71,Álex Berenguer,es ESP,MF,Athletic Club,26,1995,34,24,2168,24.1,3,6,9,3,0,1,8,0,0.12,0.25,0.37,0.12,0.37,la_liga,2021-2022
72,Pedro Bigas,es ESP,DF,Elche,30,1990,19,19,1551,17.2,1,0,1,1,0,0,6,0,0.06,0.0,0.06,0.06,0.06,la_liga,2021-2022
73,Antonio Blanco,es ESP,MF,Real Madrid,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
74,Yassine Bounou,ma MAR,GK,Sevilla,30,1991,31,31,2790,31.0,0,2,2,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,la_liga,2021-2022
75,Lucas Boyé,ar ARG,FW,Elche,25,1996,24,22,1713,19.0,7,3,10,7,0,0,3,0,0.37,0.16,0.53,0.37,0.53,la_liga,2021-2022
76,Martin Braithwaite,dk DEN,FW,Barcelona,30,1991,4,3,235,2.6,2,1,3,2,0,0,0,0,0.77,0.38,1.15,0.77,1.15,la_liga,2021-2022
77,Darko Brašanac,rs SRB,MF,Osasuna,29,1992,35,27,2405,26.7,1,2,3,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,la_liga,2021-2022
78,Claudio Bravo,cl CHI,GK,Real Betis,38,1983,17,17,1456,16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
79,Yan Brice Eteki,cm CMR,MF,Granada,23,1997,12,2,343,3.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
80,Ante Budimir,hr CRO,FW,Osasuna,30,1991,28,20,1738,19.3,8,2,10,6,2,2,3,0,0.41,0.1,0.52,0.31,0.41,la_liga,2021-2022
81,Sergio Busquets,es ESP,MF,Barcelona,33,1988,36,36,3198,35.5,2,0,2,2,0,0,12,0,0.06,0.0,0.06,0.06,0.06,la_liga,2021-2022
82,Adrián Butzke,es ESP,FW,Granada,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
83,Erick Cabaco,uy URU,DF,Getafe,26,1995,10,5,403,4.5,0,1,1,0,0,0,4,1,0.0,0.22,0.22,0.0,0.22,la_liga,2021-2022
84,Leandro Cabrera,uy URU,DF,Espanyol,30,1991,37,37,3330,37.0,2,0,2,2,0,0,7,0,0.05,0.0,0.05,0.05,0.05,la_liga,2021-2022
85,Martín Cáceres,uy URU,DF,Levante,34,1987,10,9,663,7.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
86,Cala,es ESP,DF,Cádiz,31,1989,14,10,947,10.5,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
87,Calderón,es ESP,DF,Real Betis,21,2000,1,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
88,Fernando Calero,es ESP,DF,Espanyol,25,1995,16,13,1090,12.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
89,Víctor Camarasa,es ESP,MF,Real Betis,27,1994,7,0,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
90,Eduardo Camavinga,fr FRA,MF,Real Madrid,18,2002,26,13,1236,13.7,2,1,3,2,0,0,8,0,0.15,0.07,0.22,0.15,0.22,la_liga,2021-2022
91,José Campaña,es ESP,MF,Levante,28,1993,20,16,1422,15.8,2,2,4,2,0,1,6,1,0.13,0.13,0.25,0.13,0.25,la_liga,2021-2022
92,Sergio Canales,es ESP,MF,Real Betis,30,1991,34,33,2791,31.0,5,8,13,5,0,0,6,0,0.16,0.26,0.42,0.16,0.42,la_liga,2021-2022
93,Álex Cantero,es ESP,"FW,MF",Levante,21,2000,25,4,610,6.8,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,la_liga,2021-2022
94,Ander Capa,es ESP,"DF,MF",Athletic Club,29,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
95,Étienne Capoue,fr FRA,MF,Villarreal,33,1988,30,26,2290,25.4,1,1,2,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,la_liga,2021-2022
96,Isaac Carcelen,es ESP,"DF,MF",Cádiz,28,1993,25,17,1544,17.2,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,la_liga,2021-2022
97,Dani Cárdenas,es ESP,GK,Levante,24,1997,24,24,2160,24.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
98,Carlo,es ESP,MF,Villarreal,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
99,Diego Carlos,br BRA,DF,Sevilla,28,1993,34,34,2957,32.9,3,0,3,3,0,0,4,1,0.09,0.0,0.09,0.09,0.09,la_liga,2021-2022
100,Carmona,es ESP,DF,Sevilla,19,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
101,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,27,1993,34,28,2583,28.7,6,6,12,4,2,2,5,0,0.21,0.21,0.42,0.14,0.35,la_liga,2021-2022
102,Guido Carrillo,ar ARG,FW,Elche,30,1991,29,11,1168,13.0,2,0,2,2,0,0,3,0,0.15,0.0,0.15,0.15,0.15,la_liga,2021-2022
103,Dani Carvajal,es ESP,DF,Real Madrid,29,1992,24,17,1551,17.2,1,3,4,1,0,0,1,0,0.06,0.17,0.23,0.06,0.23,la_liga,2021-2022
104,William Carvalho,pt POR,MF,Real Betis,29,1992,33,20,1805,20.1,2,3,5,2,0,0,6,0,0.1,0.15,0.25,0.1,0.25,la_liga,2021-2022
105,Casemiro,br BRA,MF,Real Madrid,29,1992,32,31,2569,28.5,1,3,4,1,0,0,11,0,0.04,0.11,0.14,0.04,0.14,la_liga,2021-2022
106,Kiko Casilla,es ESP,GK,Elche,34,1986,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
107,Catena,es ESP,DF,Rayo Vallecano,26,1994,36,36,3240,36.0,2,2,4,2,0,0,8,0,0.06,0.06,0.11,0.06,0.11,la_liga,2021-2022
108,Dani Ceballos,es ESP,MF,Real Madrid,24,1996,11,2,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
109,Franco Cervi,ar ARG,MF,Celta Vigo,27,1994,33,21,1801,20.0,4,3,7,4,0,0,5,0,0.2,0.15,0.35,0.2,0.35,la_liga,2021-2022
110,Chapela,es ESP,MF,Cádiz,22,1999,9,4,398,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
111,Chema,es ESP,MF,Getafe,29,1992,1,1,45,0.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
112,Denis Cheryshev,ru RUS,MF,Valencia,30,1990,17,5,563,6.3,0,1,1,0,0,0,1,0,0.0,0.16,0.16,0.0,0.16,la_liga,2021-2022
113,Samuel Chukwueze,ng NGA,MF,Villarreal,22,1999,27,12,1333,14.8,3,3,6,3,0,0,4,0,0.2,0.2,0.41,0.2,0.41,la_liga,2021-2022
114,Víctor Chust,es ESP,DF,Cádiz,21,2000,25,20,1830,20.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
115,Jasper Cillessen,nl NED,GK,Valencia,32,1989,17,17,1457,16.2,0,1,1,0,0,0,1,0,0.0,0.06,0.06,0.0,0.06,la_liga,2021-2022
116,Pathé Ciss,sn SEN,MF,Rayo Vallecano,27,1994,31,11,1097,12.2,2,1,3,2,0,0,5,0,0.16,0.08,0.25,0.16,0.25,la_liga,2021-2022
117,Carlos Clerc,es ESP,"DF,MF",Levante,29,1992,19,18,1514,16.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
118,Coke,es ESP,DF,Levante,34,1987,6,1,118,1.3,1,0,1,1,0,0,1,0,0.76,0.0,0.76,0.76,0.76,la_liga,2021-2022
119,Álex Collado,es ESP,"MF,FW",Granada,22,1999,17,13,1020,11.3,2,1,3,2,0,0,1,0,0.18,0.09,0.26,0.18,0.26,la_liga,2021-2022
120,Eray Cömert,ch SUI,DF,Valencia,23,1998,8,5,408,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
121,Santi Comesaña,es ESP,MF,Rayo Vallecano,24,1996,35,32,2682,29.8,1,2,3,1,0,0,12,1,0.03,0.07,0.1,0.03,0.1,la_liga,2021-2022
122,Diego Conde,es ESP,GK,Getafe,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
123,Francis Coquelin,fr FRA,MF,Villarreal,30,1991,20,8,830,9.2,2,1,3,2,0,0,3,0,0.22,0.11,0.33,0.22,0.33,la_liga,2021-2022
124,Jesús Corona,mx MEX,"FW,MF",Sevilla,28,1993,18,12,1157,12.9,2,4,6,2,0,0,2,0,0.16,0.31,0.47,0.16,0.47,la_liga,2021-2022
125,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,26,1995,36,21,1856,20.6,12,5,17,12,0,0,3,1,0.58,0.24,0.82,0.58,0.82,la_liga,2021-2022
126,Thierry Correia,pt POR,"DF,MF",Valencia,22,1999,19,18,1414,15.7,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,la_liga,2021-2022
127,Hélder Costa,ao ANG,MF,Valencia,27,1994,22,13,1118,12.4,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,la_liga,2021-2022
128,Jaume Costa,es ESP,DF,Mallorca,33,1988,25,21,1828,20.3,0,4,4,0,0,0,5,1,0.0,0.2,0.2,0.0,0.2,la_liga,2021-2022
129,Thibaut Courtois,be BEL,GK,Real Madrid,29,1992,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
130,Philippe Coutinho,br BRA,"FW,MF",Barcelona,29,1992,12,5,503,5.6,2,0,2,1,1,1,1,0,0.36,0.0,0.36,0.18,0.18,la_liga,2021-2022
131,Cristo,es ESP,DF,Real Sociedad,21,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
132,Juan Cruz Armada,es ESP,DF,Osasuna,29,1992,23,22,1934,21.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
133,Marc Cucurella,es ESP,"DF,MF",Getafe,23,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
134,Jorge Cuenca,es ESP,DF,Getafe,21,1999,32,31,2683,29.8,1,0,1,1,0,0,6,2,0.03,0.0,0.03,0.03,0.03,la_liga,2021-2022
135,Matheus Cunha,br BRA,FW,Atlético Madrid,22,1999,29,8,1063,11.8,6,4,10,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,la_liga,2021-2022
136,Arnaut Danjuma,nl NED,FW,Villarreal,24,1997,23,17,1472,16.4,10,3,13,7,3,3,1,0,0.61,0.18,0.79,0.43,0.61,la_liga,2021-2022
137,Sergi Darder,es ESP,MF,Espanyol,27,1993,36,36,3125,34.7,3,9,12,3,0,0,4,0,0.09,0.26,0.35,0.09,0.35,la_liga,2021-2022
138,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,27,1994,36,24,2151,23.9,3,1,4,3,0,0,7,0,0.13,0.04,0.17,0.13,0.17,la_liga,2021-2022
139,Thomas Delaney,dk DEN,MF,Sevilla,29,1991,26,15,1549,17.2,2,1,3,2,0,0,4,1,0.12,0.06,0.17,0.12,0.17,la_liga,2021-2022
140,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,24,1997,21,15,1409,15.7,1,13,14,1,0,0,3,0,0.06,0.83,0.89,0.06,0.89,la_liga,2021-2022
141,Yusuf Demir,at AUT,FW,Barcelona,18,2003,6,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
142,Sergiño Dest,us USA,"DF,FW",Barcelona,20,2000,21,17,1512,16.8,0,3,3,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,la_liga,2021-2022
143,Boulaye Dia,sn SEN,FW,Villarreal,24,1996,25,13,1269,14.1,5,5,10,5,0,0,3,0,0.35,0.35,0.71,0.35,0.71,la_liga,2021-2022
144,Mouctar Diakhaby,gn GUI,DF,Valencia,24,1996,29,21,1948,21.6,0,1,1,0,0,0,11,0,0.0,0.05,0.05,0.0,0.05,la_liga,2021-2022
145,Javier Díaz,es ESP,GK,Sevilla,24,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
146,Víctor Díaz,es ESP,DF,Granada,33,1988,22,18,1500,16.7,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,la_liga,2021-2022
147,Landry Dimata,be BEL,FW,Espanyol,23,1997,17,4,541,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
148,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,27,1993,31,30,2772,30.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
149,Matías Dituro,ar ARG,GK,Celta Vigo,34,1987,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
150,Djené,tg TOG,DF,Getafe,29,1991,35,35,3115,34.6,0,1,1,0,0,0,11,1,0.0,0.03,0.03,0.0,0.03,la_liga,2021-2022
151,Naïs Djouahra,fr FRA,MF,Real Sociedad,21,1999,7,1,219,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
152,Marko Dmitrović,rs SRB,GK,Sevilla,29,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
153,Jaume Doménech,es ESP,GK,Valencia,30,1990,4,3,343,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2021-2022
