Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
189,Nabil Fekir,fr FRA,MF,Real Betis,31,1993,2.0,0,0,0,3,7,0,9,0,2,,,0,la_liga,2024-2025
190,Kiko Femenía,es ESP,DF,Villarreal,33,1991,24.7,7,0,0,21,13,1,46,40,32,,,0,la_liga,2024-2025
191,Aitor Fernández,es ESP,GK,Osasuna,33,1991,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
192,Álvaro Fernández,es ESP,GK,Sevilla,26,1998,8.3,2,0,0,0,2,0,0,0,0,,,0,la_liga,2024-2025
193,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,21,2003,1.1,1,0,0,2,0,0,0,2,0,,,0,la_liga,2024-2025
194,Roberto Férnandez,es ESP,FW,Espanyol,22,2002,16.6,1,0,0,28,25,9,2,3,4,,,0,la_liga,2024-2025
195,Valery Fernández,es ESP,MF,Mallorca,24,1999,3.4,1,0,0,3,1,1,4,0,7,,,0,la_liga,2024-2025
196,André Ferreira,pt POR,GK,Valladolid,28,1996,6.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
197,Mateo Flores,es ESP,MF,Real Betis,20,2004,1.7,1,0,0,4,1,0,1,2,2,,,0,la_liga,2024-2025
198,Pablo Fornals,es ESP,MF,Real Betis,28,1996,20.3,2,0,0,12,14,3,56,25,13,,,0,la_liga,2024-2025
199,Héctor Fort,es ESP,DF,Barcelona,17,2006,6.5,2,0,0,8,1,0,12,9,8,,,0,la_liga,2024-2025
200,Dimitri Foulquier,fr FRA,DF,Valencia,31,1993,25.5,6,0,0,24,31,1,57,17,31,,,0,la_liga,2024-2025
201,Juan Foyth,ar ARG,DF,Villarreal,26,1998,16.9,4,0,0,16,5,0,4,19,14,,,0,la_liga,2024-2025
202,Fran,es ESP,GK,Real Madrid,19,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
203,Alejandro Francés,es ESP,DF,Girona,21,2002,13.0,2,0,0,20,14,1,26,18,24,,,0,la_liga,2024-2025
204,Enric Franquesa,es ESP,"MF,DF",Leganés,27,1997,6.8,1,0,0,8,6,0,16,4,9,,,0,la_liga,2024-2025
205,Jorge de Frutos,es ESP,"MF,FW",Rayo Vallecano,27,1997,27.7,3,1,0,41,33,9,68,18,20,,,0,la_liga,2024-2025
206,Darío Fuentes,es ESP,DF,Sevilla,21,2003,0.1,1,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
207,Manuel Fuster,es ESP,"MF,FW",Las Palmas,26,1997,11.1,2,0,0,12,37,1,66,4,11,,,0,la_liga,2024-2025
208,Javi Galán,es ESP,DF,Atlético Madrid,29,1994,19.8,8,0,0,38,35,4,57,11,32,,,0,la_liga,2024-2025
209,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,30,1993,16.4,5,0,0,43,17,1,28,14,22,,,0,la_liga,2024-2025
210,Conor Gallagher,eng ENG,MF,Atlético Madrid,24,2000,18.1,2,0,0,32,39,1,13,20,32,,,0,la_liga,2024-2025
211,Facundo Garcés,my MAS,DF,Alavés,24,1999,7.5,2,0,0,7,2,0,1,6,2,,,0,la_liga,2024-2025
212,Álvaro García,es ESP,"MF,FW",Rayo Vallecano,31,1992,28.4,4,0,0,18,19,16,108,35,23,,,0,la_liga,2024-2025
213,Eric García,es ESP,"DF,MF",Barcelona,23,2001,17.4,4,0,0,20,8,0,6,18,21,,,0,la_liga,2024-2025
214,Fran Garcia,es ESP,DF,Real Madrid,24,1999,24.1,0,0,0,13,22,4,66,29,36,,,0,la_liga,2024-2025
215,Gonzalo García,es ESP,MF,Real Madrid,20,2004,0.6,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
216,Joan García,es ESP,GK,Espanyol,23,2001,38.0,2,0,0,0,7,0,0,0,1,,,0,la_liga,2024-2025
217,Pablo Garcia,es ESP,FW,Real Betis,18,2006,0.4,0,0,0,0,0,1,2,0,0,,,0,la_liga,2024-2025
218,Rubén García,es ESP,"FW,MF",Osasuna,31,1993,26.8,2,0,0,36,31,10,135,17,31,,,0,la_liga,2024-2025
219,Unai García,es ESP,DF,Osasuna,32,1992,0.7,0,0,0,3,3,0,0,0,0,,,0,la_liga,2024-2025
220,Yarek Gasiorowski,es ESP,DF,Valencia,19,2005,10.5,1,0,0,5,2,0,3,26,16,,,0,la_liga,2024-2025
221,Gavi,es ESP,MF,Barcelona,19,2004,12.1,4,0,0,38,27,1,8,10,23,,,0,la_liga,2024-2025
222,Paulo Gazzaniga,ar ARG,GK,Girona,32,1992,35.5,4,0,0,1,3,0,0,0,1,,,0,la_liga,2024-2025
223,Bryan Gil,es ESP,"MF,FW",Girona,23,2001,19.1,4,0,0,22,40,4,78,12,20,,,0,la_liga,2024-2025
224,Dani Gómez,es ESP,FW,Valencia,26,1998,5.9,0,0,0,7,8,10,1,3,1,,,0,la_liga,2024-2025
225,Moi Gómez,es ESP,"MF,FW",Osasuna,30,1994,8.8,1,0,0,14,6,1,26,7,9,,,1,la_liga,2024-2025
226,Sergi Gómez,es ESP,DF,Espanyol,32,1992,7.4,1,0,0,6,1,0,1,7,5,,,0,la_liga,2024-2025
227,Sergio Gómez,es ESP,MF,Real Sociedad,23,2000,30.4,4,0,0,29,16,9,230,19,39,,,0,la_liga,2024-2025
228,Unai Gómez,es ESP,"MF,FW",Athletic Club,21,2003,14.3,1,0,0,11,18,0,23,2,8,,,0,la_liga,2024-2025
229,Fabio González,es ESP,MF,Las Palmas,27,1997,0.6,0,0,0,1,0,0,1,0,0,,,0,la_liga,2024-2025
230,Peter González,do DOM,MF,Getafe,22,2002,5.3,1,0,0,9,10,2,14,3,6,,,0,la_liga,2024-2025
231,Urko González,es ESP,MF,Espanyol,23,2001,15.3,2,0,0,15,11,1,3,8,26,,,0,la_liga,2024-2025
232,Urko González,es ESP,MF,Real Sociedad,23,2001,0.5,1,0,0,1,0,0,0,0,0,,,0,la_liga,2024-2025
233,Andoni Gorosabel,es ESP,DF,Athletic Club,27,1996,16.5,5,0,0,23,4,1,41,17,29,,,0,la_liga,2024-2025
234,José Gragera,es ESP,MF,Espanyol,23,2000,6.3,0,0,0,18,8,0,0,5,15,,,0,la_liga,2024-2025
235,Dominik Greif,sk SVK,GK,Mallorca,27,1997,31.0,1,0,0,0,3,0,0,0,0,,,0,la_liga,2024-2025
236,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,33,1991,27.4,2,0,0,11,26,14,140,6,18,,,0,la_liga,2024-2025
237,Florian Grillitsch,at AUT,MF,Valladolid,28,1995,6.9,1,0,0,6,12,0,6,4,8,,,0,la_liga,2024-2025
238,Vicente Guaita,es ESP,GK,Celta Vigo,37,1987,34.0,0,0,0,0,5,0,0,0,0,,,0,la_liga,2024-2025
239,Sergi Guardiola,es ESP,FW,Rayo Vallecano,33,1991,4.0,1,0,0,9,7,2,4,1,4,,,0,la_liga,2024-2025
240,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,32,1991,27.7,6,0,0,26,14,0,31,27,26,,,0,la_liga,2024-2025
241,Javier Guerra,es ESP,MF,Valencia,21,2003,28.7,5,0,0,34,30,1,44,22,28,,,0,la_liga,2024-2025
242,Ander Guevara,es ESP,MF,Alavés,27,1997,21.6,3,0,0,38,17,0,4,14,30,,,0,la_liga,2024-2025
243,Pape Gueye,sn SEN,"MF,FW",Villarreal,25,1999,24.7,6,2,1,31,62,4,21,23,28,,,0,la_liga,2024-2025
244,Hugo Guillamón,es ESP,MF,Valencia,24,2000,4.0,2,0,0,6,4,1,1,5,8,,,0,la_liga,2024-2025
245,Carlos Guirao,es ESP,MF,Real Betis,21,2003,1.2,0,0,0,4,0,0,0,3,4,,,0,la_liga,2024-2025
246,Arda Güler,tr TUR,"MF,FW",Real Madrid,19,2005,13.9,1,0,0,15,31,4,57,7,16,,,0,la_liga,2024-2025
247,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29,1994,9.4,4,0,0,21,11,1,38,5,12,,,0,la_liga,2024-2025
248,Jon Guridi,es ESP,MF,Alavés,29,1995,23.1,6,0,0,35,14,5,17,13,23,,,0,la_liga,2024-2025
249,Gorka Guruzeta,es ESP,FW,Athletic Club,27,1996,20.4,2,0,0,41,21,7,6,9,8,,,0,la_liga,2024-2025
250,Miguel Gutiérrez,es ESP,"DF,MF",Girona,23,2001,27.3,4,0,0,29,34,6,153,17,24,,,0,la_liga,2024-2025
251,Munir El Haddadi,ma MAR,"MF,FW",Leganés,28,1995,9.6,1,1,0,14,39,7,13,1,9,,,0,la_liga,2024-2025
252,Sébastien Haller,ci CIV,FW,Leganés,30,1994,4.5,0,0,0,4,5,7,0,0,0,,,0,la_liga,2024-2025
253,Henrique,br BRA,DF,Valladolid,30,1994,3.9,0,0,0,5,9,0,3,3,2,,,0,la_liga,2024-2025
254,Javi Hernández,es ESP,DF,Leganés,26,1998,26.5,6,0,0,49,16,5,52,22,15,,,0,la_liga,2024-2025
255,Aridane Hernández,es ESP,DF,Rayo Vallecano,35,1989,11.4,1,0,0,5,10,0,0,6,11,,,1,la_liga,2024-2025
256,Jorge Herrando,es ESP,DF,Osasuna,23,2001,15.2,3,0,0,25,2,0,1,12,10,,,0,la_liga,2024-2025
257,Ander Herrera,es ESP,MF,Athletic Club,34,1989,3.0,2,0,0,6,3,0,1,2,4,,,0,la_liga,2024-2025
258,Sergio Herrera,es ESP,GK,Osasuna,31,1993,37.0,5,0,0,1,4,0,0,0,2,,,0,la_liga,2024-2025
259,Yangel Herrera,ve VEN,MF,Girona,26,1998,25.1,10,1,0,71,68,5,45,29,42,,,0,la_liga,2024-2025
260,Juan Herzog,es ESP,DF,Las Palmas,21,2003,14.6,1,0,0,6,7,0,0,21,11,,,0,la_liga,2024-2025
261,Omar El Hilali,ma MAR,DF,Espanyol,20,2003,35.0,11,0,0,52,30,7,57,45,78,,,0,la_liga,2024-2025
262,Roger Hinojo,es ESP,DF,Espanyol,19,2005,0.1,0,0,0,0,0,0,2,0,0,,,0,la_liga,2024-2025
263,Dinko Horkaš,hr CRO,GK,Las Palmas,25,1999,12.1,1,0,0,1,1,0,0,0,0,,,0,la_liga,2024-2025
264,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,14.4,4,0,0,28,29,0,13,18,11,,,0,la_liga,2024-2025
265,Stanis Idumbo,be BEL,MF,Sevilla,19,2005,3.2,0,0,0,1,7,0,0,4,5,,,0,la_liga,2024-2025
266,Iglesias,es ESP,"DF,MF",Getafe,26,1998,32.1,4,0,0,45,41,1,84,46,49,,,0,la_liga,2024-2025
267,Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,21.7,2,0,0,40,34,14,6,7,7,,,0,la_liga,2024-2025
268,Kelechi Iheanacho,ng NGA,FW,Sevilla,27,1996,4.4,0,0,0,5,1,7,0,0,0,,,0,la_liga,2024-2025
269,Isco,es ESP,MF,Real Betis,32,1992,17.2,5,0,0,23,44,4,94,11,15,,,0,la_liga,2024-2025
270,Diego Iturralde,es ESP,MF,Sevilla,21,2003,0.4,0,0,0,1,1,0,0,1,0,,,0,la_liga,2024-2025
271,Ivan Jaime Pajuelo,es ESP,MF,Valencia,23,2000,3.3,0,0,0,8,10,1,6,3,5,,,0,la_liga,2024-2025
272,Karl Jakob Hein,ee EST,GK,Valladolid,22,2002,31.0,0,0,0,0,2,0,0,1,0,,,0,la_liga,2024-2025
273,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29,1995,6.6,5,0,0,5,22,0,64,2,6,,,0,la_liga,2024-2025
274,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,24.9,4,1,0,46,42,0,27,28,48,,,0,la_liga,2024-2025
275,John Joe,ie IRL,MF,Getafe,20,2003,0.5,1,0,0,1,2,0,0,0,0,,,0,la_liga,2024-2025
276,Jofre,es ESP,MF,Espanyol,23,2001,24.1,5,0,0,28,59,3,55,14,16,,,0,la_liga,2024-2025
277,Frenkie de Jong,nl NED,MF,Barcelona,27,1997,12.7,3,0,0,14,18,0,5,14,12,,,0,la_liga,2024-2025
278,Joan Jordán,es ESP,MF,Alavés,30,1994,15.7,4,0,0,29,11,1,107,9,18,,,0,la_liga,2024-2025
279,Juanmi,es ESP,FW,Getafe,31,1993,7.7,2,0,0,19,10,6,0,3,11,,,0,la_liga,2024-2025
280,Juanmi,es ESP,MF,Real Betis,31,1993,2.7,2,0,0,6,7,1,2,1,4,,,0,la_liga,2024-2025
281,Juanpe,es ESP,DF,Girona,33,1991,8.1,2,0,0,4,2,0,1,8,5,,,0,la_liga,2024-2025
282,Abdulai Juma Bah,sl SLE,DF,Valladolid,18,2006,9.6,1,0,0,6,6,0,0,11,7,,,0,la_liga,2024-2025
283,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,23,2001,16.2,2,0,0,0,6,0,0,0,0,,,0,la_liga,2024-2025
284,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,24,2000,25.0,8,1,0,30,70,10,56,3,12,,,0,la_liga,2024-2025
285,Stanko Jurić,hr CRO,MF,Valladolid,27,1996,19.2,7,1,1,38,9,0,0,23,21,,,0,la_liga,2024-2025
286,Willy Kambwala,fr FRA,DF,Villarreal,19,2004,12.4,1,1,0,5,0,0,0,10,11,,,0,la_liga,2024-2025
287,Abdoulaye Keita,es ESP,MF,Getafe,21,2002,1.1,0,0,0,6,0,0,1,0,2,,,0,la_liga,2024-2025
288,Kenedy,br BRA,"FW,MF",Valladolid,28,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
289,Kiké,es ESP,FW,Alavés,34,1989,28.2,5,1,1,49,59,22,13,1,14,,,0,la_liga,2024-2025
290,Koke,es ESP,MF,Atlético Madrid,32,1992,21.4,4,0,0,23,16,0,23,21,26,,,1,la_liga,2024-2025
291,Jules Koundé,fr FRA,DF,Barcelona,25,1998,28.9,4,0,0,22,19,7,62,19,42,,,0,la_liga,2024-2025
292,Alex Král,cz CZE,MF,Espanyol,26,1998,30.2,1,0,0,31,23,0,38,26,37,,,0,la_liga,2024-2025
293,Vladyslav Krapyvtsov,ua UKR,GK,Girona,19,2005,2.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
294,Ladislav Krejčí,cz CZE,DF,Girona,25,1999,27.1,9,0,0,24,17,0,11,34,16,,,1,la_liga,2024-2025
295,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23,2001,26.4,5,0,0,21,73,8,86,16,19,,,0,la_liga,2024-2025
296,Marash Kumbulla,al ALB,DF,Espanyol,24,2000,33.0,9,0,0,37,29,0,6,32,25,,,1,la_liga,2024-2025
297,Luca de la Torre,us USA,MF,Celta Vigo,26,1998,0.0,0,0,0,1,0,0,0,0,0,,,0,la_liga,2024-2025
298,Yoel Lago,es ESP,DF,Celta Vigo,20,2004,6.5,2,0,0,16,9,0,0,5,8,,,0,la_liga,2024-2025
299,Cyle Larin,ca CAN,FW,Mallorca,29,1995,19.6,4,0,0,32,32,24,6,2,5,,,0,la_liga,2024-2025
300,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,15.5,6,1,0,40,36,7,5,0,2,,,0,la_liga,2024-2025
301,Toni Lato,es ESP,DF,Mallorca,26,1997,6.9,1,1,0,12,3,2,24,5,12,,,0,la_liga,2024-2025
302,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,23.9,8,0,0,35,24,3,0,11,17,,,0,la_liga,2024-2025
303,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,36.9,8,0,0,50,19,0,8,42,28,,,0,la_liga,2024-2025
304,Iñigo Lekue,es ESP,DF,Athletic Club,31,1993,8.6,1,0,0,5,2,0,16,9,13,,,0,la_liga,2024-2025
305,Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,0.9,0,0,0,1,2,0,3,0,1,,,0,la_liga,2024-2025
306,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,21.9,9,0,0,29,19,2,4,24,17,,,0,la_liga,2024-2025
307,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,29.6,1,0,0,30,39,17,5,4,5,,,0,la_liga,2024-2025
308,Samuel Lino,br BRA,MF,Atlético Madrid,24,1999,17.2,3,0,0,15,30,3,41,9,18,,,0,la_liga,2024-2025
309,Javier Llabrés,es ESP,MF,Mallorca,21,2002,0.6,0,0,0,0,1,1,4,0,0,,,0,la_liga,2024-2025
310,Diego Llorente,es ESP,DF,Real Betis,30,1993,28.0,4,0,0,20,23,0,1,44,20,,,1,la_liga,2024-2025
311,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29,1995,27.9,0,1,0,23,25,4,62,27,52,,,0,la_liga,2024-2025
312,Giovani Lo Celso,ar ARG,MF,Real Betis,28,1996,16.2,4,0,0,13,63,0,93,5,21,,,0,la_liga,2024-2025
313,Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,7.6,3,0,0,10,6,1,11,10,7,,,0,la_liga,2024-2025
314,David López,es ESP,DF,Mallorca,21,2003,1.9,0,0,0,0,0,0,0,2,2,,,0,la_liga,2024-2025
315,David López,es ESP,DF,Girona,34,1989,27.0,4,0,0,12,15,1,3,14,23,,,0,la_liga,2024-2025
316,Diego López,es ESP,MF,Valencia,22,2002,30.4,3,0,0,21,33,13,67,13,18,,,0,la_liga,2024-2025
317,Fer López,es ESP,"FW,MF",Celta Vigo,20,2004,7.5,2,0,0,13,7,2,2,2,5,,,0,la_liga,2024-2025
318,Fermin López,es ESP,MF,Barcelona,21,2003,13.9,4,1,0,27,21,5,47,4,14,,,0,la_liga,2024-2025
319,Javi López,es ESP,DF,Real Sociedad,22,2002,21.5,4,0,0,30,27,1,60,10,23,,,0,la_liga,2024-2025
320,Pau López,es ESP,GK,Girona,29,1994,0.5,0,0,0,0,1,0,0,0,0,,,0,la_liga,2024-2025
321,Roberto López,es ESP,MF,Leganés,24,2000,4.4,0,0,0,1,3,0,23,1,5,,,0,la_liga,2024-2025
322,Unai López,es ESP,MF,Rayo Vallecano,28,1995,19.0,9,1,0,18,21,1,33,21,21,,,0,la_liga,2024-2025
323,Iker Losada,es ESP,"MF,FW",Celta Vigo,22,2001,4.0,2,0,0,3,0,0,5,1,4,,,0,la_liga,2024-2025
324,Iker Losada,es ESP,MF,Real Betis,22,2001,3.7,0,0,0,1,2,0,4,3,7,,,0,la_liga,2024-2025
325,Pol Lozano,es ESP,MF,Espanyol,24,1999,21.6,12,0,0,56,14,0,19,22,33,,,0,la_liga,2024-2025
326,José Luis Gayà,es ESP,DF,Valencia,29,1995,20.0,7,0,0,28,14,3,86,24,38,,,0,la_liga,2024-2025
327,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,26,1997,34.4,3,1,0,39,55,27,127,11,14,,,0,la_liga,2024-2025
328,Daniel Luna,co COL,MF,Mallorca,21,2003,0.2,0,0,0,0,1,0,3,0,0,,,0,la_liga,2024-2025
329,Andriy Lunin,ua UKR,GK,Real Madrid,25,1999,7.0,0,0,0,0,1,0,0,0,0,,,0,la_liga,2024-2025
330,Darwin Machís,ve VEN,"MF,FW",Valladolid,31,1993,7.1,0,0,0,4,14,2,68,5,4,,,0,la_liga,2024-2025
331,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,26.3,7,0,0,23,37,1,96,27,41,,,0,la_liga,2024-2025
332,Jon Magunazelaia,es ESP,MF,Real Sociedad,23,2001,0.1,0,0,0,1,1,0,0,0,1,,,0,la_liga,2024-2025
333,Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34.0,2,0,0,1,6,0,0,0,2,,,0,la_liga,2024-2025
334,Reinildo Mandava,mz MOZ,"DF,MF",Atlético Madrid,30,1994,10.5,4,0,0,19,18,1,8,16,10,,,0,la_liga,2024-2025
335,Javier Manquillo,es ESP,DF,Celta Vigo,30,1994,5.7,1,0,0,9,1,0,3,5,6,,,0,la_liga,2024-2025
336,Marcão,br BRA,DF,Sevilla,28,1996,6.1,6,1,1,9,10,0,0,7,6,,,0,la_liga,2024-2025
337,Óscar de Marcos,es ESP,DF,Athletic Club,35,1989,17.4,0,0,0,16,5,1,54,16,17,,,0,la_liga,2024-2025
338,Alberto Marí,es ESP,FW,Valencia,23,2001,0.1,0,0,0,1,0,0,0,0,0,,,0,la_liga,2024-2025
339,José María Giménez,uy URU,DF,Atlético Madrid,29,1995,22.2,5,0,0,13,12,0,0,28,16,,,1,la_liga,2024-2025
340,Arkaitz Mariezkurrena,es ESP,FW,Real Sociedad,19,2005,2.7,1,0,0,13,1,0,5,1,0,,,0,la_liga,2024-2025
341,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,13.8,3,0,0,19,16,0,12,5,17,,,0,la_liga,2024-2025
342,Mika Mármol,es ESP,DF,Las Palmas,23,2001,26.7,5,0,0,33,8,3,59,36,34,,,0,la_liga,2024-2025
343,Mario Maroto,es ESP,MF,Valladolid,20,2003,0.7,0,0,0,2,0,0,2,2,0,,,0,la_liga,2024-2025
344,Unai Marrero,es ESP,GK,Real Sociedad,22,2001,2.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
345,Carlos Martín,es ESP,"MF,FW",Alavés,22,2002,14.8,3,0,0,31,28,6,24,5,20,,,0,la_liga,2024-2025
346,Diego Martín,es ESP,FW,Las Palmas,20,2003,0.4,0,0,0,0,1,0,4,0,1,,,0,la_liga,2024-2025
347,Gerard Martín,es ESP,DF,Barcelona,22,2002,11.5,2,0,0,14,9,0,35,15,10,,,0,la_liga,2024-2025
348,Iván Martín,es ESP,MF,Girona,25,1999,22.7,1,0,0,21,15,4,21,12,19,,,0,la_liga,2024-2025
349,Jon Martin,es ESP,DF,Real Sociedad,18,2006,10.0,2,0,0,20,0,0,0,7,9,,,0,la_liga,2024-2025
350,Mario Martín,es ESP,MF,Valladolid,20,2004,19.4,8,3,1,50,44,1,11,21,32,,,0,la_liga,2024-2025
351,Arnau Martinez,es ESP,"DF,MF",Girona,21,2003,29.2,3,0,0,20,37,2,58,31,30,,,0,la_liga,2024-2025
352,Iñigo Martínez,es ESP,DF,Barcelona,33,1991,27.7,5,0,0,18,28,0,8,20,14,,,0,la_liga,2024-2025
353,Javi Martínez,es ESP,MF,Osasuna,24,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2024-2025
354,Ramón Martínez,es ESP,DF,Sevilla,21,2002,2.9,0,0,0,1,1,0,0,2,3,,,0,la_liga,2024-2025
355,Toni Martínez,es ESP,FW,Alavés,27,1997,11.2,1,0,0,17,12,8,6,0,6,,,0,la_liga,2024-2025
356,Javi Martón,es ESP,FW,Athletic Club,25,1999,0.6,1,0,0,1,0,1,0,0,0,,,0,la_liga,2024-2025
357,Marvin,es ESP,"DF,MF",Las Palmas,24,2000,11.5,4,0,0,20,17,0,52,14,14,,,0,la_liga,2024-2025
358,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,22.1,5,1,0,30,13,0,5,51,12,,,0,la_liga,2024-2025
359,Jaime Mata,es ESP,"MF,FW",Las Palmas,35,1988,7.3,9,0,0,20,14,12,9,3,2,,,0,la_liga,2024-2025
360,Borja Mayoral,es ESP,FW,Getafe,27,1997,12.4,0,0,0,9,15,12,9,2,4,,,0,la_liga,2024-2025
361,Kylian Mbappé,fr FRA,FW,Real Madrid,25,1998,32.3,3,1,0,25,40,44,34,1,5,,,0,la_liga,2024-2025
362,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,20.4,3,0,0,32,19,9,2,6,8,,,0,la_liga,2024-2025
363,Scott McKenna,sct SCO,DF,Las Palmas,27,1996,27.4,5,1,0,13,8,1,2,8,13,,,1,la_liga,2024-2025
364,Mateo Mejía,es ESP,FW,Sevilla,21,2003,0.1,0,0,0,0,1,0,0,0,0,,,0,la_liga,2024-2025
365,Arthur Melo,br BRA,MF,Girona,27,1996,10.5,2,0,0,16,27,0,6,10,12,,,0,la_liga,2024-2025
366,Brais Méndez,es ESP,"MF,FW",Real Sociedad,27,1997,17.0,4,0,0,41,45,9,50,7,14,,,0,la_liga,2024-2025
367,Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,11.2,1,1,0,5,7,0,1,9,14,,,0,la_liga,2024-2025
368,Nobel Mendy,fr FRA,DF,Real Betis,19,2004,1.2,1,0,0,1,1,0,0,4,0,,,0,la_liga,2024-2025
369,Víctor Meseguer,es ESP,MF,Valladolid,25,1999,4.6,1,0,0,8,5,0,3,3,7,,,0,la_liga,2024-2025
370,Miguel,es ESP,FW,Leganés,24,1999,19.2,3,0,0,23,30,12,10,3,7,,,0,la_liga,2024-2025
371,Éder Militão,br BRA,DF,Real Madrid,26,1998,10.4,2,0,0,18,8,0,2,11,17,,,0,la_liga,2024-2025
372,Luis Milla,es ESP,MF,Getafe,29,1994,31.9,6,0,0,38,48,0,200,22,39,,,0,la_liga,2024-2025
373,Pere Milla,es ESP,MF,Espanyol,31,1992,5.1,3,0,0,5,12,2,14,3,2,,,0,la_liga,2024-2025
374,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25,1999,30.3,6,1,0,24,31,2,135,23,27,,,0,la_liga,2024-2025
375,Kim Minsu,kr KOR,FW,Girona,18,2006,0.2,0,0,0,0,1,0,0,0,0,,,0,la_liga,2024-2025
376,Bojan Miovski,mk MKD,FW,Girona,25,1999,9.7,0,0,0,13,11,8,3,2,5,,,0,la_liga,2024-2025
377,Rafa Mir,es ESP,"FW,MF",Valencia,27,1997,8.4,4,0,0,13,7,5,7,5,5,,,0,la_liga,2024-2025
378,Luka Modrić,hr CRO,MF,Real Madrid,38,1985,20.3,7,0,0,23,19,2,113,27,20,,,0,la_liga,2024-2025
379,Johan Mojica,co COL,DF,Mallorca,31,1992,30.6,5,0,0,18,24,0,143,28,23,,,0,la_liga,2024-2025
380,Alberto Moleiro,es ESP,MF,Las Palmas,20,2003,30.2,5,0,0,31,40,2,32,16,13,,,0,la_liga,2024-2025
381,Nahuel Molina,ar ARG,DF,Atlético Madrid,26,1998,17.7,1,0,0,13,8,4,55,14,19,,,0,la_liga,2024-2025
382,Jon Moncayola,es ESP,MF,Osasuna,26,1998,23.3,8,0,0,34,9,0,109,11,39,,,0,la_liga,2024-2025
383,Gonzalo Montiel,ar ARG,DF,Sevilla,27,1997,1.3,1,0,0,3,1,0,3,2,2,,,0,la_liga,2024-2025
384,Gerard Moreno,es ESP,FW,Villarreal,32,1992,8.0,0,0,0,10,11,1,10,2,4,,,0,la_liga,2024-2025
385,Xavier Moreno,es ESP,FW,Valladolid,19,2004,0.5,0,0,0,0,1,0,2,0,0,,,0,la_liga,2024-2025
386,Mateu Morey,es ESP,DF,Mallorca,24,2000,8.2,1,0,0,17,10,1,16,17,18,,,0,la_liga,2024-2025
387,Ilaix Moriba,gn GUI,MF,Celta Vigo,21,2003,23.7,9,1,1,32,58,2,6,12,39,,,0,la_liga,2024-2025
388,Manu Morlanes,es ESP,MF,Mallorca,25,1999,14.9,7,0,0,15,13,0,8,23,30,,,0,la_liga,2024-2025
389,Raúl Moro,es ESP,"MF,FW",Valladolid,21,2002,26.0,2,0,0,4,16,12,146,10,13,,,0,la_liga,2024-2025
390,Cristhian Mosquera,es ESP,DF,Valencia,20,2004,36.9,6,0,0,14,25,0,2,32,36,,,0,la_liga,2024-2025
391,Santiago Mouriño,uy URU,DF,Alavés,22,2002,20.5,7,0,0,32,24,1,4,27,28,,,0,la_liga,2024-2025
392,Abdul Mumin,gh GHA,DF,Rayo Vallecano,26,1998,22.4,6,1,0,22,12,0,6,22,25,,,0,la_liga,2024-2025
