Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
20,Takuma Asano,jp JPN,"FW,MF",Bochum,26,1994,27,20,1608,17.9,3,4,7,3,0,0,1,0,0.17,0.22,0.39,0.17,0.39,bundesliga,2021-2022
21,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,24,1997,28,27,2375,26.4,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2021-2022
22,Fisnik Asllani,xk KVX,FW,Hoffenheim,18,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
23,Simon Asta,de GER,"MF,DF",Greuther Fürth,20,2001,13,9,783,8.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
24,Taiwo Awoniyi,ng NGA,FW,Union Berlin,23,1997,31,29,2174,24.2,15,1,16,13,2,2,1,0,0.62,0.04,0.66,0.54,0.58,bundesliga,2021-2022
25,Sardar Azmoun,ir IRN,"MF,FW",Leverkusen,26,1995,9,4,359,4.0,1,1,2,1,0,0,0,0,0.25,0.25,0.5,0.25,0.5,bundesliga,2021-2022
26,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,21,2000,25,19,1822,20.2,0,4,4,0,0,0,6,0,0.0,0.2,0.2,0.0,0.2,bundesliga,2021-2022
27,Ridle Baku,de GER,"MF,DF",Wolfsburg,23,1998,34,28,2446,27.2,3,5,8,3,0,0,4,0,0.11,0.18,0.29,0.11,0.29,bundesliga,2021-2022
28,Aymen Barkok,ma MAR,MF,Eintracht Frankfurt,23,1998,5,2,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
29,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,21,2000,31,20,1789,19.9,1,2,3,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,bundesliga,2021-2022
30,Jacob Barrett Laursen,dk DEN,"DF,MF",Arminia,26,1994,24,20,1632,18.1,2,0,2,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11,bundesliga,2021-2022
31,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,21,2000,8,1,210,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
32,Maximilian Bauer,de GER,DF,Greuther Fürth,21,2000,26,18,1690,18.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
33,Oliver Baumann,de GER,GK,Hoffenheim,31,1990,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
34,Timo Baumgartl,de GER,DF,Union Berlin,25,1996,25,25,2166,24.1,1,2,3,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,bundesliga,2021-2022
35,Julian Baumgartlinger,at AUT,MF,Leverkusen,33,1988,6,1,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
36,Christoph Baumgartner,at AUT,MF,Hoffenheim,21,1999,29,23,1888,21.0,7,2,9,7,0,0,5,0,0.33,0.1,0.43,0.33,0.43,bundesliga,2021-2022
37,Noah Joel Sarenren Bazee,ng NGA,MF,Augsburg,24,1996,14,1,241,2.7,1,0,1,1,0,0,1,0,0.37,0.0,0.37,0.37,0.37,bundesliga,2021-2022
38,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,27,1994,28,25,2091,23.2,7,2,9,7,0,0,0,0,0.3,0.09,0.39,0.3,0.39,bundesliga,2021-2022
39,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,26,1995,28,22,1758,19.5,4,6,10,4,0,0,4,0,0.2,0.31,0.51,0.2,0.51,bundesliga,2021-2022
40,Kevin Behrens,de GER,FW,Union Berlin,30,1991,24,2,499,5.5,2,2,4,2,0,0,1,0,0.36,0.36,0.72,0.36,0.72,bundesliga,2021-2022
41,Ishak Belfodil,dz ALG,FW,Hertha BSC,29,1992,26,17,1636,18.2,5,2,7,4,1,1,1,0,0.28,0.11,0.39,0.22,0.33,bundesliga,2021-2022
42,Stefan Bell,de GER,DF,Mainz 05,29,1991,33,33,2864,31.8,2,0,2,2,0,0,9,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2021-2022
43,Armel Bella Kotchap,de GER,DF,Bochum,19,2001,22,20,1768,19.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
44,Karim Bellarabi,de GER,MF,Leverkusen,31,1990,16,9,683,7.6,3,2,5,3,0,0,2,0,0.4,0.26,0.66,0.4,0.66,bundesliga,2021-2022
45,Jude Bellingham,eng ENG,MF,Dortmund,18,2003,32,32,2790,31.0,3,8,11,3,0,0,9,0,0.1,0.26,0.35,0.1,0.35,bundesliga,2021-2022
46,George Bello,us USA,DF,Arminia,19,2002,10,3,434,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
47,László Bénes,sk SVK,MF,Gladbach,23,1997,13,2,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
48,Keanan Bennetts,eng ENG,MF,Gladbach,22,1999,4,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
49,Ramy Bensebaini,dz ALG,"DF,MF",Gladbach,26,1995,23,22,2020,22.4,4,1,5,2,2,2,6,0,0.18,0.04,0.22,0.09,0.13,bundesliga,2021-2022
50,Jordan Beyer,de GER,DF,Gladbach,21,2000,17,15,1384,15.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
51,Bartosz Białek,pl POL,FW,Wolfsburg,19,2001,12,1,178,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
52,Ermin Bičakčić,ba BIH,DF,Hoffenheim,31,1990,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
53,Tom Bischof,de GER,MF,Hoffenheim,16,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
54,Danny Blum,de GER,FW,Bochum,30,1991,13,2,346,3.8,2,0,2,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52,bundesliga,2021-2022
55,Kevin-Prince Boateng,gh GHA,"MF,FW",Hertha BSC,34,1987,18,8,696,7.7,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
56,Herbert Bockhorn,ug UGA,"DF,MF",Bochum,26,1995,18,7,850,9.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
57,Jean-Paul Boëtius,sr SUR,MF,Mainz 05,27,1994,33,19,1800,20.0,2,2,4,2,0,0,3,0,0.1,0.1,0.2,0.1,0.2,bundesliga,2021-2022
58,Tarsis Bonga,de GER,"FW,MF",Bochum,24,1997,3,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
59,Solomon Bonnah,nl NED,MF,RB Leipzig,17,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
60,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,22,1999,27,23,2007,22.3,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
61,Rafael Borré,co COL,FW,Eintracht Frankfurt,25,1995,31,28,2378,26.4,8,4,12,8,0,0,5,0,0.3,0.15,0.45,0.3,0.45,bundesliga,2021-2022
62,Dedryck Boyata,be BEL,DF,Hertha BSC,30,1990,23,22,1898,21.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
63,Julian Brandt,de GER,MF,Dortmund,25,1996,31,22,2078,23.1,9,8,17,9,0,0,3,0,0.39,0.35,0.74,0.39,0.74,bundesliga,2021-2022
64,Iker Bravo,es ESP,FW,Leverkusen,16,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
65,Fabian Bredlow,de GER,GK,Stuttgart,26,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
66,Josip Brekalo,hr CRO,"FW,MF",Wolfsburg,23,1998,1,0,21,0.2,0,1,1,0,0,0,0,0,0.0,4.29,4.29,0.0,4.29,bundesliga,2021-2022
67,Brian Brobbey,nl NED,FW,RB Leipzig,19,2002,9,1,131,1.5,0,2,2,0,0,0,0,0,0.0,1.37,1.37,0.0,1.37,bundesliga,2021-2022
68,John Brooks,us USA,DF,Wolfsburg,28,1993,31,29,2615,29.1,1,1,2,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,bundesliga,2021-2022
69,Daniel Brosinski,de GER,MF,Mainz 05,33,1988,11,4,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
70,Cédric Brunner,ch SUI,DF,Arminia,27,1994,27,26,2183,24.3,0,1,1,0,0,0,6,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2021-2022
71,Jacob Bruun Larsen,dk DEN,"MF,FW",Hoffenheim,22,1998,25,9,812,9.0,4,0,4,4,0,0,1,0,0.44,0.0,0.44,0.44,0.44,bundesliga,2021-2022
72,Sascha Burchert,de GER,GK,Greuther Fürth,31,1989,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
73,Delano Burgzorg,sr SUR,"FW,MF",Mainz 05,22,1998,3,0,27,0.3,1,0,1,1,0,0,0,0,3.33,0.0,3.33,3.33,3.33,bundesliga,2021-2022
74,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,21,2000,34,32,2611,29.0,11,3,14,10,1,1,0,0,0.38,0.1,0.48,0.34,0.45,bundesliga,2021-2022
75,Roman Bürki,ch SUI,GK,Dortmund,30,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
76,Daniel Caligiuri,it ITA,MF,Augsburg,33,1988,28,24,2004,22.3,4,2,6,1,3,3,4,0,0.18,0.09,0.27,0.04,0.13,bundesliga,2021-2022
77,Emre Can,de GER,"DF,MF",Dortmund,27,1994,24,19,1690,18.8,5,1,6,1,4,4,5,0,0.27,0.05,0.32,0.05,0.11,bundesliga,2021-2022
78,Koen Casteels,be BEL,GK,Wolfsburg,29,1992,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
79,Gonzalo Castro,de GER,"MF,FW",Arminia,34,1987,12,4,436,4.8,1,1,2,1,0,0,0,0,0.21,0.21,0.41,0.21,0.41,bundesliga,2021-2022
80,Julian Chabot,de GER,DF,Köln,23,1998,4,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
81,Timothy Chandler,us USA,MF,Eintracht Frankfurt,31,1990,17,15,1212,13.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
82,Justin Che,us USA,DF,Hoffenheim,17,2003,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
83,Max Christiansen,de GER,MF,Greuther Fürth,24,1996,27,22,2054,22.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
84,Kingsley Coman,fr FRA,"MF,FW",Bayern Munich,25,1996,21,16,1359,15.1,6,2,8,6,0,0,1,1,0.4,0.13,0.53,0.4,0.53,bundesliga,2021-2022
85,Lucas Copado,de GER,FW,Bayern Munich,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
86,Sergio Córdova,ve VEN,FW,Augsburg,23,1997,13,2,328,3.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
87,Danny da Costa,de GER,"MF,DF",Eintracht Frankfurt,28,1993,11,7,725,8.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
88,Tanguy Coulibaly,fr FRA,"MF,FW",Stuttgart,20,2001,21,11,1079,12.0,0,1,1,0,0,0,8,0,0.0,0.08,0.08,0.0,0.08,bundesliga,2021-2022
89,Mickaël Cuisance,fr FRA,MF,Bayern Munich,21,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
90,Matheus Cunha,br BRA,FW,Hertha BSC,22,1999,1,1,64,0.7,0,1,1,0,0,0,0,0,0.0,1.41,1.41,0.0,1.41,bundesliga,2021-2022
91,Rafael Czichos,de GER,"DF,MF",Köln,31,1990,17,16,1402,15.6,0,1,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2021-2022
92,Lennart-Marten Czyborra,de GER,DF,Arminia,22,1999,4,1,131,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
93,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,29,1992,27,17,1310,14.6,3,4,7,3,0,0,5,0,0.21,0.27,0.48,0.21,0.48,bundesliga,2021-2022
94,Finn Dahmen,de GER,GK,Mainz 05,23,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
95,Mahmoud Dahoud,de GER,"MF,DF",Dortmund,25,1996,22,20,1658,18.4,2,3,5,2,0,0,7,1,0.11,0.16,0.27,0.11,0.27,bundesliga,2021-2022
96,Márton Dárdai,hu HUN,DF,Hertha BSC,19,2002,12,9,755,8.4,0,1,1,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,bundesliga,2021-2022
97,Vladimír Darida,cz CZE,MF,Hertha BSC,30,1990,25,23,1786,19.8,2,5,7,2,0,0,6,0,0.1,0.25,0.35,0.1,0.35,bundesliga,2021-2022
98,Alphonso Davies,ca CAN,"DF,MF",Bayern Munich,20,2000,22,20,1740,19.3,0,3,3,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,bundesliga,2021-2022
99,Saulo Decarli,ch SUI,DF,Bochum,29,1992,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
100,Thomas Delaney,dk DEN,MF,Dortmund,29,1991,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
101,Kerem Demirbay,de GER,MF,Leverkusen,28,1993,29,23,2049,22.8,1,4,5,0,1,2,10,0,0.04,0.18,0.22,0.0,0.18,bundesliga,2021-2022
102,Ermedin Demirović,ba BIH,FW,Freiburg,23,1998,31,9,871,9.7,2,3,5,2,0,0,4,0,0.21,0.31,0.52,0.21,0.52,bundesliga,2021-2022
103,Mike van der Hoorn,nl NED,DF,Arminia,28,1992,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
104,Moussa Diaby,fr FRA,MF,Leverkusen,22,1999,32,32,2760,30.7,13,12,25,13,0,1,10,1,0.42,0.39,0.82,0.42,0.82,bundesliga,2021-2022
105,Daniel Didavi,de GER,"MF,FW",Stuttgart,31,1990,10,2,277,3.1,0,1,1,0,0,0,1,0,0.0,0.32,0.32,0.0,0.32,bundesliga,2021-2022
106,Javairô Dilrosun,nl NED,MF,Hertha BSC,23,1998,2,1,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
107,Lee Dongjun,kr KOR,FW,Hertha BSC,24,1997,4,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
108,Niklas Dorsch,de GER,MF,Augsburg,23,1998,30,27,2324,25.8,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
109,Ondrej Duda,sk SVK,MF,Köln,26,1994,31,20,1611,17.9,2,0,2,2,0,0,5,0,0.11,0.0,0.11,0.11,0.11,bundesliga,2021-2022
110,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,25,1995,22,15,1134,12.6,2,0,2,2,0,0,1,0,0.16,0.0,0.16,0.16,0.16,bundesliga,2021-2022
111,Erik Durm,de GER,"DF,MF",Eintracht Frankfurt,29,1992,7,7,474,5.3,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,bundesliga,2021-2022
112,Maximilian Eggestein,de GER,MF,Freiburg,24,1996,31,26,2194,24.4,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,bundesliga,2021-2022
113,Lilian Egloff,de GER,MF,Stuttgart,18,2002,4,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
114,Kingsley Ehizibue,nl NED,DF,Köln,26,1995,16,6,681,7.6,0,1,1,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,bundesliga,2021-2022
115,Julian Eitschberger,de GER,DF,Hertha BSC,17,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
116,Jurgen Ekkelenkamp,nl NED,MF,Hertha BSC,21,2000,21,6,718,8.0,3,0,3,3,0,0,1,0,0.38,0.0,0.38,0.38,0.38,bundesliga,2021-2022
117,Nico Elvedi,ch SUI,DF,Gladbach,24,1996,28,28,2430,27.0,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
118,Breel Embolo,ch SUI,"FW,MF",Gladbach,24,1997,29,24,2166,24.1,9,3,12,9,0,0,3,0,0.37,0.12,0.5,0.37,0.5,bundesliga,2021-2022
119,Keita Endo,jp JPN,"FW,MF",Union Berlin,23,1997,4,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
120,Wataru Endo,jp JPN,MF,Stuttgart,28,1993,33,33,2899,32.2,4,2,6,4,0,0,4,0,0.12,0.06,0.19,0.12,0.19,bundesliga,2021-2022
121,Michael Esser,de GER,GK,Bochum,33,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
122,Wahid Faghir,dk DEN,FW,Stuttgart,18,2003,6,0,123,1.4,1,0,1,1,0,0,0,0,0.73,0.0,0.73,0.73,0.73,bundesliga,2021-2022
123,Ömer Faruk Beyaz,tr TUR,MF,Stuttgart,17,2003,4,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
124,Adrian Fein,de GER,MF,Greuther Fürth,22,1999,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
125,Ohis Felix Uduokhai,de GER,DF,Augsburg,23,1997,13,8,787,8.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
126,Edimilson Fernandes,ch SUI,MF,Arminia,25,1996,7,2,283,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
127,Alfreð Finnbogason,is ISL,"FW,MF",Augsburg,32,1989,10,3,292,3.2,2,1,3,2,0,0,0,0,0.62,0.31,0.92,0.62,0.92,bundesliga,2021-2022
128,Mark Flekken,nl NED,GK,Freiburg,28,1993,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
129,Emil Forsberg,se SWE,MF,RB Leipzig,29,1991,31,20,1706,19.0,6,2,8,2,4,4,2,0,0.32,0.11,0.42,0.11,0.21,bundesliga,2021-2022
130,Philipp Förster,de GER,"MF,FW",Stuttgart,26,1995,20,11,967,10.7,2,1,3,2,0,0,4,0,0.19,0.09,0.28,0.19,0.28,bundesliga,2021-2022
131,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,23,1998,6,0,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
132,Raphael Framberger,de GER,"DF,MF",Augsburg,25,1995,23,9,848,9.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
133,Marvin Friedrich,de GER,DF,Gladbach,25,1995,8,7,600,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
134,Marvin Friedrich,de GER,DF,Union Berlin,25,1995,13,13,1169,13.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
135,Jeremie Frimpong,nl NED,DF,Leverkusen,20,2000,25,25,2052,22.8,1,6,7,1,0,0,6,0,0.04,0.26,0.31,0.04,0.31,bundesliga,2021-2022
136,Christian Früchtl,de GER,GK,Bayern Munich,21,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
137,Chris Führich,de GER,"MF,FW",Stuttgart,23,1998,25,21,1714,19.0,3,2,5,3,0,0,3,0,0.16,0.11,0.26,0.16,0.26,bundesliga,2021-2022
138,Marius Funk,de GER,GK,Greuther Fürth,25,1996,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
139,Stephan Fürstner,de GER,MF,Mainz 05,33,1987,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
140,Mijat Gaćinović,rs SRB,MF,Hoffenheim,26,1995,4,1,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
141,Cristian Gamboa,cr CRC,DF,Bochum,31,1989,23,20,1722,19.1,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,bundesliga,2021-2022
142,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,25,1996,9,0,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
143,Linus Gechter,de GER,"DF,MF",Hertha BSC,17,2004,13,6,716,8.0,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,bundesliga,2021-2022
144,Dennis Geiger,de GER,MF,Hoffenheim,23,1998,20,17,1377,15.3,2,2,4,2,0,0,6,0,0.13,0.13,0.26,0.13,0.26,bundesliga,2021-2022
145,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,27,1994,27,17,1574,17.5,1,3,4,1,0,0,2,0,0.06,0.17,0.23,0.06,0.23,bundesliga,2021-2022
146,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,30,1990,10,7,498,5.5,2,2,4,2,0,0,2,0,0.36,0.36,0.72,0.36,0.72,bundesliga,2021-2022
147,Niko Gießelmann,de GER,MF,Union Berlin,29,1991,28,25,2083,23.1,3,6,9,3,0,0,3,0,0.13,0.26,0.39,0.13,0.39,bundesliga,2021-2022
148,Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
