Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
469,Cedric Teuchert,de GER,"FW,MF",Union Berlin,24,1997,1.2,0,3,1,33.3,2.57,0.86,0.0,0.0,0,0,bundesliga,2021-2022
470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,3,15,6,40.0,1.13,0.45,0.2,0.5,0,0,bundesliga,2021-2022
471,Erik Thommy,de GER,MF,Stuttgart,26,1994,3.0,0,10,4,40.0,3.28,1.31,0.0,0.0,0,0,bundesliga,2021-2022
472,Marcus Thuram,fr FRA,"FW,MF",Gladbach,23,1997,10.9,3,32,11,34.4,2.94,1.01,0.09,0.27,0,0,bundesliga,2021-2022
473,Alexis Tibidi,fr FRA,MF,Stuttgart,17,2003,4.3,0,4,0,0.0,0.94,0.0,0.0,,0,0,bundesliga,2021-2022
474,Steffen Tigges,de GER,FW,Dortmund,23,1998,1.2,3,4,3,75.0,3.21,2.41,0.75,1.0,0,0,bundesliga,2021-2022
475,Malik Tillman,us USA,MF,Bayern Munich,19,2002,1.2,0,1,1,100.0,0.87,0.87,0.0,0.0,0,0,bundesliga,2021-2022
476,Timmy Tillman,us USA,MF,Greuther Fürth,22,1999,22.3,1,24,8,33.3,1.08,0.36,0.04,0.13,0,0,bundesliga,2021-2022
477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
478,Corentin Tolisso,fr FRA,"MF,DF",Bayern Munich,26,1994,7.8,2,17,3,17.6,2.18,0.38,0.12,0.67,0,0,bundesliga,2021-2022
479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,4,28,15,53.6,2.34,1.26,0.14,0.27,0,0,bundesliga,2021-2022
480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,0,2,0,0.0,0.37,0.0,0.0,,0,0,bundesliga,2021-2022
481,Almamy Touré,ml MLI,"MF,DF",Eintracht Frankfurt,25,1996,5.6,0,6,2,33.3,1.07,0.36,0.0,0.0,0,0,bundesliga,2021-2022
482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,2,23,7,30.4,1.06,0.32,0.09,0.29,0,0,bundesliga,2021-2022
483,Kevin Trapp,de GER,GK,Eintracht Frankfurt,31,1990,32.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
484,Christopher Trimmel,at AUT,MF,Union Berlin,34,1987,22.1,2,20,5,25.0,0.9,0.23,0.1,0.4,0,0,bundesliga,2021-2022
485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
486,Tuta,br BRA,DF,Eintracht Frankfurt,22,1999,24.3,4,15,6,40.0,0.62,0.25,0.27,0.67,0,0,bundesliga,2021-2022
487,Anthony Ujah,ng NGA,FW,Union Berlin,30,1990,0.4,0,3,1,33.3,7.71,2.57,0.0,0.0,0,0,bundesliga,2021-2022
488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,1,11,2,18.2,0.45,0.08,0.09,0.5,0,0,bundesliga,2021-2022
490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,5,70,20,28.6,3.11,0.89,0.07,0.25,0,0,bundesliga,2021-2022
492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,1,40,8,20.0,1.81,0.36,0.03,0.13,0,0,bundesliga,2021-2022
493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,0,12,2,16.7,0.91,0.15,0.0,0.0,0,0,bundesliga,2021-2022
494,Micky van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
495,Vincent Vermeij,nl NED,FW,Freiburg,26,1994,0.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
496,Gabriel Vidovic,hr CRO,MF,Bayern Munich,17,2003,0.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,0,2,1,50.0,0.08,0.04,0.0,0.0,0,0,bundesliga,2021-2022
498,Andreas Voglsammer,de GER,FW,Union Berlin,29,1992,9.8,2,33,15,45.5,3.37,1.53,0.06,0.13,0,0,bundesliga,2021-2022
499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,0,3,0,0.0,0.11,0.0,0.0,,0,0,bundesliga,2021-2022
500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,2,25,8,32.0,1.97,0.63,0.08,0.25,0,0,bundesliga,2021-2022
501,Luca Waldschmidt,de GER,MF,Wolfsburg,25,1996,8.0,1,17,3,17.6,2.13,0.38,0.06,0.33,0,0,bundesliga,2021-2022
502,Paul Wanner,de GER,MF,Bayern Munich,15,2005,0.4,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,6,38,21,55.3,2.2,1.22,0.13,0.24,1,2,bundesliga,2021-2022
504,Noah Weißhaupt,de GER,"FW,MF",Freiburg,19,2001,1.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
505,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,28,1993,32.4,4,22,9,40.9,0.68,0.28,0.18,0.44,0,0,bundesliga,2021-2022
506,Jetro Willems,nl NED,"DF,MF",Greuther Fürth,27,1994,17.8,1,11,4,36.4,0.62,0.23,0.09,0.25,0,0,bundesliga,2021-2022
507,Patrick Wimmer,at AUT,"MF,FW",Arminia,20,2001,22.8,3,56,15,26.8,2.46,0.66,0.05,0.2,0,0,bundesliga,2021-2022
508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,5,36,16,44.4,2.75,1.22,0.14,0.31,0,0,bundesliga,2021-2022
509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
511,Florian Wirtz,de GER,MF,Leverkusen,18,2003,20.6,7,36,13,36.1,1.75,0.63,0.19,0.54,0,0,bundesliga,2021-2022
512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,2,8,2,25.0,0.37,0.09,0.25,1.0,0,0,bundesliga,2021-2022
513,Hannes Wolf,at AUT,MF,Gladbach,22,1999,3.4,0,6,2,33.3,1.76,0.59,0.0,0.0,0,0,bundesliga,2021-2022
514,Marius Wolf,de GER,"MF,DF",Dortmund,26,1995,14.7,3,20,10,50.0,1.36,0.68,0.15,0.3,0,0,bundesliga,2021-2022
515,Luca Wollschläger,de GER,FW,Hertha BSC,18,2003,0.2,0,1,0,0.0,5.63,0.0,0.0,,0,0,bundesliga,2021-2022
516,Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,21,1999,19.8,5,51,19,37.3,2.58,0.96,0.1,0.26,0,0,bundesliga,2021-2022
517,Joscha Wosz,de GER,MF,RB Leipzig,19,2002,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,0,3,0,0.0,0.28,0.0,0.0,,0,0,bundesliga,2021-2022
519,Denis Zakaria,ch SUI,"MF,DF",Gladbach,24,1996,15.5,2,18,4,22.2,1.16,0.26,0.11,0.5,0,0,bundesliga,2021-2022
520,Deyovaisio Zeefuik,nl NED,"DF,MF",Hertha BSC,23,1998,6.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
522,Andi Zeqiri,ch SUI,FW,Augsburg,22,1999,11.3,2,30,8,26.7,2.66,0.71,0.07,0.25,0,0,bundesliga,2021-2022
523,Simon Zoller,de GER,"FW,MF",Bochum,30,1991,6.6,3,11,7,63.6,1.66,1.06,0.27,0.43,0,0,bundesliga,2021-2022
