Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
15,Omar Alderete,py PAR,DF,Getafe,26.0,1996.0,31,2195.0,71.0,64.2,24.4,24,84.0,20,7,27.0,3,1.06,26.0,34.0,-8.0,-0.33,-0.03,la_liga,2023-2024
16,Iván Alejo,es ESP,MF,Cádiz,28.0,1995.0,30,1692.0,56.0,49.5,18.8,21,71.0,3,9,22.0,5,1.0,14.0,26.0,-12.0,-0.64,0.25,la_liga,2023-2024
17,Carles Aleñá,es ESP,MF,Getafe,25.0,1998.0,29,1020.0,35.0,29.8,11.3,10,58.0,0,19,23.0,5,1.1,12.0,22.0,-10.0,-0.88,-0.81,la_liga,2023-2024
18,Mohamed Ali Cho,fr FRA,FW,Real Sociedad,19.0,2004.0,11,249.0,23.0,7.3,2.8,1,90.0,1,10,16.0,6,1.73,5.0,7.0,-2.0,-0.72,-1.12,la_liga,2023-2024
19,Tadeo Allende,ar ARG,MF,Celta Vigo,24.0,1999.0,10,336.0,34.0,9.8,3.7,2,66.0,0,8,26.0,5,0.8,7.0,8.0,-1.0,-0.27,0.02,la_liga,2023-2024
20,Domingos André Ribeiro Almeida,pt POR,"FW,MF",Valencia,23.0,2000.0,18,965.0,54.0,28.2,10.7,12,67.0,2,6,26.0,3,1.0,15.0,11.0,4.0,0.37,0.7,la_liga,2023-2024
21,Iker Almena,es ESP,MF,Girona,19.0,2004.0,0,,,,,0,,0,0,,5,,,,,,,la_liga,2023-2024
22,Nando Almodóvar,es ESP,GK,Cádiz,19.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
23,Marcos Alonso,es ESP,DF,Barcelona,32.0,1990.0,5,252.0,50.0,7.4,2.8,3,75.0,2,2,14.0,16,3.0,7.0,4.0,3.0,1.07,0.16,la_liga,2023-2024
24,Adrià Altimira,es ESP,"DF,MF",Villarreal,22.0,2001.0,11,775.0,70.0,22.7,8.6,10,74.0,4,1,37.0,7,1.0,11.0,22.0,-11.0,-1.28,-1.65,la_liga,2023-2024
25,Sergi Altimira,es ESP,MF,Real Betis,21.0,2001.0,14,568.0,41.0,16.6,6.3,6,72.0,2,8,17.0,21,1.43,6.0,11.0,-5.0,-0.79,-1.04,la_liga,2023-2024
26,Gastón Álvarez,uy URU,DF,Getafe,23.0,2000.0,34,2537.0,75.0,74.2,28.2,29,85.0,24,5,12.0,2,1.15,23.0,40.0,-17.0,-0.6,-1.11,la_liga,2023-2024
27,Hugo Álvarez,es ESP,"MF,FW",Celta Vigo,20.0,2003.0,12,762.0,64.0,22.3,8.5,8,85.0,4,4,21.0,3,1.83,12.0,10.0,2.0,0.24,0.68,la_liga,2023-2024
28,Iker Álvarez,ad AND,GK,Villarreal,22.0,2001.0,0,,,,,0,,0,0,,7,,,,,,,la_liga,2023-2024
29,Yeray Álvarez,es ESP,DF,Athletic Club,28.0,1995.0,19,1152.0,61.0,33.7,12.8,14,72.0,8,5,30.0,3,1.84,18.0,12.0,6.0,0.47,-0.25,la_liga,2023-2024
30,Selim Amallah,ma MAR,"MF,FW",Valencia,26.0,1996.0,20,604.0,30.0,17.7,6.7,7,62.0,1,13,13.0,7,1.45,4.0,6.0,-2.0,-0.3,-0.2,la_liga,2023-2024
31,Amath,sn SEN,"FW,MF",Mallorca,27.0,1996.0,15,394.0,26.0,11.5,4.4,3,63.0,0,12,17.0,7,0.87,3.0,4.0,-1.0,-0.23,0.07,la_liga,2023-2024
32,Miguel Ángel Rubio,es ESP,DF,Granada,25.0,1998.0,19,1560.0,82.0,45.6,17.3,17,88.0,15,2,29.0,11,0.89,21.0,35.0,-14.0,-0.81,0.5,la_liga,2023-2024
33,Fabrizio Angileri,ar ARG,DF,Getafe,29.0,1994.0,11,164.0,15.0,4.8,1.8,2,55.0,0,9,6.0,22,1.42,4.0,6.0,-2.0,-1.1,-0.82,la_liga,2023-2024
34,José Antonio,es ESP,MF,Cádiz,19.0,2004.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
35,Arvin Appiah,eng ENG,MF,Almería,22.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
36,Mauro Arambarri,uy URU,MF,Getafe,27.0,1995.0,7,339.0,48.0,9.9,3.8,3,70.0,1,4,32.0,0,1.0,4.0,6.0,-2.0,-0.53,-0.24,la_liga,2023-2024
37,Jon Aramburu,ve VEN,"DF,MF",Real Sociedad,21.0,2002.0,11,543.0,49.0,15.9,6.0,5,73.0,2,6,30.0,7,1.27,4.0,8.0,-4.0,-0.66,-1.16,la_liga,2023-2024
38,Julian Araujo,mx MEX,DF,Las Palmas,21.0,2001.0,25,1462.0,58.0,42.7,16.2,15,81.0,9,10,25.0,1,1.08,11.0,17.0,-6.0,-0.37,0.0,la_liga,2023-2024
39,Ronald Araújo,uy URU,DF,Barcelona,24.0,1999.0,25,1997.0,80.0,58.4,22.2,21,88.0,20,4,38.0,7,2.0,50.0,31.0,19.0,0.86,-0.16,la_liga,2023-2024
40,Fran Árbol,es ESP,GK,Granada,17.0,2006.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
41,Matías Árbol,es ESP,GK,Sevilla,20.0,2002.0,0,,,,,0,,0,0,,14,,,,,,,la_liga,2023-2024
42,Adu Ares,es ESP,MF,Athletic Club,21.0,2001.0,12,265.0,22.0,7.7,2.9,2,61.0,0,10,14.0,24,1.17,3.0,3.0,0.0,0.0,-0.68,la_liga,2023-2024
43,Jesús Areso,es ESP,"DF,MF",Osasuna,24.0,1999.0,37,2660.0,72.0,77.8,29.6,29,87.0,21,8,17.0,1,1.22,35.0,44.0,-9.0,-0.3,-0.07,la_liga,2023-2024
44,Matias Arezo,uy URU,FW,Granada,20.0,2002.0,14,369.0,26.0,10.8,4.1,3,65.0,1,11,16.0,6,0.86,3.0,8.0,-5.0,-1.22,-0.16,la_liga,2023-2024
45,Iñigo Arguibide,es ESP,FW,Osasuna,18.0,2005.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,3,1.0,0.0,0.0,0.0,0.0,0.29,la_liga,2023-2024
46,José Arnaiz,es ESP,"FW,MF",Osasuna,28.0,1995.0,26,929.0,36.0,27.2,10.3,9,65.0,0,17,20.0,8,1.04,11.0,16.0,-5.0,-0.48,-0.27,la_liga,2023-2024
47,Sergio Arribas,es ESP,"MF,FW",Almería,21.0,2001.0,34,2047.0,60.0,59.9,22.7,22,76.0,4,12,31.0,4,0.5,28.0,41.0,-13.0,-0.57,0.67,la_liga,2023-2024
48,Kepa Arrizabalaga,es ESP,GK,Real Madrid,28.0,1994.0,14,1198.0,86.0,35.0,13.3,13,90.0,13,1,28.0,21,2.36,23.0,9.0,14.0,1.05,-0.85,la_liga,2023-2024
49,Ricard Artero,es ESP,MF,Girona,20.0,2003.0,0,,,,,0,,0,0,,5,,,,,,,la_liga,2023-2024
50,Iago Aspas,es ESP,FW,Celta Vigo,35.0,1987.0,35,2707.0,77.0,79.2,30.1,31,83.0,18,4,31.0,1,1.0,38.0,44.0,-6.0,-0.2,0.43,la_liga,2023-2024
51,Ander Astralaga,es ESP,GK,Barcelona,19.0,2004.0,0,,,,,0,,0,0,,23,,,,,,,la_liga,2023-2024
52,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,29.0,1994.0,17,864.0,51.0,25.3,9.6,10,71.0,1,7,22.0,0,0.94,11.0,12.0,-1.0,-0.1,0.25,la_liga,2023-2024
53,Ezequiel Ávila,ar ARG,"MF,FW",Real Betis,29.0,1994.0,6,298.0,50.0,8.7,3.3,4,66.0,0,2,17.0,0,1.17,6.0,7.0,-1.0,-0.3,-0.42,la_liga,2023-2024
54,Gaizka Ayesa,es ESP,GK,Real Sociedad,22.0,2001.0,0,,,,,0,,0,0,,8,,,,,,,la_liga,2023-2024
55,César Azpilicueta,es ESP,"DF,MF",Atlético Madrid,33.0,1989.0,25,1423.0,57.0,41.6,15.8,14,81.0,6,11,26.0,4,2.12,24.0,16.0,8.0,0.51,-0.35,la_liga,2023-2024
56,Iddrisu Baba,gh GHA,MF,Almería,27.0,1996.0,25,1430.0,57.0,41.8,15.9,14,83.0,8,11,25.0,7,0.56,17.0,38.0,-21.0,-1.32,-0.82,la_liga,2023-2024
57,Srđan Babić,rs SRB,DF,Almería,27.0,1996.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,0,0.0,0.0,2.0,-2.0,-2.0,-1.19,la_liga,2023-2024
58,Loïc Bade,fr FRA,DF,Sevilla,23.0,2000.0,28,2277.0,81.0,66.6,25.3,27,84.0,19,1,14.0,2,1.29,32.0,29.0,3.0,0.12,0.83,la_liga,2023-2024
59,Alex Baena,es ESP,"MF,FW",Villarreal,22.0,2001.0,34,2579.0,76.0,75.4,28.7,33,77.0,12,1,26.0,0,1.5,50.0,46.0,4.0,0.14,0.57,la_liga,2023-2024
60,Eric Bailly,ci CIV,DF,Villarreal,29.0,1994.0,10,839.0,84.0,24.5,9.3,9,85.0,8,1,74.0,3,2.0,24.0,18.0,6.0,0.64,0.85,la_liga,2023-2024
61,Cédric Bakambu,cd COD,FW,Real Betis,32.0,1991.0,4,194.0,49.0,5.7,2.2,2,62.0,0,2,35.0,0,2.0,4.0,2.0,2.0,0.93,0.9,la_liga,2023-2024
62,Alejandro Balde,es ESP,"DF,MF",Barcelona,19.0,2003.0,18,1378.0,77.0,40.3,15.3,15,87.0,12,3,26.0,2,2.11,29.0,17.0,12.0,0.78,-0.23,la_liga,2023-2024
63,Iván Balliu,al ALB,DF,Rayo Vallecano,31.0,1992.0,33,2873.0,87.0,84.0,31.9,32,89.0,28,1,27.0,4,1.12,27.0,39.0,-12.0,-0.38,0.78,la_liga,2023-2024
64,Jonathan Bamba,ci CIV,"MF,FW",Celta Vigo,27.0,1996.0,27,1981.0,73.0,57.9,22.0,24,79.0,9,3,26.0,3,1.07,23.0,28.0,-5.0,-0.23,0.15,la_liga,2023-2024
65,Léo Baptistão,br BRA,"FW,MF",Almería,30.0,1992.0,32,1837.0,57.0,53.7,20.4,22,75.0,8,10,19.0,1,0.59,23.0,41.0,-18.0,-0.88,-0.09,la_liga,2023-2024
66,Kike Barja,es ESP,"FW,MF",Osasuna,26.0,1997.0,16,303.0,19.0,8.9,3.4,3,42.0,0,13,14.0,5,0.94,8.0,8.0,0.0,0.0,0.32,la_liga,2023-2024
67,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,21.0,2001.0,29,1427.0,49.0,41.7,15.9,20,60.0,0,9,26.0,1,1.45,24.0,18.0,6.0,0.38,0.11,la_liga,2023-2024
68,Pablo Barrios,es ESP,MF,Atlético Madrid,20.0,2003.0,24,1555.0,65.0,45.5,17.3,17,77.0,8,7,35.0,0,2.13,32.0,17.0,15.0,0.87,0.29,la_liga,2023-2024
69,Marc Bartra,es ESP,DF,Real Betis,32.0,1991.0,3,225.0,75.0,6.6,2.5,3,75.0,2,0,,2,1.33,2.0,6.0,-4.0,-1.6,-1.8,la_liga,2023-2024
70,Álvaro Bastida,es ESP,MF,Cádiz,19.0,2004.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
71,Augusto Batalla,ar ARG,GK,Granada,27.0,1996.0,17,1530.0,90.0,44.7,17.0,17,90.0,17,0,,3,0.76,16.0,28.0,-12.0,-0.71,0.68,la_liga,2023-2024
72,Bebé,cv CPV,"FW,MF",Rayo Vallecano,33.0,1990.0,19,212.0,11.0,6.2,2.4,0,,0,19,11.0,15,1.16,4.0,2.0,2.0,0.85,1.44,la_liga,2023-2024
73,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,28.0,1995.0,15,771.0,51.0,22.5,8.6,8,74.0,0,7,26.0,1,1.47,14.0,5.0,9.0,1.05,0.95,la_liga,2023-2024
74,Rayane Belaid,es ESP,DF,Atlético Madrid,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
75,Héctor Bellerín,es ESP,DF,Real Betis,28.0,1995.0,23,1711.0,74.0,50.0,19.0,20,81.0,15,3,32.0,5,1.61,22.0,18.0,4.0,0.21,0.26,la_liga,2023-2024
76,Jude Bellingham,eng ENG,"MF,FW",Real Madrid,20.0,2003.0,28,2315.0,83.0,67.7,25.7,27,85.0,17,1,25.0,4,2.46,57.0,16.0,41.0,1.59,-0.04,la_liga,2023-2024
77,Eghosa Bello,ng NGA,FW,Granada,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
78,Fran Beltrán,es ESP,MF,Celta Vigo,24.0,1999.0,33,2428.0,74.0,71.0,27.0,28,83.0,17,5,19.0,5,1.18,38.0,41.0,-3.0,-0.11,0.61,la_liga,2023-2024
79,Carlos Benavídez,uy URU,MF,Alavés,25.0,1998.0,29,1136.0,39.0,33.2,12.6,10,79.0,5,19,18.0,4,1.34,19.0,13.0,6.0,0.48,1.11,la_liga,2023-2024
80,Jorge Benito,es ESP,GK,Getafe,17.0,2006.0,0,,,,,0,,0,0,,15,,,,,,,la_liga,2023-2024
81,Yuri Berchiche,es ESP,DF,Athletic Club,33.0,1990.0,27,1930.0,71.0,56.4,21.4,22,81.0,16,5,28.0,0,1.85,33.0,16.0,17.0,0.79,0.37,la_liga,2023-2024
82,Álex Berenguer,es ESP,MF,Athletic Club,28.0,1995.0,35,1592.0,45.0,46.5,17.7,15,79.0,8,20,20.0,1,1.74,19.0,19.0,0.0,0.0,-1.18,la_liga,2023-2024
83,Antonio Blanco,es ESP,MF,Alavés,23.0,2000.0,33,2426.0,74.0,70.9,27.0,29,82.0,16,4,11.0,2,1.3,22.0,30.0,-8.0,-0.3,-0.12,la_liga,2023-2024
84,Daley Blind,nl NED,DF,Girona,33.0,1990.0,34,2972.0,87.0,86.9,33.0,33,90.0,32,1,3.0,1,2.29,78.0,37.0,41.0,1.24,1.64,la_liga,2023-2024
85,Adri Bosch,es ESP,DF,Granada,22.0,2001.0,1,26.0,26.0,0.8,0.3,0,,0,1,26.0,12,0.0,2.0,2.0,0.0,0.0,1.09,la_liga,2023-2024
86,Yassine Bounou,ma MAR,GK,Sevilla,32.0,1991.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,0,0.0,1.0,2.0,-1.0,-1.0,-0.86,la_liga,2023-2024
87,Lucas Boyé,ar ARG,FW,Granada,27.0,1996.0,31,2541.0,82.0,74.3,28.2,30,83.0,15,1,45.0,0,0.52,26.0,57.0,-31.0,-1.1,-0.07,la_liga,2023-2024
88,Darko Brašanac,rs SRB,MF,Osasuna,31.0,1992.0,2,48.0,24.0,1.4,0.5,0,,0,2,24.0,10,1.5,1.0,1.0,0.0,0.0,0.29,la_liga,2023-2024
89,Brau,es ESP,DF,Granada,21.0,2001.0,1,31.0,31.0,0.9,0.3,0,,0,1,31.0,0,0.0,0.0,3.0,-3.0,-8.71,-7.7,la_liga,2023-2024
90,Claudio Bravo,cl CHI,GK,Real Betis,40.0,1983.0,7,630.0,90.0,18.4,7.0,7,90.0,7,0,,13,1.86,11.0,5.0,6.0,0.86,0.95,la_liga,2023-2024
91,Ben Brereton,cl CHI,"MF,FW",Villarreal,24.0,1999.0,14,270.0,19.0,7.9,3.0,2,67.0,0,12,11.0,5,0.86,3.0,3.0,0.0,0.0,0.0,la_liga,2023-2024
92,Daniel Budesca,es ESP,DF,Villarreal,17.0,2006.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
93,Ante Budimir,hr CRO,FW,Osasuna,32.0,1991.0,33,2435.0,74.0,71.2,27.1,29,81.0,10,4,19.0,1,1.3,34.0,40.0,-6.0,-0.22,0.24,la_liga,2023-2024
94,Manu Bueno,es ESP,MF,Sevilla,19.0,2004.0,4,117.0,29.0,3.4,1.3,1,84.0,0,3,11.0,10,1.5,0.0,2.0,-2.0,-1.54,-1.43,la_liga,2023-2024
95,Santiago Bueno,uy URU,DF,Girona,24.0,1998.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
96,Pablo Busto,es ESP,DF,Real Betis,17.0,2005.0,2,44.0,22.0,1.3,0.5,0,,0,2,22.0,5,1.5,1.0,0.0,1.0,2.05,1.99,la_liga,2023-2024
97,José Callejón,es ESP,"MF,FW",Granada,36.0,1987.0,25,803.0,32.0,23.5,8.9,7,65.0,0,18,19.0,13,0.72,8.0,21.0,-13.0,-1.46,-0.49,la_liga,2023-2024
98,Eduardo Camavinga,fr FRA,MF,Real Madrid,20.0,2002.0,31,1817.0,59.0,53.1,20.2,21,75.0,5,10,25.0,0,2.45,47.0,14.0,33.0,1.63,0.06,la_liga,2023-2024
99,Sergio Camello,es ESP,FW,Rayo Vallecano,22.0,2001.0,31,1661.0,54.0,48.6,18.5,20,70.0,1,11,24.0,6,0.94,12.0,27.0,-15.0,-0.81,-0.61,la_liga,2023-2024
100,José Campaña,es ESP,MF,Las Palmas,30.0,1993.0,8,171.0,21.0,5.0,1.9,1,55.0,0,7,17.0,4,0.5,0.0,2.0,-2.0,-1.05,-0.72,la_liga,2023-2024
101,Marco Camús,es ESP,MF,Valencia,21.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
102,João Cancelo,pt POR,DF,Barcelona,29.0,1994.0,32,2503.0,78.0,73.2,27.8,29,83.0,21,3,32.0,0,2.16,53.0,35.0,18.0,0.65,-1.02,la_liga,2023-2024
103,Lucas Cañizares,es ESP,GK,Real Madrid,21.0,2002.0,0,,,,,0,,0,0,,4,,,,,,,la_liga,2023-2024
104,Sergi Canós,es ESP,MF,Valencia,26.0,1997.0,27,1229.0,46.0,35.9,13.7,15,61.0,1,12,26.0,1,1.15,21.0,20.0,1.0,0.07,0.32,la_liga,2023-2024
105,Miguel Capitas,es ESP,MF,Sevilla,22.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
106,Étienne Capoue,fr FRA,MF,Villarreal,35.0,1988.0,32,1455.0,45.0,42.5,16.2,15,80.0,9,17,15.0,5,1.31,29.0,33.0,-4.0,-0.25,-0.43,la_liga,2023-2024
107,Isaac Carcelen,es ESP,DF,Cádiz,30.0,1993.0,35,2611.0,75.0,76.3,29.0,29,87.0,25,6,16.0,3,0.86,20.0,38.0,-18.0,-0.62,0.6,la_liga,2023-2024
108,Dani Cárdenas,es ESP,GK,Rayo Vallecano,26.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,36,0.0,0.0,1.0,-1.0,-1.0,-0.51,la_liga,2023-2024
109,Marc Cardona,es ESP,FW,Las Palmas,28.0,1995.0,26,737.0,28.0,21.5,8.2,6,64.0,0,20,18.0,10,,11.0,7.0,4.0,0.49,1.09,la_liga,2023-2024
110,Sergi Cardona,es ESP,DF,Las Palmas,24.0,1999.0,35,2814.0,80.0,82.3,31.3,30,87.0,25,5,40.0,0,1.09,30.0,38.0,-8.0,-0.26,0.64,la_liga,2023-2024
111,Johnny Cardoso,us USA,MF,Real Betis,21.0,2001.0,17,1328.0,78.0,38.8,14.8,15,83.0,9,2,42.0,2,1.53,21.0,15.0,6.0,0.41,0.54,la_liga,2023-2024
112,Juan Carlos,es ESP,GK,Girona,35.0,1988.0,0,,,0.0,0.0,0,,0,0,,30,0.0,2.0,3.0,-1.0,,,la_liga,2023-2024
113,Carmona,es ESP,"MF,DF",Getafe,21.0,2002.0,30,1313.0,44.0,38.4,14.6,15,68.0,5,15,20.0,1,1.03,18.0,26.0,-8.0,-0.55,-0.38,la_liga,2023-2024
114,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,29.0,1993.0,3,221.0,74.0,6.5,2.5,3,74.0,1,0,,0,2.33,6.0,1.0,5.0,2.04,1.42,la_liga,2023-2024
115,Álvaro Carreras,es ESP,"MF,FW",Granada,20.0,2003.0,13,475.0,37.0,13.9,5.3,5,67.0,0,8,18.0,2,0.46,10.0,11.0,-1.0,-0.19,1.03,la_liga,2023-2024
116,Álvaro Carrillo,es ESP,DF,Real Madrid,21.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2023-2024
117,Coke Carrillo,es ESP,GK,Celta Vigo,21.0,2002.0,0,,,,,0,,0,0,,13,,,,,,,la_liga,2023-2024
118,Dani Carvajal,es ESP,DF,Real Madrid,31.0,1992.0,28,2171.0,78.0,63.5,24.1,25,86.0,18,3,8.0,5,2.57,55.0,13.0,42.0,1.74,0.37,la_liga,2023-2024
119,William Carvalho,pt POR,MF,Real Betis,31.0,1992.0,22,680.0,31.0,19.9,7.6,4,60.0,0,18,25.0,3,1.55,11.0,10.0,1.0,0.13,0.07,la_liga,2023-2024
120,Marc Casado,es ESP,MF,Barcelona,19.0,2003.0,2,15.0,8.0,0.4,0.2,0,,0,2,8.0,19,3.0,0.0,0.0,0.0,0.0,-0.93,la_liga,2023-2024
121,Catena,es ESP,DF,Osasuna,28.0,1994.0,30,2534.0,84.0,74.1,28.2,28,88.0,24,2,42.0,6,1.17,34.0,45.0,-11.0,-0.39,-0.39,la_liga,2023-2024
122,Dani Ceballos,es ESP,MF,Real Madrid,26.0,1996.0,20,598.0,30.0,17.5,6.6,5,79.0,3,15,14.0,9,2.6,16.0,6.0,10.0,1.51,-0.12,la_liga,2023-2024
123,Álex Centelles,es ESP,DF,Almería,25.0,1997.0,14,980.0,70.0,28.7,10.9,11,83.0,8,3,23.0,22,0.64,12.0,24.0,-12.0,-1.1,-0.36,la_liga,2023-2024
124,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,29.0,1994.0,17,546.0,32.0,16.0,6.1,5,72.0,1,12,15.0,12,1.35,8.0,12.0,-4.0,-0.66,-0.44,la_liga,2023-2024
125,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,25.0,1998.0,22,1167.0,53.0,34.1,13.0,12,82.0,9,10,18.0,13,0.83,7.0,15.0,-8.0,-0.62,-0.18,la_liga,2023-2024
126,Andreas Christensen,dk DEN,"DF,MF",Barcelona,27.0,1996.0,30,1979.0,66.0,57.9,22.0,27,68.0,6,3,49.0,6,2.17,37.0,26.0,11.0,0.5,-1.0,la_liga,2023-2024
127,Chumi,es ESP,DF,Almería,24.0,1999.0,31,2434.0,79.0,71.2,27.0,26,88.0,24,5,30.0,6,0.58,34.0,55.0,-21.0,-0.78,0.23,la_liga,2023-2024
128,Víctor Chust,es ESP,DF,Cádiz,23.0,2000.0,22,1864.0,85.0,54.5,20.7,22,85.0,17,0,,6,0.95,12.0,23.0,-11.0,-0.53,0.51,la_liga,2023-2024
129,Pathé Ciss,sn SEN,MF,Rayo Vallecano,29.0,1994.0,31,1664.0,54.0,48.7,18.5,16,79.0,7,15,27.0,3,1.16,12.0,30.0,-18.0,-0.97,-0.92,la_liga,2023-2024
130,Silvi Clúa,es ESP,MF,Girona,18.0,2005.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-1.03,la_liga,2023-2024
131,Saúl Coco,gq EQG,DF,Las Palmas,24.0,1999.0,30,2295.0,77.0,67.1,25.5,26,85.0,24,4,21.0,3,1.03,23.0,33.0,-10.0,-0.39,-0.07,la_liga,2023-2024
132,Santi Comesaña,es ESP,MF,Villarreal,26.0,1996.0,27,1653.0,61.0,48.3,18.4,20,76.0,9,7,20.0,6,1.59,33.0,25.0,8.0,0.44,0.84,la_liga,2023-2024
133,Copete,es ESP,DF,Mallorca,23.0,1999.0,19,1333.0,70.0,39.0,14.8,17,77.0,8,2,14.0,16,1.05,10.0,20.0,-10.0,-0.68,-0.63,la_liga,2023-2024
134,Francis Coquelin,fr FRA,MF,Villarreal,32.0,1991.0,17,910.0,54.0,26.6,10.1,10,74.0,2,7,25.0,2,1.59,20.0,10.0,10.0,0.99,1.35,la_liga,2023-2024
135,Theo Corbeanu,ca CAN,MF,Granada,21.0,2002.0,9,182.0,20.0,5.3,2.0,2,51.0,0,7,12.0,7,0.22,1.0,3.0,-2.0,-0.99,0.09,la_liga,2023-2024
136,Jesús Corona,mx MEX,"DF,FW",Sevilla,30.0,1993.0,2,17.0,9.0,0.5,0.2,0,,0,2,9.0,1,0.0,1.0,0.0,1.0,5.29,5.48,la_liga,2023-2024
137,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,28.0,1995.0,32,1528.0,48.0,44.7,17.0,14,73.0,4,18,28.0,3,1.94,35.0,19.0,16.0,0.94,0.42,la_liga,2023-2024
