Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
195,Álvaro García,es ESP,MF,Rayo Vallecano,29,1992,31.9,7,0,0,36,33,12,159,34,29,,,0,la_liga,2022-2023
196,Borja García,es ESP,"MF,FW",Girona,31,1990,7.5,1,0,0,4,20,3,17,5,4,,,0,la_liga,2022-2023
197,Carlos García,es ESP,DF,Cádiz,22,2000,0.3,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
198,Dani García,es ESP,MF,Athletic Club,32,1990,16.5,6,0,0,33,14,0,5,19,24,,,0,la_liga,2022-2023
199,David García,es ESP,DF,Osasuna,28,1994,29.8,8,1,0,54,15,0,2,48,18,,,0,la_liga,2022-2023
200,Eric García,es ESP,"DF,MF",Barcelona,21,2001,15.7,3,0,0,18,8,0,0,17,17,,,0,la_liga,2022-2023
201,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,37.9,1,0,0,23,26,3,156,45,54,,,0,la_liga,2022-2023
202,Joan García,es ESP,GK,Espanyol,21,2001,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
203,Raúl García,es ESP,"MF,FW",Athletic Club,36,1986,10.7,4,0,0,14,19,8,13,6,8,,,0,la_liga,2022-2023
204,Rubén García,es ESP,"MF,FW",Osasuna,29,1993,12.9,2,0,0,14,17,1,79,10,11,,,0,la_liga,2022-2023
205,Unai García,es ESP,DF,Osasuna,30,1992,19.0,6,1,0,22,4,0,3,19,13,,,0,la_liga,2022-2023
206,Felix Garreta,es ESP,DF,Real Betis,18,2004,1.0,0,0,0,2,1,0,0,1,0,,,0,la_liga,2022-2023
207,Aleix Garrido,es ESP,MF,Barcelona,18,2004,0.1,0,0,0,0,0,0,1,0,1,,,0,la_liga,2022-2023
208,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,0.4,0,0,0,1,0,0,0,0,0,,,0,la_liga,2022-2023
209,Gavi,es ESP,"MF,FW",Barcelona,17,2004,28.1,10,0,0,74,72,9,39,19,33,,,0,la_liga,2022-2023
210,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28.0,4,0,0,0,6,0,0,0,0,,,0,la_liga,2022-2023
211,Bryan Gil,es ESP,MF,Sevilla,21,2001,10.2,4,0,0,18,21,3,29,8,10,,,0,la_liga,2022-2023
212,David Gil,es ESP,GK,Cádiz,28,1994,4.0,0,0,0,0,1,0,0,0,0,,,0,la_liga,2022-2023
213,Óscar Gil,es ESP,DF,Espanyol,25,1997,28.4,14,0,0,53,38,0,37,35,38,,,0,la_liga,2022-2023
214,Álvaro Giménez,es ESP,"FW,MF",Cádiz,31,1991,0.2,0,0,0,1,1,1,0,0,0,,,0,la_liga,2022-2023
215,Dani Gómez,es ESP,FW,Espanyol,24,1998,1.0,2,0,0,3,2,4,2,1,1,,,0,la_liga,2022-2023
216,Maxi Gómez,uy URU,FW,Valencia,25,1996,1.2,0,0,0,4,3,1,0,0,0,,,0,la_liga,2022-2023
217,Moi Gómez,es ESP,MF,Osasuna,28,1994,27.3,5,0,0,14,26,1,115,10,16,,,0,la_liga,2022-2023
218,Papu Gómez,ar ARG,MF,Sevilla,34,1988,11.8,4,0,0,5,21,2,37,4,2,,,0,la_liga,2022-2023
219,Sergi Gómez,es ESP,DF,Espanyol,30,1992,26.0,1,2,0,9,8,0,3,30,17,,,0,la_liga,2022-2023
220,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
221,Diego González,es ESP,DF,Elche,27,1995,10.6,4,0,0,17,5,0,1,7,8,,,0,la_liga,2022-2023
222,Édgar González,es ESP,DF,Real Betis,25,1997,19.7,8,2,2,23,12,1,0,20,17,,,0,la_liga,2022-2023
223,Giovanni González,uy URU,"DF,MF",Mallorca,27,1994,10.3,5,0,0,16,17,1,20,7,8,,,0,la_liga,2022-2023
224,Nicolás González,es ESP,MF,Valencia,20,2002,15.6,2,0,0,33,13,0,3,17,14,,,1,la_liga,2022-2023
225,Roberto González,es ESP,MF,Real Betis,21,2001,0.6,1,0,0,1,4,0,5,1,0,,,0,la_liga,2022-2023
226,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,19.0,3,0,0,25,17,0,41,17,27,,,0,la_liga,2022-2023
227,José Gragera,es ESP,"MF,DF",Espanyol,21,2000,5.1,2,0,0,14,6,0,0,7,10,,,0,la_liga,2022-2023
228,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,10.2,3,0,0,1,1,0,0,0,0,,,0,la_liga,2022-2023
229,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
230,Clément Grenier,fr FRA,MF,Mallorca,31,1991,8.0,7,0,0,22,12,0,36,6,8,,,0,la_liga,2022-2023
231,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,31,1991,31.8,2,0,0,22,41,11,129,23,33,,,0,la_liga,2022-2023
232,Andrés Guardado,mx MEX,MF,Real Betis,35,1986,15.3,7,0,0,16,10,0,8,22,26,,,0,la_liga,2022-2023
233,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,5.6,1,0,0,14,9,4,4,2,9,,,0,la_liga,2022-2023
234,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,12.9,2,0,0,7,21,11,14,3,6,,,0,la_liga,2022-2023
235,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,30,1991,30.9,8,0,0,25,21,1,4,31,34,,,0,la_liga,2022-2023
236,Javier Guerra,es ESP,MF,Valencia,19,2003,6.7,0,0,0,13,7,0,8,11,13,,,0,la_liga,2022-2023
237,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,2.5,2,0,0,5,3,0,0,2,2,,,0,la_liga,2022-2023
238,Pape Gueye,sn SEN,MF,Sevilla,23,1999,13.0,6,3,2,30,34,1,18,23,22,,,0,la_liga,2022-2023
239,Hugo Guillamón,es ESP,MF,Valencia,22,2000,18.1,5,0,0,35,34,0,33,19,14,,,1,la_liga,2022-2023
240,Gerard Gumbau,es ESP,MF,Elche,27,1994,30.4,11,0,0,50,21,2,162,26,26,,,0,la_liga,2022-2023
241,Gorka Guruzeta,es ESP,FW,Athletic Club,25,1996,15.8,2,0,0,27,13,17,4,4,21,,,0,la_liga,2022-2023
242,Raúl Guti,es ESP,MF,Elche,25,1996,12.4,1,0,0,8,22,1,9,8,11,,,0,la_liga,2022-2023
243,Miguel Gutiérrez,es ESP,"DF,MF",Girona,21,2001,26.6,6,0,0,24,24,3,103,19,25,,,0,la_liga,2022-2023
244,Munir El Haddadi,ma MAR,"MF,FW",Getafe,26,1995,12.8,4,0,0,14,34,13,69,10,8,,,0,la_liga,2022-2023
245,Dennis Hadzikadunic,ba BIH,DF,Mallorca,24,1998,6.8,1,0,0,6,1,0,0,3,6,,,0,la_liga,2022-2023
246,Haissem Hassan,fr FRA,MF,Villarreal,20,2002,0.6,0,0,0,0,1,0,0,1,0,,,0,la_liga,2022-2023
247,Eden Hazard,be BEL,FW,Real Madrid,31,1991,2.2,0,0,0,2,9,0,0,1,0,,,0,la_liga,2022-2023
248,Luiz Henrique,br BRA,MF,Real Betis,21,2001,20.1,6,0,0,25,39,5,31,14,33,,,0,la_liga,2022-2023
249,Mario Hermoso,es ESP,DF,Atlético Madrid,27,1995,23.4,7,2,2,27,13,2,16,19,15,,,0,la_liga,2022-2023
250,Javi Hernández,es ESP,DF,Girona,24,1998,12.4,3,0,0,9,21,1,16,9,13,,,0,la_liga,2022-2023
251,Aridane Hernández,es ESP,DF,Osasuna,33,1989,19.9,1,0,0,14,12,0,0,26,15,,,1,la_liga,2022-2023
252,Luis Hernández,es ESP,DF,Cádiz,33,1989,35.0,8,1,1,27,7,2,18,32,20,,,0,la_liga,2022-2023
253,Mario Hernández,es ESP,DF,Rayo Vallecano,23,1999,1.1,1,0,0,1,1,0,1,2,2,,,0,la_liga,2022-2023
254,Jorge Herrando,es ESP,DF,Osasuna,21,2001,0.3,0,1,0,1,0,0,0,0,0,,,0,la_liga,2022-2023
255,Ander Herrera,es ESP,MF,Athletic Club,32,1989,7.7,4,1,0,21,11,0,7,8,11,,,0,la_liga,2022-2023
256,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17.0,3,0,0,1,4,0,0,1,1,,,1,la_liga,2022-2023
257,Yangel Herrera,ve VEN,MF,Girona,24,1998,10.7,4,0,0,34,21,3,19,4,9,,,0,la_liga,2022-2023
258,Omar El Hilali,ma MAR,DF,Espanyol,18,2003,1.0,1,0,0,0,2,0,2,1,2,,,0,la_liga,2022-2023
259,Martin Hongla,cm CMR,"DF,MF",Valladolid,24,1998,14.5,7,2,1,21,3,2,6,11,12,,,0,la_liga,2022-2023
260,Pablo Ibáñez,es ESP,MF,Osasuna,23,1998,11.8,1,0,0,22,16,4,6,7,14,,,0,la_liga,2022-2023
261,Iglesias,es ESP,DF,Getafe,24,1998,23.8,7,0,0,44,21,2,86,24,36,,,0,la_liga,2022-2023
262,Borja Iglesias,es ESP,FW,Real Betis,29,1993,26.3,2,1,0,38,51,20,2,1,5,,,0,la_liga,2022-2023
263,Asier Illarramendi,es ESP,MF,Real Sociedad,32,1990,12.0,5,0,0,25,13,0,6,18,16,,,0,la_liga,2022-2023
264,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,1.7,0,0,0,1,0,0,2,0,1,,,0,la_liga,2022-2023
265,Isco,es ESP,"MF,FW",Sevilla,30,1992,8.9,5,0,0,11,34,6,19,9,9,,,0,la_liga,2022-2023
266,Diego Iturralde,es ESP,DF,Sevilla,19,2003,0.5,1,0,0,2,1,0,1,0,0,,,0,la_liga,2022-2023
267,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,17.8,6,1,1,32,26,13,5,2,11,,,0,la_liga,2022-2023
268,Adnan Januzaj,be BEL,MF,Sevilla,27,1995,0.5,0,0,0,1,2,0,1,1,0,,,0,la_liga,2022-2023
269,Luis Javier Suárez,co COL,FW,Almería,24,1997,16.6,4,1,0,36,23,6,14,5,10,,,0,la_liga,2022-2023
270,Joaquín,es ESP,MF,Real Betis,41,1981,5.5,2,0,0,1,8,1,31,3,4,,,0,la_liga,2022-2023
271,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,28.2,3,0,0,33,34,1,36,34,26,,,0,la_liga,2022-2023
272,Joan Jordán,es ESP,MF,Sevilla,28,1994,17.7,8,0,0,32,10,0,8,16,18,,,0,la_liga,2022-2023
273,Josan,es ESP,"DF,MF",Elche,32,1989,12.0,3,0,0,10,18,5,48,7,19,,,0,la_liga,2022-2023
274,Willian José,br BRA,FW,Real Betis,30,1991,8.1,1,0,0,9,6,3,4,1,6,,,0,la_liga,2022-2023
275,Joselu,es ESP,FW,Espanyol,32,1990,33.2,2,0,0,25,69,26,18,8,11,,,0,la_liga,2022-2023
276,Juanmi,es ESP,MF,Real Betis,29,1993,10.3,3,0,0,15,21,15,0,4,10,,,0,la_liga,2022-2023
277,Juanpe,es ESP,DF,Girona,31,1991,15.8,3,0,0,11,2,0,3,9,13,,,0,la_liga,2022-2023
278,Lago Junior,ci CIV,"FW,MF",Mallorca,31,1990,0.6,0,0,0,3,1,0,2,0,0,,,0,la_liga,2022-2023
279,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,31.4,10,1,0,47,122,23,67,6,23,,,0,la_liga,2022-2023
280,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
281,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,26,1996,6.0,1,0,0,6,3,5,7,2,3,,,0,la_liga,2022-2023
282,Kaiky,br BRA,DF,Almería,18,2004,6.5,5,0,0,7,3,0,1,9,5,,,0,la_liga,2022-2023
283,Lee Kang-in,kr KOR,"MF,FW",Mallorca,21,2001,31.4,10,0,0,51,61,2,200,12,25,,,0,la_liga,2022-2023
284,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,1.0,1,0,0,3,4,3,1,0,0,,,0,la_liga,2022-2023
285,Kenedy,br BRA,FW,Valladolid,26,1996,3.1,3,0,0,9,2,0,5,1,2,,,0,la_liga,2022-2023
286,Franck Kessié,ci CIV,MF,Barcelona,25,1996,11.0,4,0,0,17,16,3,5,12,10,,,0,la_liga,2022-2023
287,Kiké,es ESP,FW,Osasuna,32,1989,11.3,5,0,0,26,26,6,6,1,3,,,0,la_liga,2022-2023
288,Justin Kluivert,nl NED,"FW,MF",Valencia,23,1999,16.1,4,0,0,24,19,10,64,6,13,,,0,la_liga,2022-2023
289,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,4,0,0,20,27,1,23,19,38,,,0,la_liga,2022-2023
290,Luca Koleosho,it ITA,MF,Espanyol,17,2004,0.7,0,0,0,1,0,1,3,0,2,,,0,la_liga,2022-2023
291,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,5,0,0,17,19,2,0,27,22,,,0,la_liga,2022-2023
292,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,2,0,0,22,12,2,35,20,25,,,1,la_liga,2022-2023
293,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,2,1,1,28,36,0,122,24,33,,,0,la_liga,2022-2023
294,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,21,2001,27.1,3,0,0,35,48,21,72,8,28,,,0,la_liga,2022-2023
295,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,6,0,0,21,12,0,3,14,19,,,0,la_liga,2022-2023
296,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,6,0,0,33,12,4,21,10,18,,,0,la_liga,2022-2023
297,Érik Lamela,ar ARG,"MF,FW",Sevilla,30,1992,20.5,10,1,1,54,21,8,32,8,28,,,0,la_liga,2022-2023
298,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,4,0,0,23,25,29,5,0,3,,,0,la_liga,2022-2023
299,Juanmi Latasa,es ESP,FW,Getafe,21,2001,5.0,2,0,0,21,11,1,2,1,4,,,0,la_liga,2022-2023
300,Toni Lato,es ESP,"DF,MF",Valencia,24,1997,10.2,1,0,0,12,9,4,32,6,11,,,0,la_liga,2022-2023
301,Lázaro,br BRA,"FW,MF",Almería,20,2002,8.0,1,0,0,7,12,3,9,3,3,,,0,la_liga,2022-2023
302,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,31.1,6,0,0,45,30,2,1,32,24,,,1,la_liga,2022-2023
303,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,1,1,0,1,0,0,0,0,0,,,1,la_liga,2022-2023
304,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,2,0,0,1,7,0,0,2,2,,,0,la_liga,2022-2023
305,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,28.5,6,3,1,23,9,5,9,15,18,,,1,la_liga,2022-2023
306,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,14.7,1,0,0,15,6,1,43,14,17,,,0,la_liga,2022-2023
307,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,13.9,1,0,0,7,17,2,44,7,18,,,0,la_liga,2022-2023
308,Sergio León,es ESP,FW,Valladolid,33,1989,14.8,0,1,0,8,22,20,9,0,4,,,0,la_liga,2022-2023
309,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,31.6,4,1,1,39,46,22,20,2,11,,,0,la_liga,2022-2023
310,Samuel Lino,br BRA,"FW,MF",Valencia,22,1999,32.1,4,0,0,35,60,15,80,18,43,,,0,la_liga,2022-2023
311,Pol Lirola,es ESP,DF,Elche,24,1997,7.0,1,0,0,4,3,0,32,6,6,,,0,la_liga,2022-2023
312,Javier Llabrés,es ESP,MF,Mallorca,19,2002,0.2,0,0,0,0,0,2,0,0,0,,,0,la_liga,2022-2023
313,Marcos Llorente,es ESP,MF,Atlético Madrid,27,1995,18.9,5,0,0,30,13,3,44,17,16,,,0,la_liga,2022-2023
314,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,26,1996,12.5,3,0,0,15,31,4,31,7,26,,,0,la_liga,2022-2023
315,David López,es ESP,"DF,MF",Girona,32,1989,18.4,5,0,0,16,16,3,0,15,18,,,0,la_liga,2022-2023
316,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
317,Diego López,es ESP,MF,Valencia,20,2002,5.0,0,0,0,6,7,1,12,4,2,,,0,la_liga,2022-2023
318,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,2,0,0,22,18,2,54,16,20,,,0,la_liga,2022-2023
319,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,6,0,0,43,35,8,7,3,4,,,0,la_liga,2022-2023
320,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,1,0,0,1,0,0,1,0,0,,,0,la_liga,2022-2023
321,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,4,0,0,13,27,7,211,23,51,,,0,la_liga,2022-2023
322,José Luis Morales,es ESP,FW,Villarreal,35,1987,13.5,2,0,0,6,10,11,12,2,6,,,0,la_liga,2022-2023
323,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
324,Awer Mabil,au AUS,MF,Cádiz,26,1995,1.8,0,0,0,0,3,0,9,0,0,,,0,la_liga,2022-2023
325,Darwin Machís,ve VEN,"MF,FW",Valladolid,29,1993,6.7,1,0,0,10,12,2,37,3,2,,,0,la_liga,2022-2023
326,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,6,1,0,32,45,5,124,27,48,,,0,la_liga,2022-2023
327,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,0,1,0,15,5,0,1,13,13,,,0,la_liga,2022-2023
328,Jon Magunazelaia,es ESP,MF,Real Sociedad,21,2001,0.7,0,0,0,1,1,0,2,0,0,,,0,la_liga,2022-2023
329,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,3,0,0,25,8,0,9,38,31,,,0,la_liga,2022-2023
330,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,6,1,1,44,23,6,66,24,29,,,0,la_liga,2022-2023
331,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,0,0,0,2,0,0,0,2,2,,,0,la_liga,2022-2023
332,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,3,0,0,1,3,0,0,1,0,,,0,la_liga,2022-2023
333,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,4,0,0,32,30,0,16,28,43,,,0,la_liga,2022-2023
334,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,1,0,0,16,10,4,2,20,9,,,0,la_liga,2022-2023
335,Marcão,br BRA,DF,Sevilla,26,1996,4.2,2,0,0,5,6,0,0,5,2,,,0,la_liga,2022-2023
336,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,2,0,0,0,4,0,0,0,0,,,0,la_liga,2022-2023
337,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,7,0,0,43,16,2,129,28,36,,,1,la_liga,2022-2023
338,Alberto Marí,es ESP,FW,Valencia,21,2001,1.0,1,0,0,3,2,2,0,0,0,,,0,la_liga,2022-2023
339,José Mari,es ESP,MF,Cádiz,34,1987,4.4,4,0,0,6,7,0,1,5,6,,,0,la_liga,2022-2023
340,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,9,0,0,19,8,0,0,23,25,,,1,la_liga,2022-2023
341,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,2,0,0,3,0,1,0,0,0,,,0,la_liga,2022-2023
342,Pablo Marín,es ESP,MF,Real Sociedad,19,2003,4.0,1,0,0,12,2,0,2,4,6,,,0,la_liga,2022-2023
343,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
344,Roger Martí,es ESP,"FW,MF",Elche,31,1991,7.3,2,0,0,16,11,4,5,1,2,,,0,la_liga,2022-2023
345,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,1,0,0,26,15,8,0,3,5,,,0,la_liga,2022-2023
346,Ander Martin,es ESP,MF,Real Sociedad,21,2000,0.5,0,0,0,2,0,0,4,0,2,,,0,la_liga,2022-2023
347,Andrés Martín,es ESP,MF,Rayo Vallecano,23,1999,2.3,1,0,0,5,2,0,11,1,2,,,0,la_liga,2022-2023
348,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,20,2002,0.3,1,0,0,2,0,1,2,1,2,,,0,la_liga,2022-2023
349,Iván Martín,es ESP,MF,Girona,23,1999,17.6,2,0,0,18,13,3,18,10,8,,,0,la_liga,2022-2023
350,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,11,0,0,36,67,6,60,25,44,,,0,la_liga,2022-2023
351,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,1,0,0,13,10,3,5,16,8,,,0,la_liga,2022-2023
352,Roger Martínez,es ESP,MF,Espanyol,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
353,Omar Mascarell,gq EQG,"MF,DF",Elche,29,1993,27.2,6,0,0,21,17,0,24,43,26,,,0,la_liga,2022-2023
354,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,4,0,0,0,5,0,0,1,0,,,0,la_liga,2022-2023
355,Jaime Mata,es ESP,"FW,MF",Getafe,33,1988,4.9,5,0,0,17,7,4,9,3,8,,,0,la_liga,2022-2023
356,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,4,0,0,16,38,12,37,3,4,,,0,la_liga,2022-2023
357,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,2,0,0,6,2,4,0,10,8,,,0,la_liga,2022-2023
358,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,0,0,0,1,0,0,0,1,1,,,0,la_liga,2022-2023
359,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,5,0,0,24,30,3,2,7,17,,,0,la_liga,2022-2023
360,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,1,0,0,2,6,0,5,0,0,,,0,la_liga,2022-2023
361,Memphis,nl NED,FW,Barcelona,28,1994,1.3,0,0,0,2,2,1,4,0,1,,,0,la_liga,2022-2023
362,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,2,0,0,13,4,0,31,6,11,,,0,la_liga,2022-2023
363,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,6,0,0,60,54,2,127,14,34,,,0,la_liga,2022-2023
364,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,0,0,0,0,0,0,0,1,0,,,0,la_liga,2022-2023
365,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,2,0,0,4,18,0,7,13,11,,,0,la_liga,2022-2023
366,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,0,0,0,1,3,0,0,5,7,,,0,la_liga,2022-2023
367,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,5,1,0,74,47,4,25,20,49,,,0,la_liga,2022-2023
368,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,11,1,1,38,25,1,12,13,17,,,0,la_liga,2022-2023
369,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,4,0,0,35,38,1,12,41,30,,,0,la_liga,2022-2023
370,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,6,1,1,28,22,1,76,32,30,,,0,la_liga,2022-2023
371,Pere Milla,es ESP,"FW,MF",Elche,29,1992,20.5,7,0,0,19,44,13,14,8,22,,,0,la_liga,2022-2023
372,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,1,0,0,2,0,0,0,0,0,,,0,la_liga,2022-2023
373,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,2,0,0,19,8,1,29,11,21,,,0,la_liga,2022-2023
374,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,1,0,0,22,10,18,5,4,2,,,0,la_liga,2022-2023
375,Juan Miranda,es ESP,DF,Real Betis,22,2000,16.4,1,1,0,15,20,1,73,20,17,,,0,la_liga,2022-2023
376,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,5,0,0,13,3,0,0,17,6,,,0,la_liga,2022-2023
377,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,7,0,0,21,16,3,62,12,12,,,0,la_liga,2022-2023
378,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,0,0,0,3,14,0,40,5,9,,,0,la_liga,2022-2023
379,Johan Mojica,co COL,"DF,MF",Elche,29,1992,3.0,2,0,0,4,3,0,13,4,2,,,0,la_liga,2022-2023
380,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,7,1,0,22,16,3,120,17,44,,,0,la_liga,2022-2023
381,Jon Moncayola,es ESP,"MF,DF",Osasuna,24,1998,27.2,6,0,0,35,17,3,77,18,40,,,0,la_liga,2022-2023
382,Monchu,es ESP,MF,Valladolid,22,1999,22.6,10,0,0,45,28,1,75,17,32,,,0,la_liga,2022-2023
383,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,6,0,0,17,6,1,1,14,8,,,0,la_liga,2022-2023
384,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,8,1,0,16,9,10,38,19,15,,,0,la_liga,2022-2023
385,Martín Montoya,es ESP,DF,Real Betis,31,1991,5.0,1,0,0,4,6,0,10,8,7,,,0,la_liga,2022-2023
386,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,4,0,0,39,56,26,5,0,11,,,0,la_liga,2022-2023
387,Jon Morcillo,es ESP,MF,Athletic Club,23,1998,0.8,0,0,0,1,1,0,6,1,1,,,0,la_liga,2022-2023
388,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,7,0,0,26,9,3,36,21,18,,,0,la_liga,2022-2023
389,Álex Moreno,es ESP,DF,Real Betis,29,1993,15.0,1,0,0,17,17,1,26,17,21,,,0,la_liga,2022-2023
390,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,1,0,0,3,4,1,20,5,4,,,0,la_liga,2022-2023
391,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,4,0,0,11,14,13,8,5,6,,,0,la_liga,2022-2023
392,Tete Morente,es ESP,"MF,FW",Elche,25,1996,23.0,5,0,0,32,21,12,100,26,21,,,0,la_liga,2022-2023
393,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,6,2,1,32,33,0,4,4,18,,,0,la_liga,2022-2023
394,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,0,1,0,1,1,0,0,1,2,,,0,la_liga,2022-2023
395,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,3,0,0,6,8,0,2,5,9,,,0,la_liga,2022-2023
396,Loren Morón,es ESP,FW,Real Betis,28,1993,0.2,1,0,0,2,0,0,0,0,2,,,0,la_liga,2022-2023
397,Cristhian Mosquera,es ESP,DF,Valencia,18,2004,1.6,0,0,0,0,1,0,1,1,2,,,0,la_liga,2022-2023
398,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,2,0,0,7,8,0,2,9,9,,,0,la_liga,2022-2023
399,Iker Muniain,es ESP,MF,Athletic Club,29,1992,18.8,2,0,0,13,62,1,114,5,15,,,0,la_liga,2022-2023
