Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
735,Viti,es ESP,DF,Las Palmas,26.0,1997.0,29,1982.0,68.0,58.0,22.0,23,80.0,12,6,24.0,2,0.9,21.0,36.0,-15.0,-0.68,-0.31,la_liga,2024-2025
736,Daniel Vivian,es ESP,DF,Athletic Club,25.0,1999.0,32,2608.0,82.0,76.3,29.0,28,90.0,28,4,22.0,3,1.88,47.0,22.0,25.0,0.86,0.86,la_liga,2024-2025
737,Sebastian Wade,es ESP,DF,Mallorca,21.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2024-2025
738,Iñaki Williams,gh GHA,"MF,FW",Athletic Club,30.0,1994.0,35,2652.0,76.0,77.5,29.5,29,86.0,21,6,29.0,0,1.8,47.0,23.0,24.0,0.81,0.7,la_liga,2024-2025
739,Nico Williams,es ESP,MF,Athletic Club,22.0,2002.0,29,1996.0,69.0,58.4,22.2,22,82.0,12,7,26.0,0,1.83,31.0,16.0,15.0,0.68,0.04,la_liga,2024-2025
740,Axel Witsel,be BEL,DF,Atlético Madrid,35.0,1989.0,14,852.0,61.0,24.9,9.5,9,85.0,8,5,17.0,24,2.07,17.0,8.0,9.0,0.95,-0.07,la_liga,2024-2025
741,Antal Yaakobishvili,hu HUN,DF,Girona,20.0,2004.0,0,,,,,0,,0,0,,4,,,,,,,la_liga,2024-2025
742,Áron Yaakobishvili,hu HUN,GK,Barcelona,18.0,2006.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2024-2025
743,Lamine Yamal,es ESP,"MF,FW",Barcelona,17.0,2007.0,35,2856.0,82.0,83.5,31.7,31,87.0,20,4,41.0,0,2.49,93.0,28.0,65.0,2.05,2.37,la_liga,2024-2025
744,Daniel Yáñez,es ESP,MF,Real Madrid,17.0,2007.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,0,3.0,0.0,0.0,0.0,0.0,-1.05,la_liga,2024-2025
745,Bertuğ Yıldırım,tr TUR,FW,Getafe,22.0,2002.0,22,1083.0,49.0,31.7,12.0,14,68.0,2,8,16.0,12,1.05,5.0,10.0,-5.0,-0.42,-0.42,la_liga,2024-2025
746,Arsen Zakharyan,ru RUS,MF,Real Sociedad,21.0,2003.0,3,73.0,24.0,2.1,0.8,1,45.0,0,2,14.0,4,1.0,2.0,0.0,2.0,2.47,2.82,la_liga,2024-2025
747,Bryan Zaragoza,es ESP,"MF,FW",Osasuna,22.0,2001.0,27,1836.0,68.0,53.7,20.4,22,77.0,2,5,28.0,1,1.48,29.0,27.0,2.0,0.1,0.44,la_liga,2024-2025
748,Igor Zubeldia,es ESP,DF,Real Sociedad,27.0,1997.0,28,2269.0,81.0,66.3,25.2,27,82.0,22,1,45.0,1,1.14,22.0,28.0,-6.0,-0.24,0.15,la_liga,2024-2025
749,Martín Zubimendi,es ESP,MF,Real Sociedad,25.0,1999.0,36,2962.0,82.0,86.6,32.9,33,87.0,30,3,32.0,0,1.25,31.0,38.0,-7.0,-0.21,0.57,la_liga,2024-2025
