Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
52,Adam Aznou,ma MAR,"DF,MF",Valladolid,18,2006,9.7,0,4,1,25.0,0.41,0.1,0.0,0.0,0,0,la_liga,2024-2025
53,César Azpilicueta,es ESP,DF,Atlético Madrid,34,1989,9.7,1,5,2,40.0,0.51,0.21,0.2,0.5,0,0,la_liga,2024-2025
54,Papa Ba,es ESP,FW,Girona,19,2004,0.5,0,1,0,0.0,1.87,0.0,0.0,,0,0,la_liga,2024-2025
55,Loïc Bade,fr FRA,DF,Sevilla,24,2000,29.8,1,13,4,30.8,0.44,0.13,0.08,0.25,0,0,la_liga,2024-2025
56,Alex Baena,es ESP,"MF,FW",Villarreal,23,2001,28.8,7,70,18,25.7,2.43,0.62,0.1,0.39,0,1,la_liga,2024-2025
57,Eric Bailly,ci CIV,DF,Villarreal,30,1994,6.9,0,4,0,0.0,0.58,0.0,0.0,,0,0,la_liga,2024-2025
58,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,19,2004,10.8,1,5,2,40.0,0.46,0.19,0.2,0.5,0,0,la_liga,2024-2025
59,Cédric Bakambu,cd COD,FW,Real Betis,33,1991,7.9,2,24,11,45.8,3.04,1.39,0.08,0.18,0,0,la_liga,2024-2025
60,Alejandro Balde,es ESP,DF,Barcelona,20,2003,25.4,0,12,3,25.0,0.47,0.12,0.0,0.0,0,0,la_liga,2024-2025
61,Iván Balliu,al ALB,DF,Rayo Vallecano,32,1992,13.3,0,1,0,0.0,0.07,0.0,0.0,,0,0,la_liga,2024-2025
62,Jonathan Bamba,ci CIV,"MF,FW",Celta Vigo,28,1996,9.0,0,13,6,46.2,1.44,0.67,0.0,0.0,0,0,la_liga,2024-2025
63,Adrian Baquerin,es ESP,FW,Valladolid,17,2007,0.5,0,3,0,0.0,5.51,0.0,0.0,,0,0,la_liga,2024-2025
64,Valentín Barco,ar ARG,DF,Sevilla,20,2004,3.2,0,7,0,0.0,2.19,0.0,0.0,,0,0,la_liga,2024-2025
65,Borna Barišić,hr CRO,DF,Leganés,31,1992,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
66,Kike Barja,es ESP,"FW,MF",Osasuna,27,1997,3.5,0,4,1,25.0,1.14,0.29,0.0,0.0,0,0,la_liga,2024-2025
67,Enzo Barrenechea,ar ARG,MF,Valencia,23,2001,24.3,1,16,3,18.8,0.66,0.12,0.06,0.33,0,0,la_liga,2024-2025
68,Ander Barrenetxea,es ESP,MF,Real Sociedad,22,2001,14.0,1,25,8,32.0,1.78,0.57,0.04,0.13,0,0,la_liga,2024-2025
69,Pablo Barrios,es ESP,MF,Atlético Madrid,21,2003,25.9,1,29,8,27.6,1.12,0.31,0.03,0.13,0,0,la_liga,2024-2025
70,Thierno Barry,fr FRA,FW,Villarreal,21,2002,25.8,11,73,25,34.2,2.83,0.97,0.14,0.4,1,1,la_liga,2024-2025
71,Marc Bartra,es ESP,DF,Real Betis,33,1991,23.3,2,18,5,27.8,0.77,0.21,0.11,0.4,0,0,la_liga,2024-2025
72,Aboubacar Bassinga,ci CIV,MF,Las Palmas,19,2005,0.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
73,Augusto Batalla,ar ARG,GK,Rayo Vallecano,28,1996,32.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
74,Rafael Bauza,es ESP,MF,Espanyol,19,2005,2.0,0,3,0,0.0,1.48,0.0,0.0,,0,0,la_liga,2024-2025
75,Sheraldo Becker,sr SUR,"MF,FW",Real Sociedad,29,1995,11.1,2,22,13,59.1,1.99,1.18,0.09,0.15,0,0,la_liga,2024-2025
76,Donny van de Beek,nl NED,MF,Girona,27,1997,15.8,2,18,5,27.8,1.14,0.32,0.11,0.4,0,0,la_liga,2024-2025
77,Luken Beitia,es ESP,DF,Real Sociedad,20,2004,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
78,Ismael Bekhoucha,ma MAR,DF,Getafe,19,2004,0.8,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
79,Héctor Bellerín,es ESP,DF,Real Betis,29,1995,6.4,0,1,1,100.0,0.16,0.16,0.0,0.0,0,0,la_liga,2024-2025
80,Jude Bellingham,eng ENG,MF,Real Madrid,21,2003,27.6,9,62,23,37.1,2.24,0.83,0.13,0.35,1,2,la_liga,2024-2025
81,Fran Beltrán,es ESP,MF,Celta Vigo,25,1999,26.9,2,23,4,17.4,0.86,0.15,0.09,0.5,0,0,la_liga,2024-2025
82,Carlos Benavídez,uy URU,MF,Alavés,26,1998,5.4,1,5,2,40.0,0.92,0.37,0.2,0.5,0,0,la_liga,2024-2025
83,Iker Benito,es ESP,"FW,MF",Osasuna,21,2002,0.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
84,Yuri Berchiche,es ESP,DF,Athletic Club,34,1990,22.7,0,16,4,25.0,0.7,0.18,0.0,0.0,0,0,la_liga,2024-2025
85,Álex Berenguer,es ESP,"MF,FW",Athletic Club,29,1995,26.0,6,52,19,36.5,2.0,0.73,0.12,0.32,0,1,la_liga,2024-2025
86,Marc Bernal,es ESP,MF,Barcelona,17,2007,2.7,0,2,1,50.0,0.74,0.37,0.0,0.0,0,0,la_liga,2024-2025
87,Juan Bernat,es ESP,DF,Villarreal,31,1993,2.4,0,2,1,50.0,0.85,0.42,0.0,0.0,0,0,la_liga,2024-2025
88,Juan Bernat,es ESP,MF,Getafe,31,1993,7.8,0,4,0,0.0,0.52,0.0,0.0,,0,0,la_liga,2024-2025
89,Juan Berrocal,es ESP,DF,Getafe,25,1999,11.8,0,4,0,0.0,0.34,0.0,0.0,,0,0,la_liga,2024-2025
90,Antonio Blanco,es ESP,MF,Alavés,24,2000,30.3,0,25,3,12.0,0.83,0.1,0.0,0.0,0,0,la_liga,2024-2025
91,Daley Blind,nl NED,DF,Girona,34,1990,30.9,0,10,4,40.0,0.32,0.13,0.0,0.0,0,0,la_liga,2024-2025
92,Adama Boiro,es ESP,DF,Athletic Club,22,2002,12.2,0,5,0,0.0,0.41,0.0,0.0,,0,0,la_liga,2024-2025
93,Enzo Boyomo,cm CMR,DF,Osasuna,22,2001,33.2,2,12,3,25.0,0.36,0.09,0.17,0.67,0,0,la_liga,2024-2025
94,Enzo Boyomo,cm CMR,DF,Valladolid,22,2001,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,la_liga,2024-2025
95,Darko Brašanac,rs SRB,MF,Leganés,32,1992,18.0,1,12,3,25.0,0.67,0.17,0.08,0.33,0,0,la_liga,2024-2025
96,Abel Bretones,es ESP,"DF,MF",Osasuna,23,2000,23.0,2,12,4,33.3,0.52,0.17,0.17,0.5,0,0,la_liga,2024-2025
97,Tajon Buchanan,ca CAN,MF,Villarreal,25,1999,4.6,1,7,2,28.6,1.51,0.43,0.14,0.5,0,0,la_liga,2024-2025
98,Ante Budimir,hr CRO,FW,Osasuna,33,1991,32.8,21,99,37,37.4,3.02,1.13,0.13,0.35,8,8,la_liga,2024-2025
99,Manu Bueno,es ESP,MF,Sevilla,20,2004,1.6,1,4,1,25.0,2.57,0.64,0.25,1.0,0,0,la_liga,2024-2025
100,Endika Buján,es ESP,FW,Athletic Club,21,2003,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
101,Pau Cabanes,es ESP,FW,Villarreal,19,2005,1.8,1,4,2,50.0,2.21,1.1,0.25,0.5,0,0,la_liga,2024-2025
102,Pau Cabanes,es ESP,MF,Alavés,19,2005,2.1,0,2,1,50.0,0.96,0.48,0.0,0.0,0,0,la_liga,2024-2025
103,Leandro Cabrera,uy URU,DF,Espanyol,33,1991,31.9,4,19,6,31.6,0.6,0.19,0.21,0.67,0,0,la_liga,2024-2025
104,Fernando Calero,es ESP,DF,Espanyol,28,1995,7.9,1,2,1,50.0,0.25,0.13,0.5,1.0,0,0,la_liga,2024-2025
105,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,21,2002,12.2,1,8,2,25.0,0.65,0.16,0.13,0.5,0,0,la_liga,2024-2025
106,Sergio Camello,es ESP,FW,Rayo Vallecano,23,2001,12.6,3,32,9,28.1,2.54,0.71,0.09,0.33,0,0,la_liga,2024-2025
107,José Campaña,es ESP,MF,Las Palmas,31,1993,13.2,0,5,3,60.0,0.38,0.23,0.0,0.0,0,0,la_liga,2024-2025
108,Peio Canales,es ESP,MF,Athletic Club,19,2005,2.9,0,3,0,0.0,1.04,0.0,0.0,,0,0,la_liga,2024-2025
109,Antonio Candela,it ITA,DF,Valladolid,24,2000,10.1,0,1,0,0.0,0.1,0.0,0.0,,0,0,la_liga,2024-2025
110,Sergi Canós,es ESP,MF,Valencia,27,1997,4.1,0,11,3,27.3,2.68,0.73,0.0,0.0,0,0,la_liga,2024-2025
111,Dani Cárdenas,es ESP,GK,Rayo Vallecano,27,1997,6.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
112,Irvin Cardona,mt MLT,"FW,MF",Espanyol,26,1997,6.7,1,10,3,30.0,1.49,0.45,0.1,0.33,0,0,la_liga,2024-2025
113,Marc Cardona,es ESP,FW,Las Palmas,29,1995,1.5,0,4,0,0.0,2.73,0.0,0.0,,0,0,la_liga,2024-2025
114,Sergi Cardona,es ESP,DF,Villarreal,25,1999,32.7,1,20,6,30.0,0.61,0.18,0.05,0.17,0,0,la_liga,2024-2025
115,Johnny Cardoso,us USA,MF,Real Betis,22,2001,23.8,3,19,7,36.8,0.8,0.29,0.16,0.43,0,0,la_liga,2024-2025
116,José Carlos González,es ESP,MF,Las Palmas,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
117,Carmona,es ESP,DF,Sevilla,22,2002,32.7,0,19,4,21.1,0.58,0.12,0.0,0.0,0,0,la_liga,2024-2025
118,Sergio Carreira,es ESP,MF,Celta Vigo,23,2000,18.4,0,13,3,23.1,0.71,0.16,0.0,0.0,0,0,la_liga,2024-2025
119,Dani Carvajal,es ESP,DF,Real Madrid,32,1992,6.8,1,3,1,33.3,0.44,0.15,0.33,1.0,0,0,la_liga,2024-2025
120,William Carvalho,pt POR,MF,Real Betis,32,1992,5.4,0,4,1,25.0,0.74,0.19,0.0,0.0,0,0,la_liga,2024-2025
121,Marc Casado,es ESP,MF,Barcelona,20,2003,17.9,1,14,1,7.1,0.78,0.06,0.07,1.0,0,0,la_liga,2024-2025
122,Catena,es ESP,DF,Osasuna,29,1994,34.2,1,20,5,25.0,0.59,0.15,0.05,0.2,0,0,la_liga,2024-2025
123,Maximiliano Caufriez,be BEL,DF,Valencia,27,1997,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
124,Dani Ceballos,es ESP,MF,Real Madrid,27,1996,13.5,0,7,3,42.9,0.52,0.22,0.0,0.0,0,0,la_liga,2024-2025
125,Franco Cervi,ar ARG,"MF,FW",Celta Vigo,30,1994,3.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
126,Raúl Chasco,es ESP,DF,Valladolid,20,2003,1.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
127,Pep Chavarría,es ESP,DF,Rayo Vallecano,26,1998,28.7,0,11,3,27.3,0.38,0.1,0.0,0.0,0,0,la_liga,2024-2025
128,Walid Cheddira,ma MAR,FW,Espanyol,26,1998,7.1,1,13,4,30.8,1.83,0.56,0.08,0.25,0,0,la_liga,2024-2025
129,Chema,es ESP,MF,Real Madrid,19,2005,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
130,Julián Chicco,ar ARG,"MF,DF",Leganés,26,1998,3.4,0,3,1,33.3,0.89,0.3,0.0,0.0,0,0,la_liga,2024-2025
131,Chiquinho,pt POR,MF,Mallorca,24,2000,1.6,0,4,2,50.0,2.47,1.23,0.0,0.0,0,0,la_liga,2024-2025
132,Andreas Christensen,dk DEN,DF,Barcelona,28,1996,2.8,0,1,0,0.0,0.35,0.0,0.0,,0,0,la_liga,2024-2025
133,Jasper Cillessen,nl NED,GK,Las Palmas,35,1989,25.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
134,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,30,1994,23.8,4,21,6,28.6,0.88,0.25,0.19,0.67,0,0,la_liga,2024-2025
135,Seydouba Cissé,gn GUI,MF,Leganés,23,2001,27.1,3,24,5,20.8,0.89,0.18,0.13,0.6,0,0,la_liga,2024-2025
136,Silvi Clúa,es ESP,MF,Girona,19,2005,1.8,0,2,1,50.0,1.1,0.55,0.0,0.0,0,0,la_liga,2024-2025
137,Eray Cömert,ch SUI,"DF,MF",Valladolid,26,1998,19.8,0,9,1,11.1,0.46,0.05,0.0,0.0,0,0,la_liga,2024-2025
138,Santi Comesaña,es ESP,MF,Villarreal,27,1996,28.4,4,39,8,20.5,1.37,0.28,0.1,0.5,0,0,la_liga,2024-2025
139,Diego Conde,es ESP,GK,Villarreal,25,1998,21.8,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
140,Tomás Conechny,ar ARG,"MF,FW",Alavés,26,1998,9.4,1,22,10,45.5,2.34,1.06,0.05,0.1,0,0,la_liga,2024-2025
141,Copete,es ESP,DF,Mallorca,24,1999,17.0,0,6,2,33.3,0.35,0.12,0.0,0.0,0,0,la_liga,2024-2025
142,Iker Córdoba,es ESP,DF,Valencia,18,2005,0.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
143,Ángel Correa,ar ARG,FW,Atlético Madrid,29,1995,8.9,4,34,14,41.2,3.8,1.57,0.12,0.29,0,0,la_liga,2024-2025
144,Thierry Correia,pt POR,DF,Valencia,25,1999,8.5,0,7,3,42.9,0.82,0.35,0.0,0.0,0,0,la_liga,2024-2025
145,Coba da Costa,es ESP,MF,Getafe,22,2002,11.2,1,23,8,34.8,2.06,0.72,0.04,0.13,0,0,la_liga,2024-2025
146,Logan Costa,cv CPV,DF,Villarreal,23,2001,28.7,2,12,5,41.7,0.42,0.17,0.17,0.4,0,0,la_liga,2024-2025
147,Samu Costa,pt POR,MF,Mallorca,23,2000,29.4,0,30,8,26.7,1.02,0.27,0.0,0.0,0,0,la_liga,2024-2025
148,Thibaut Courtois,be BEL,GK,Real Madrid,32,1992,30.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
149,Juan Cruz Armada,es ESP,DF,Osasuna,32,1992,16.6,0,4,0,0.0,0.24,0.0,0.0,,0,0,la_liga,2024-2025
150,Juan Cruz,es ESP,"MF,DF",Leganés,24,2000,25.1,5,33,14,42.4,1.32,0.56,0.15,0.36,0,0,la_liga,2024-2025
151,Pau Cubarsí,es ESP,DF,Barcelona,17,2007,29.1,0,8,0,0.0,0.28,0.0,0.0,,0,0,la_liga,2024-2025
152,Cucho,co COL,FW,Real Betis,25,1999,12.7,5,43,11,25.6,3.4,0.87,0.12,0.45,0,0,la_liga,2024-2025
153,Arnaut Danjuma,nl NED,FW,Villarreal,27,1997,2.2,2,6,3,50.0,2.7,1.35,0.33,0.67,0,0,la_liga,2024-2025
154,Arnaut Danjuma,nl NED,"MF,FW",Girona,27,1997,14.8,2,30,14,46.7,2.02,0.94,0.07,0.14,0,0,la_liga,2024-2025
155,Sergi Darder,es ESP,MF,Mallorca,30,1993,30.5,2,36,9,25.0,1.18,0.3,0.06,0.22,0,0,la_liga,2024-2025
156,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,30,1994,23.4,3,19,4,21.1,0.81,0.17,0.16,0.75,0,0,la_liga,2024-2025
157,Mouctar Diakhaby,gn GUI,DF,Valencia,27,1996,7.3,2,11,4,36.4,1.52,0.55,0.18,0.5,0,0,la_liga,2024-2025
158,Assane Diao,sn SEN,FW,Real Betis,18,2005,3.1,1,7,1,14.3,2.27,0.32,0.14,1.0,0,0,la_liga,2024-2025
159,Moussa Diarra,ml MLI,DF,Alavés,23,2000,20.7,0,1,0,0.0,0.05,0.0,0.0,,0,0,la_liga,2024-2025
160,Brahim Díaz,ma MAR,"MF,FW",Real Madrid,24,1999,15.4,4,28,17,60.7,1.82,1.1,0.14,0.24,0,0,la_liga,2024-2025
161,Daniel Díaz,es ESP,FW,Real Sociedad,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
162,Pedro Díaz,es ESP,MF,Rayo Vallecano,26,1998,13.5,3,32,8,25.0,2.38,0.59,0.09,0.38,0,1,la_liga,2024-2025
163,Diego,es ESP,"FW,MF",Leganés,24,2000,13.3,3,29,9,31.0,2.18,0.68,0.1,0.33,0,0,la_liga,2024-2025
164,Stole Dimitrievski,mk MKD,GK,Valencia,30,1993,4.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
165,Yan Diomandé,ci CIV,MF,Leganés,17,2006,6.1,2,11,3,27.3,1.82,0.5,0.18,0.67,0,0,la_liga,2024-2025
166,Álvaro djaló,gw GNB,"MF,FW",Athletic Club,24,1999,7.3,1,15,3,20.0,2.05,0.41,0.07,0.33,0,0,la_liga,2024-2025
167,Djené,tg TOG,"DF,MF",Getafe,32,1991,28.3,0,6,0,0.0,0.21,0.0,0.0,,0,0,la_liga,2024-2025
168,Marko Dmitrović,rs SRB,GK,Leganés,32,1992,32.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
169,Marc Domenech,es ESP,"FW,MF",Mallorca,18,2006,3.4,0,8,2,25.0,2.38,0.59,0.0,0.0,0,0,la_liga,2024-2025
170,Carlos Dominguez,es ESP,DF,Celta Vigo,23,2001,13.1,0,3,1,33.3,0.23,0.08,0.0,0.0,0,0,la_liga,2024-2025
171,Israel Domínguez,es ESP,MF,Sevilla,21,2003,0.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
172,Sergi Dominguez,es ESP,DF,Barcelona,19,2005,1.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
173,Anastasios Douvikas,gr GRE,FW,Celta Vigo,24,1999,7.8,3,17,9,52.9,2.19,1.16,0.18,0.33,0,0,la_liga,2024-2025
174,Domingos Duarte,pt POR,DF,Getafe,29,1995,20.7,1,3,1,33.3,0.15,0.05,0.33,1.0,0,0,la_liga,2024-2025
175,Duk,cv CPV,MF,Leganés,24,2000,2.0,0,2,1,50.0,1.01,0.5,0.0,0.0,0,0,la_liga,2024-2025
176,Pablo Durán,es ESP,"FW,MF",Celta Vigo,23,2001,15.5,4,26,10,38.5,1.68,0.65,0.15,0.4,0,0,la_liga,2024-2025
177,Hugo Duro,es ESP,FW,Valencia,24,1999,24.1,11,48,18,37.5,1.99,0.75,0.21,0.56,1,1,la_liga,2024-2025
178,Chidera Ejuke,ng NGA,"MF,FW",Sevilla,26,1998,10.7,2,20,8,40.0,1.86,0.75,0.1,0.25,0,0,la_liga,2024-2025
179,Aritz Elustondo,es ESP,DF,Real Sociedad,30,1994,16.2,0,4,0,0.0,0.25,0.0,0.0,,0,0,la_liga,2024-2025
180,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,32,1992,17.9,1,37,12,32.4,2.07,0.67,0.03,0.08,0,0,la_liga,2024-2025
181,Endrick,br BRA,FW,Real Madrid,18,2006,4.0,1,23,7,30.4,5.7,1.74,0.04,0.14,0,0,la_liga,2024-2025
182,Alfonso Espino,uy URU,DF,Rayo Vallecano,32,1992,9.3,0,10,2,20.0,1.08,0.22,0.0,0.0,0,0,la_liga,2024-2025
183,Dario Essugo,pt POR,MF,Las Palmas,19,2005,21.5,1,23,4,17.4,1.07,0.19,0.04,0.25,0,0,la_liga,2024-2025
184,Etienne Eto'o,cm CMR,FW,Rayo Vallecano,21,2002,0.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
185,Karl Etta Eyong,cm CMR,FW,Villarreal,20,2003,0.4,1,2,2,100.0,4.86,4.86,0.5,0.5,0,0,la_liga,2024-2025
