Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
207,Aleix Garrido,es ESP,MF,Barcelona,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
208,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
209,Gavi,es ESP,"MF,FW",Barcelona,17,2004,36,30,2531,28.1,2,4,6,2,0,0,10,0,0.07,0.14,0.21,0.07,0.21,la_liga,2022-2023
210,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28,28,2520,28.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
211,Bryan Gil,es ESP,MF,Sevilla,21,2001,17,10,918,10.2,2,2,4,2,0,0,4,0,0.2,0.2,0.39,0.2,0.39,la_liga,2022-2023
212,David Gil,es ESP,GK,Cádiz,28,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
213,Óscar Gil,es ESP,DF,Espanyol,25,1997,33,31,2559,28.4,0,1,1,0,0,0,14,0,0.0,0.04,0.04,0.0,0.04,la_liga,2022-2023
214,Álvaro Giménez,es ESP,"FW,MF",Cádiz,31,1991,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
215,Dani Gómez,es ESP,FW,Espanyol,24,1998,8,0,88,1.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
216,Maxi Gómez,uy URU,FW,Valencia,25,1996,3,0,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
217,Moi Gómez,es ESP,MF,Osasuna,28,1994,33,28,2453,27.3,3,2,5,3,0,0,5,0,0.11,0.07,0.18,0.11,0.18,la_liga,2022-2023
218,Papu Gómez,ar ARG,MF,Sevilla,34,1988,19,11,1065,11.8,1,1,2,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,la_liga,2022-2023
219,Sergi Gómez,es ESP,DF,Espanyol,30,1992,29,26,2339,26.0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
220,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
221,Diego González,es ESP,DF,Elche,27,1995,16,8,958,10.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
222,Édgar González,es ESP,DF,Real Betis,25,1997,25,18,1772,19.7,0,0,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
223,Giovanni González,uy URU,"DF,MF",Mallorca,27,1994,15,9,926,10.3,0,2,2,0,0,0,5,0,0.0,0.19,0.19,0.0,0.19,la_liga,2022-2023
224,Nicolás González,es ESP,MF,Valencia,20,2002,26,18,1405,15.6,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,la_liga,2022-2023
225,Roberto González,es ESP,MF,Real Betis,21,2001,2,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
226,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,27,19,1708,19.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
227,José Gragera,es ESP,"MF,DF",Espanyol,21,2000,9,5,460,5.1,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,la_liga,2022-2023
228,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,12,10,922,10.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
229,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
230,Clément Grenier,fr FRA,MF,Mallorca,31,1991,21,6,718,8.0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
231,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,31,1991,38,31,2859,31.8,15,16,31,15,0,0,2,0,0.47,0.5,0.98,0.47,0.98,la_liga,2022-2023
232,Andrés Guardado,mx MEX,MF,Real Betis,35,1986,26,16,1373,15.3,1,1,2,1,0,0,7,0,0.07,0.07,0.13,0.07,0.13,la_liga,2022-2023
233,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,14,8,502,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
234,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,17,14,1165,12.9,3,0,3,3,0,0,2,0,0.23,0.0,0.23,0.23,0.23,la_liga,2022-2023
235,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,30,1991,34,31,2779,30.9,3,1,4,3,0,0,8,0,0.1,0.03,0.13,0.1,0.13,la_liga,2022-2023
236,Javier Guerra,es ESP,MF,Valencia,19,2003,10,6,605,6.7,1,0,1,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,la_liga,2022-2023
237,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,8,2,221,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
238,Pape Gueye,sn SEN,MF,Sevilla,23,1999,16,15,1171,13.0,1,3,4,1,0,0,6,3,0.08,0.23,0.31,0.08,0.31,la_liga,2022-2023
239,Hugo Guillamón,es ESP,MF,Valencia,22,2000,25,19,1632,18.1,1,4,5,0,1,1,5,0,0.06,0.22,0.28,0.0,0.22,la_liga,2022-2023
240,Gerard Gumbau,es ESP,MF,Elche,27,1994,35,31,2737,30.4,1,6,7,1,0,0,11,0,0.03,0.2,0.23,0.03,0.23,la_liga,2022-2023
241,Gorka Guruzeta,es ESP,FW,Athletic Club,25,1996,30,17,1421,15.8,6,1,7,6,0,0,2,0,0.38,0.06,0.44,0.38,0.44,la_liga,2022-2023
242,Raúl Guti,es ESP,MF,Elche,25,1996,28,12,1117,12.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
243,Miguel Gutiérrez,es ESP,"DF,MF",Girona,21,2001,34,27,2390,26.6,2,3,5,2,0,0,6,0,0.08,0.11,0.19,0.08,0.19,la_liga,2022-2023
244,Munir El Haddadi,ma MAR,"MF,FW",Getafe,26,1995,28,10,1150,12.8,3,1,4,3,0,0,4,0,0.23,0.08,0.31,0.23,0.31,la_liga,2022-2023
245,Dennis Hadzikadunic,ba BIH,DF,Mallorca,24,1998,8,7,614,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
246,Haissem Hassan,fr FRA,MF,Villarreal,20,2002,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
247,Eden Hazard,be BEL,FW,Real Madrid,31,1991,6,2,196,2.2,0,1,1,0,0,1,0,0,0.0,0.46,0.46,0.0,0.46,la_liga,2022-2023
248,Luiz Henrique,br BRA,MF,Real Betis,21,2001,33,21,1807,20.1,1,3,4,1,0,0,6,0,0.05,0.15,0.2,0.05,0.2,la_liga,2022-2023
249,Mario Hermoso,es ESP,DF,Atlético Madrid,27,1995,26,24,2110,23.4,3,2,5,3,0,0,7,2,0.13,0.09,0.21,0.13,0.21,la_liga,2022-2023
250,Javi Hernández,es ESP,DF,Girona,24,1998,25,13,1116,12.4,1,2,3,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,la_liga,2022-2023
251,Aridane Hernández,es ESP,DF,Osasuna,33,1989,23,20,1793,19.9,0,1,1,0,0,0,1,0,0.0,0.05,0.05,0.0,0.05,la_liga,2022-2023
252,Luis Hernández,es ESP,DF,Cádiz,33,1989,35,35,3149,35.0,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
253,Mario Hernández,es ESP,DF,Rayo Vallecano,23,1999,3,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
254,Jorge Herrando,es ESP,DF,Osasuna,21,2001,1,1,25,0.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
255,Ander Herrera,es ESP,MF,Athletic Club,32,1989,17,9,697,7.7,0,1,1,0,0,0,4,1,0.0,0.13,0.13,0.0,0.13,la_liga,2022-2023
256,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
257,Yangel Herrera,ve VEN,MF,Girona,24,1998,20,12,963,10.7,2,2,4,2,0,0,4,0,0.19,0.19,0.37,0.19,0.37,la_liga,2022-2023
258,Omar El Hilali,ma MAR,DF,Espanyol,18,2003,5,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
259,Martin Hongla,cm CMR,"DF,MF",Valladolid,24,1998,16,15,1306,14.5,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
260,Pablo Ibáñez,es ESP,MF,Osasuna,23,1998,25,12,1064,11.8,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,la_liga,2022-2023
261,Iglesias,es ESP,DF,Getafe,24,1998,32,21,2146,23.8,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,la_liga,2022-2023
262,Borja Iglesias,es ESP,FW,Real Betis,29,1993,35,29,2365,26.3,15,3,18,10,5,6,2,1,0.57,0.11,0.68,0.38,0.49,la_liga,2022-2023
263,Asier Illarramendi,es ESP,MF,Real Sociedad,32,1990,24,13,1076,12.0,1,0,1,1,0,0,5,0,0.08,0.0,0.08,0.08,0.08,la_liga,2022-2023
264,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,2,2,152,1.7,1,0,1,1,0,0,0,0,0.59,0.0,0.59,0.59,0.59,la_liga,2022-2023
265,Isco,es ESP,"MF,FW",Sevilla,30,1992,12,10,799,8.9,0,2,2,0,0,0,5,0,0.0,0.23,0.23,0.0,0.23,la_liga,2022-2023
266,Diego Iturralde,es ESP,DF,Sevilla,19,2003,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
267,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,26,16,1598,17.8,12,4,16,12,0,0,6,1,0.68,0.23,0.9,0.68,0.9,la_liga,2022-2023
268,Adnan Januzaj,be BEL,MF,Sevilla,27,1995,2,1,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
269,Luis Javier Suárez,co COL,FW,Almería,24,1997,21,18,1490,16.6,4,4,8,4,0,0,4,1,0.24,0.24,0.48,0.24,0.48,la_liga,2022-2023
270,Joaquín,es ESP,MF,Real Betis,41,1981,22,2,496,5.5,0,2,2,0,0,0,2,0,0.0,0.36,0.36,0.0,0.36,la_liga,2022-2023
271,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,33,29,2534,28.2,2,4,6,2,0,0,3,0,0.07,0.14,0.21,0.07,0.21,la_liga,2022-2023
272,Joan Jordán,es ESP,MF,Sevilla,28,1994,23,19,1592,17.7,0,1,1,0,0,0,8,0,0.0,0.06,0.06,0.0,0.06,la_liga,2022-2023
273,Josan,es ESP,"DF,MF",Elche,32,1989,26,9,1078,12.0,1,3,4,1,0,0,3,0,0.08,0.25,0.33,0.08,0.33,la_liga,2022-2023
274,Willian José,br BRA,FW,Real Betis,30,1991,28,6,731,8.1,2,1,3,1,1,1,1,0,0.25,0.12,0.37,0.12,0.25,la_liga,2022-2023
275,Joselu,es ESP,FW,Espanyol,32,1990,34,33,2990,33.2,16,2,18,11,5,5,2,0,0.48,0.06,0.54,0.33,0.39,la_liga,2022-2023
276,Juanmi,es ESP,MF,Real Betis,29,1993,22,9,925,10.3,4,0,4,4,0,0,3,0,0.39,0.0,0.39,0.39,0.39,la_liga,2022-2023
277,Juanpe,es ESP,DF,Girona,31,1991,19,17,1426,15.8,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,la_liga,2022-2023
278,Lago Junior,ci CIV,"FW,MF",Mallorca,31,1990,5,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
279,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,33,32,2823,31.4,10,9,19,10,0,0,10,1,0.32,0.29,0.61,0.32,0.61,la_liga,2022-2023
280,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
281,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,26,1996,15,5,542,6.0,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,la_liga,2022-2023
282,Kaiky,br BRA,DF,Almería,18,2004,13,7,581,6.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
283,Lee Kang-in,kr KOR,"MF,FW",Mallorca,21,2001,36,33,2823,31.4,6,6,12,6,0,0,10,0,0.19,0.19,0.38,0.19,0.38,la_liga,2022-2023
284,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,6,0,93,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
285,Kenedy,br BRA,FW,Valladolid,26,1996,12,2,275,3.1,0,1,1,0,0,0,3,0,0.0,0.33,0.33,0.0,0.33,la_liga,2022-2023
286,Franck Kessié,ci CIV,MF,Barcelona,25,1996,28,7,990,11.0,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,la_liga,2022-2023
287,Kiké,es ESP,FW,Osasuna,32,1989,35,7,1021,11.3,2,0,2,1,1,1,5,0,0.18,0.0,0.18,0.09,0.09,la_liga,2022-2023
288,Justin Kluivert,nl NED,"FW,MF",Valencia,23,1999,26,15,1447,16.1,6,0,6,5,1,1,4,0,0.37,0.0,0.37,0.31,0.31,la_liga,2022-2023
289,Koke,es ESP,MF,Atlético Madrid,30,1992,33,30,2545,28.3,0,3,3,0,0,0,4,0,0.0,0.11,0.11,0.0,0.11,la_liga,2022-2023
290,Luca Koleosho,it ITA,MF,Espanyol,17,2004,4,0,59,0.7,1,0,1,1,0,0,0,0,1.53,0.0,1.53,1.53,1.53,la_liga,2022-2023
291,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,20,10,1006,11.2,0,2,2,0,0,0,5,0,0.0,0.18,0.18,0.0,0.18,la_liga,2022-2023
292,Jules Koundé,fr FRA,DF,Barcelona,23,1998,29,28,2426,27.0,1,3,4,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,la_liga,2022-2023
293,Toni Kroos,de GER,MF,Real Madrid,32,1990,30,25,2155,23.9,2,4,6,2,0,0,2,1,0.08,0.17,0.25,0.08,0.25,la_liga,2022-2023
294,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,21,2001,35,29,2439,27.1,9,4,13,9,0,0,3,0,0.33,0.15,0.48,0.33,0.48,la_liga,2022-2023
295,César de la Hoz,es ESP,MF,Almería,30,1992,25,18,1673,18.6,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,la_liga,2022-2023
296,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,28,16,1481,16.5,0,2,2,0,0,0,6,0,0.0,0.12,0.12,0.0,0.12,la_liga,2022-2023
297,Érik Lamela,ar ARG,"MF,FW",Sevilla,30,1992,32,20,1844,20.5,6,0,6,6,0,0,10,1,0.29,0.0,0.29,0.29,0.29,la_liga,2022-2023
298,Cyle Larin,ca CAN,FW,Valladolid,27,1995,19,16,1469,16.3,8,3,11,6,2,2,4,0,0.49,0.18,0.67,0.37,0.55,la_liga,2022-2023
299,Juanmi Latasa,es ESP,FW,Getafe,21,2001,18,2,448,5.0,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,la_liga,2022-2023
300,Toni Lato,es ESP,"DF,MF",Valencia,24,1997,24,9,914,10.2,1,0,1,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,la_liga,2022-2023
301,Lázaro,br BRA,"FW,MF",Almería,20,2002,19,7,716,8.0,6,0,6,6,0,0,1,0,0.75,0.0,0.75,0.75,0.75,la_liga,2022-2023
302,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,33,31,2796,31.1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
303,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10,10,899,10.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
304,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
305,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,31,31,2565,28.5,4,0,4,4,0,0,6,3,0.14,0.0,0.14,0.14,0.14,la_liga,2022-2023
306,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,20,14,1321,14.7,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,la_liga,2022-2023
307,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,27,17,1252,13.9,1,3,4,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,la_liga,2022-2023
308,Sergio León,es ESP,FW,Valladolid,33,1989,29,14,1334,14.8,6,1,7,5,1,2,0,1,0.4,0.07,0.47,0.34,0.4,la_liga,2022-2023
309,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,34,33,2847,31.6,23,7,30,23,0,1,4,1,0.73,0.22,0.95,0.73,0.95,la_liga,2022-2023
310,Samuel Lino,br BRA,"FW,MF",Valencia,22,1999,38,33,2887,32.1,6,1,7,6,0,0,4,0,0.19,0.03,0.22,0.19,0.22,la_liga,2022-2023
311,Pol Lirola,es ESP,DF,Elche,24,1997,12,7,628,7.0,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,la_liga,2022-2023
312,Javier Llabrés,es ESP,MF,Mallorca,19,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
313,Marcos Llorente,es ESP,MF,Atlético Madrid,27,1995,22,21,1703,18.9,1,2,3,1,0,0,5,0,0.05,0.11,0.16,0.05,0.16,la_liga,2022-2023
314,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,26,1996,22,14,1126,12.5,2,3,5,2,0,0,3,0,0.16,0.24,0.4,0.16,0.4,la_liga,2022-2023
315,David López,es ESP,"DF,MF",Girona,32,1989,20,19,1652,18.4,3,1,4,3,0,0,5,0,0.16,0.05,0.22,0.16,0.22,la_liga,2022-2023
316,Diego López,es ESP,GK,Rayo Vallecano,40,1981,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
317,Diego López,es ESP,MF,Valencia,20,2002,10,5,447,5.0,3,1,4,3,0,0,0,0,0.6,0.2,0.81,0.6,0.81,la_liga,2022-2023
318,Unai López,es ESP,MF,Rayo Vallecano,26,1995,34,12,1254,13.9,1,2,3,1,0,0,2,0,0.07,0.14,0.22,0.07,0.22,la_liga,2022-2023
319,Anthony Lozano,hn HON,FW,Cádiz,29,1993,28,14,1443,16.0,1,1,2,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,la_liga,2022-2023
320,Pol Lozano,es ESP,MF,Espanyol,22,1999,4,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
321,José Luis Gayà,es ESP,DF,Valencia,27,1995,31,31,2709,30.1,1,3,4,1,0,1,4,0,0.03,0.1,0.13,0.03,0.13,la_liga,2022-2023
322,José Luis Morales,es ESP,FW,Villarreal,35,1987,29,11,1211,13.5,7,0,7,7,0,0,2,0,0.52,0.0,0.52,0.52,0.52,la_liga,2022-2023
323,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
324,Awer Mabil,au AUS,MF,Cádiz,26,1995,5,1,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
325,Darwin Machís,ve VEN,"MF,FW",Valladolid,29,1993,11,7,599,6.7,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,la_liga,2022-2023
326,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,35,34,2975,33.1,2,4,6,2,0,0,6,1,0.06,0.12,0.18,0.06,0.18,la_liga,2022-2023
327,Lisandro Magallán,ar ARG,DF,Elche,28,1993,14,11,902,10.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
328,Jon Magunazelaia,es ESP,MF,Real Sociedad,21,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
329,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,29,26,2053,22.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
330,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,26,26,2163,24.0,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,la_liga,2022-2023
331,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
332,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
333,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,22,22,1857,20.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
334,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,21,16,1461,16.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
335,Marcão,br BRA,DF,Sevilla,26,1996,5,4,375,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
336,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
337,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,37,32,2819,31.3,1,6,7,1,0,0,7,0,0.03,0.19,0.22,0.03,0.22,la_liga,2022-2023
338,Alberto Marí,es ESP,FW,Valencia,21,2001,5,0,86,1.0,1,0,1,1,0,0,1,0,1.05,0.0,1.05,1.05,1.05,la_liga,2022-2023
339,José Mari,es ESP,MF,Cádiz,34,1987,18,2,397,4.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
340,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,28,26,2423,26.9,2,1,3,2,0,0,9,0,0.07,0.04,0.11,0.07,0.11,la_liga,2022-2023
341,Mariano,do DOM,FW,Real Madrid,28,1993,9,1,157,1.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
342,Pablo Marín,es ESP,MF,Real Sociedad,19,2003,10,3,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
343,Diego Mariño,es ESP,GK,Almería,32,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
344,Roger Martí,es ESP,"FW,MF",Elche,31,1991,12,8,655,7.3,0,1,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,la_liga,2022-2023
345,Roger Martí,es ESP,FW,Cádiz,31,1991,14,8,639,7.1,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,la_liga,2022-2023
346,Ander Martin,es ESP,MF,Real Sociedad,21,2000,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
347,Andrés Martín,es ESP,MF,Rayo Vallecano,23,1999,9,3,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
348,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,20,2002,4,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
349,Iván Martín,es ESP,MF,Girona,23,1999,24,18,1586,17.6,3,3,6,3,0,0,2,0,0.17,0.17,0.34,0.17,0.34,la_liga,2022-2023
350,Arnau Martinez,es ESP,DF,Girona,19,2003,33,32,2732,30.4,3,4,7,3,0,0,11,0,0.1,0.13,0.23,0.1,0.23,la_liga,2022-2023
351,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,15,15,1338,14.9,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,la_liga,2022-2023
352,Roger Martínez,es ESP,MF,Espanyol,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
353,Omar Mascarell,gq EQG,"MF,DF",Elche,29,1993,28,28,2447,27.2,0,1,1,0,0,0,6,0,0.0,0.04,0.04,0.0,0.04,la_liga,2022-2023
354,Jordi Masip,es ESP,GK,Valladolid,33,1989,28,28,2507,27.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
355,Jaime Mata,es ESP,"FW,MF",Getafe,33,1988,18,5,437,4.9,1,1,2,1,0,0,5,0,0.21,0.21,0.41,0.21,0.41,la_liga,2022-2023
356,Borja Mayoral,es ESP,FW,Getafe,25,1997,35,33,2759,30.7,8,2,10,8,0,2,4,0,0.26,0.07,0.33,0.26,0.33,la_liga,2022-2023
357,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,14,7,760,8.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
358,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
359,Gonzalo Melero,es ESP,MF,Almería,28,1994,27,24,1855,20.6,4,3,7,3,1,1,5,0,0.19,0.15,0.34,0.15,0.29,la_liga,2022-2023
360,Memphis,nl NED,FW,Atlético Madrid,28,1994,8,3,270,3.0,4,0,4,4,0,0,1,0,1.33,0.0,1.33,1.33,1.33,la_liga,2022-2023
361,Memphis,nl NED,FW,Barcelona,28,1994,2,2,114,1.3,1,0,1,1,0,0,0,0,0.79,0.0,0.79,0.79,0.79,la_liga,2022-2023
362,Houboulang Mendes,gw GNB,DF,Almería,24,1998,14,11,886,9.8,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,la_liga,2022-2023
